id,collect_id,is_activity_charge,hide_in_normal_charge,avatar_name,spine_name,review_spine_name,avatar_icon_b,avatar_icon_review_b,avatar_icon_small,avatar_icon_small_review,is_advanced,avatar_quality,hero_cid,is_default,attribute,unlock_cond1,unlock_operation,unlock_cond2,ui_link,unlock_desc,is_show,audio_folder_name,audio_name,audio_random_count,need_show,scene_path,image_bg_path,attack_hide_spine_bg
102050002,105,0,0,卡俄斯,KES2,YXNM1,2050_2.png,2046_1.png,2050_2.png,2046_1.png,0,4,2050,0,3:1:50|3:22:60,2:2000010:50,0,,,兑换,0,kes_yn,hero_kes,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102050003,103,0,0,卡俄斯,KES3,YXNM1,2050_3.png,2046_1.png,2050_3.png,2046_1.png,1,5,2050,0,3:1:70|3:22:90,2:2000011:40,0,,,兑换,0,kes,hero_kes,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102050004,103,0,0,卡俄斯,KES4,YXNM1,2050_4.png,2046_1.png,2050_4.png,2046_1.png,1,6,2050,0,3:1:100|3:22:450,2:3000031:1,0,,,兑换,1,kes,hero_kes,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102050005,101,0,0,泳池派对,KES_YZ1,YXNM1,2050_YZ1.png,2046_1.png,2050_YZ1.png,2046_1.png,1,6,2050,0,3:1:100|3:22:450,2:3000031:1,0,,,兑换,1,kes,hero_kes,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102050006,104,0,0,神圣殿堂,KES_HS,YXNM1,2050_HS.png,2046_1.png,2050_HS.png,2046_1.png,1,6,2050,0,3:1:100|3:22:450,2:3000148:1,0,,,誓约获得,0,kes,hero_kes,4,1,,img_hunsha_bg,0
102050200,102,0,0,原初之际-卡俄斯,KES_UR,YXNM1,2050_UR.png,2046_1.png,2050_UR.png,2046_1.png,1,6,2050,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,kes,hero_kes,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102050300,102,0,0,混沌之体-卡俄斯,KES_UR_PLUS,YXNM1,2050_UR_PLUS.png,2046_1.png,2050_UR_PLUS.png,2046_1.png,1,6,2050,0,3:1:100|3:22:450,8,0,,,神力觉醒,0,kes,hero_kes,4,1,PanDuoLaShenMiao,img_job_bg_1,1
102051000,0,0,0,海姆达尔,HMDE0,YKLS0,2051_0.png,2049_0.png,2051.png,2049.png,0,2,2051,1,0,0,0,,111|1,默认皮肤,0,hmde_yn,hero_hmde,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102051001,105,0,0,海姆达尔,HMDE1,YKLS0,2051_1.png,2049_0.png,2051_1.png,2049.png,0,3,2051,0,3:1:30|3:22:30,2:2000009:60,0,,,兑换,0,hmde_yn,hero_hmde,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102051002,105,0,0,海姆达尔,HMDE2,YKLS0,2051_2.png,2049_0.png,2051_2.png,2049.png,0,4,2051,0,3:1:50|3:22:60,2:2000010:50,0,,,兑换,0,hmde_yn,hero_hmde,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102051003,103,0,0,海姆达尔,HMDE3,YKLS0,2051_3.png,2049_0.png,2051_3.png,2049.png,1,5,2051,0,3:1:70|3:22:90,2:2000011:40,0,,,兑换,1,hmde,hero_hmde,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102051004,103,0,0,海姆达尔,HMDE4,YKLS0,2051_4.png,2049_0.png,2051_4.png,2049.png,1,6,2051,0,3:1:100|3:22:450,2:3000031:1,0,,,兑换,1,hmde,hero_hmde,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102051200,102,0,0,同心协力-海姆达尔,HMDE_UR,YKLS0,2051_UR.png,2049_0.png,2051_UR.png,2049.png,1,6,2051,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,hmde_ur,hero_hmde,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102051005,101,0,0,泳池派对,HMDE_YZ1,YKLS0,2051_YZ1.png,2049_0.png,2051_YZ1.png,2049.png,1,6,2051,0,3:1:100|3:22:450,2:3000031:1,0,,,兑换,1,hmde,hero_hmde,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102051006,104,0,0,神圣殿堂,HMDE_HS,YKLS0,2051_HS.png,2049_0.png,2051_HS.png,2049.png,1,6,2051,0,3:1:100|3:22:450,2:3000148:1,0,,,誓约获得,0,hmde,hero_hmde,4,1,,img_hunsha_bg,0
102051300,102,0,0,金笼怜香-海姆达尔,HMDE_UR_PLUS,YKLS0,2051_UR_PLUS.png,2049_0.png,2051_UR_PLUS.png,2049.png,1,6,2051,0,3:1:100|3:22:450,8,0,,,神力觉醒,0,hmde,hero_hmde,4,1,PanDuoLaShenMiao,img_job_bg_1,1
102052000,0,0,0,米迦勒,MJL0,YKLS0,2052_0.png,2049_0.png,2052.png,2049.png,0,2,2052,1,0,0,0,,111|1,默认皮肤,0,mjl,hero_mjl,4,1,ShenZhiXiaGu,img_job_bg_1,0
102052001,105,0,0,米迦勒,MJL1,YKLS0,2052_1.png,2049_0.png,2052_1.png,2049.png,0,5,2052,0,3:1:70|3:22:90,2:2000011:40,0,,,兑换,0,mjl,hero_mjl,4,1,ShenZhiXiaGu,img_job_bg_1,0
102052002,103,0,0,米迦勒,MJL2,YKLS0,2052_2.png,2049_0.png,2052_2.png,2049.png,0,6,2052,0,3:1:100|3:22:450,2:3000031:1,0,,,兑换,1,mjl,hero_mjl,4,1,ShenZhiXiaGu,img_job_bg_1,0
102052005,101,0,0,泳池派对,MJL_YZ1,YKLS0,2052_YZ1.png,2049_0.png,2052_YZ1.png,2049.png,1,6,2052,0,3:1:100|3:22:450,2:3000031:1,0,,,兑换,1,mjl,hero_mjl,4,1,ShenZhiXiaGu,img_job_bg_1,0
102053000,0,0,0,卑弥呼,BMH0,YKLS0,2053_0.png,2049_0.png,2053.png,2049.png,0,2,2053,1,0,0,0,,111|1,默认皮肤,0,bmh,hero_bmh,4,1,KunLunTianGong,img_job_bg_1,0
102053001,103,0,0,卑弥呼,BMH1,YKLS0,2053_1.png,2049_0.png,2053_1.png,2049.png,1,6,2053,0,3:1:200|3:22:500,2:3000057:1,0,,,兑换,1,bmh,hero_bmh,4,1,KunLunTianGong,img_job_bg_1,0
102053002,103,1,0,鬼道舞姬,BMH2,YKLS0,2053_2.png,2049_0.png,2053_2.png,2049.png,1,6,2053,0,3:2:200|3:22:500,5:10023:10024,0,,,限定购买,1,bmh,hero_bmh,4,1,KunLunTianGong,img_job_bg_1,0
102053003,104,0,0,神圣殿堂,BMH_HS,YKLS0,2053_HS.png,2049_0.png,2053_HS.png,2049.png,1,6,2053,0,3:1:100|3:22:450,2:3000148:1,0,,,誓约获得,0,bmh,hero_bmh,4,1,,img_hunsha_bg,0
102053200,102,0,0,青空之下-卑弥呼,BMH_UR,YKLS0,2053_UR.png,2049_0.png,2053_UR.png,2049.png,1,6,2053,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,bmh,hero_bmh,4,1,KunLunTianGong,img_job_bg_1,0
102053300,102,0,0,月下独酌-卑弥呼,BMH_UR_PLUS,YKLS0,2053_UR_PLUS.png,2049_0.png,2053_UR_PLUS.png,2049.png,1,6,2053,0,3:1:100|3:22:450,8,0,,,神力觉醒,0,bmh,hero_bmh,4,1,KunLunTianGong,img_job_bg_1,1
102054000,0,0,0,稚日女尊,ZRNZ0,YKLS0,2054_0.png,2049_0.png,2054.png,2049.png,0,2,2054,1,0,0,0,,111|1,默认皮肤,0,zrnz,hero_zrnz,4,1,ShenNvQiSuo,img_job_bg_1,0
102054001,105,0,0,稚日女尊,ZRNZ1,YKLS0,2054_1.png,2049_0.png,2054_1.png,2049.png,0,6,2054,0,3:1:100|3:22:450,2:3000031:1,0,,,兑换,0,zrnz,hero_zrnz,4,1,ShenNvQiSuo,img_job_bg_1,0
102054002,103,1,0,稚日女尊-雨神,ZRNZ_YS1,YKLS0,2054_YS1.png,2049_0.png,2054_YS1.png,2049.png,1,6,2054,0,3:2:150|3:22:500,5:10013:10014,0,,,兑换,1,zrnz,hero_zrnz,4,1,ShenNvQiSuo,img_job_bg_1,0
102054200,102,0,0,情深缱绻-稚日女尊,ZRNZ_UR,YKLS0,2054_UR.png,2049_0.png,2054_UR.png,2049.png,1,6,2054,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,zrnz_ur,hero_zrnz_ur,4,1,,img_job_bg_4,0
102055000,0,0,0,龙-冰,LB0,YKLS0,2055_0.png,2049_0.png,2055.png,2049.png,0,2,2055,1,0,0,0,,111|1,默认皮肤,0,lb,hero_lb,4,1,ShenNvQiSuo,img_job_bg_1,0
102055001,104,0,0,神圣殿堂,LB_HS,YKLS0,2055_HS.png,2049_0.png,2055_HS.png,2049.png,1,6,2055,0,3:1:100|3:22:450,2:3000148:1,0,,,誓约获得,0,lb,hero_lb,4,1,,img_hunsha_bg,0
102055200,102,0,0,冰天雪地-冰霜龙母,LB_UR,YKLS0,2055_UR.png,2049_0.png,2055_UR.png,2049.png,1,6,2055,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,lb_ur,hero_lb_ur,4,1,ShenNvQiSuo,img_job_bg_1,0
102055300,102,0,0,冰鳞丽影-冰霜龙母,LB_UR_PLUS,YKLS0,2055_UR_PLUS.png,2049_0.png,2055_UR_PLUS.png,2049.png,1,6,2055,0,3:1:100|3:22:450,8,0,,,神力觉醒,0,lb_ur,hero_lb_ur,4,1,ShenNvQiSuo,img_job_bg_1,1
102056000,0,0,0,龙-火,LH0,YKLS0,2056_0.png,2049_0.png,2056.png,2049.png,0,2,2056,1,0,0,0,,111|1,默认皮肤,0,lh,hero_lh,4,1,RanShaoLianYu,img_job_bg_1,0
102056001,104,0,0,神圣殿堂,LH_HS,YKLS0,2056_HS.png,2049_0.png,2056_HS.png,2049.png,1,6,2056,0,3:1:100|3:22:450,2:3000148:1,0,,,誓约获得,0,lh,hero_lh,4,1,,img_hunsha_bg,0
102056200,102,0,0,烈焰焚天-灰烬龙女,LH_UR,YKLS0,2056_UR.png,2049_0.png,2056_UR.png,2049.png,1,6,2056,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,lh_ur,hero_lh_ur,4,1,RanShaoLianYu,img_job_bg_1,0
102056300,102,0,0,魅夜霓光-灰烬龙女,LH_UR_PLUS,YKLS0,2056_UR_PLUS.png,2049_0.png,2056_UR_PLUS.png,2049.png,1,6,2056,0,3:1:100|3:22:450,8,0,,,神力觉醒,0,lh_ur,hero_lh_ur,4,1,RanShaoLianYu,img_job_bg_1,1
102057000,0,0,0,龙-雷,LL0,YKLS0,2057_0.png,2049_0.png,2057.png,2049.png,0,2,2057,1,0,0,0,,111|1,默认皮肤,0,ll,hero_ll,4,1,KunLunTianGong,img_job_bg_1,0
102057001,104,0,0,神圣殿堂,LL_HS,YKLS0,2057_HS.png,2049_0.png,2057_HS.png,2049.png,1,6,2057,0,3:1:100|3:22:450,2:3000148:1,0,,,誓约获得,0,ll,hero_ll,4,1,,img_hunsha_bg,0
102057200,102,0,0,风驰电掣-风暴之龙,LL_UR,YKLS0,2057_UR.png,2049_0.png,2057_UR.png,2049.png,1,6,2057,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,ll_ur,hero_ll_ur,4,1,KunLunTianGong,img_job_bg_1,0
102057300,102,0,0,娴雅之风-风暴之龙,LL_UR_PLUS,YKLS0,2057_UR_PLUS.png,2049_0.png,2057_UR_PLUS.png,2049.png,1,6,2057,0,3:1:100|3:22:450,8,0,,,神力觉醒,0,ll_ur,hero_ll_ur,4,1,KunLunTianGong,img_job_bg_1,1
102059000,0,0,0,丑牛,CN0,YKLS0,2059_0.png,2049_0.png,2059.png,2049.png,0,2,2059,1,0,0,0,,111|1,默认皮肤,0,cn,hero_cn,4,1,ShouErQingDian,img_job_bg_1,0
102060000,0,0,0,芙蕾雅,FLY0,YKLS0,2060_0.png,2049_0.png,2060.png,2049.png,0,2,2060,1,0,0,0,,111|1,默认皮肤,0,fly,hero_fly,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102060001,105,0,0,芙蕾雅,FLY1,YKLS0,2060_1.png,2049_0.png,2060_1.png,2049.png,0,5,2060,0,3:1:70|3:22:90,2:2000011:40,0,,,兑换,1,fly,hero_fly,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102060002,103,0,0,芙蕾雅,FLY2,YKLS0,2060_2.png,2049_0.png,2060_2.png,2049.png,0,6,2060,0,3:1:100|3:22:450,2:3000031:1,0,,,兑换,1,fly,hero_fly,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102060003,104,0,0,神圣殿堂,FLY_HS,YKLS0,2060_HS.png,2049_0.png,2060_HS.png,2049.png,1,6,2060,0,3:1:100|3:22:450,2:3000148:1,0,,,誓约获得,0,fly,hero_fly,4,1,,img_hunsha_bg,0
102060200,102,0,0,璀璨星光-芙蕾雅,FLY_UR,YKLS0,2060_UR.png,2049_0.png,2060_UR.png,2049.png,1,6,2060,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,fly_ur,hero_fly_ur,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102060300,102,0,0,星梦奇缘-芙蕾雅,FLY_UR_PLUS,YKLS0,2060_UR_PLUS.png,2049_0.png,2060_UR_PLUS.png,2049.png,1,6,2060,0,3:1:100|3:22:450,8,0,,,神力觉醒,0,fly_ur,hero_fly_ur,4,1,PanDuoLaShenMiao,img_job_bg_1,1
102058000,0,0,0,猫又,MY0,YKLS0,2058_0.png,2049_0.png,2058.png,2049.png,0,2,2058,1,0,0,0,,111|1,默认皮肤,0,my,hero_my,4,1,,img_job_bg_4,0
102061000,0,0,0,金鱼姬,JYJ0,YKLS0,2061_0.png,2049_0.png,2061.png,2049.png,0,2,2061,1,0,0,0,,111|1,默认皮肤,0,jyj,hero_jyj,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102062000,0,0,0,辉夜姬,HYJ0,YKLS0,2062_0.png,2049_0.png,2062.png,2049.png,0,2,2062,1,0,0,0,,111|1,默认皮肤,0,hyj,hero_hyj,4,1,YueDuShenShe,img_job_bg_2,0
102063000,0,0,0,沈青儿,SQE0,YKLS0,2063_0.png,2049_0.png,2063.png,2049.png,0,2,2063,1,0,0,0,,111|1,默认皮肤,0,sqe,hero_sqe,4,1,ShenNvQiSuo,img_job_bg_1,0
102063001,105,0,0,沈青儿,SQE1,YKLS0,2063_1.png,2049_0.png,2063_1.png,2049.png,0,5,2063,0,3:1:70|3:22:90,2:2000011:40,0,,,兑换,0,sqe,hero_sqe,4,1,ShenNvQiSuo,img_job_bg_1,0
102063002,103,0,0,沈青儿,SQE2,YKLS0,2063_2.png,2049_0.png,2063_2.png,2049.png,0,6,2063,0,3:1:100|3:22:450,2:3000031:1,0,,,兑换,1,sqe,hero_sqe,4,1,ShenNvQiSuo,img_job_bg_1,0
102063003,104,0,0,神圣殿堂,SQE_HS,YKLS0,2063_HS.png,2049_0.png,2063_HS.png,2049.png,1,6,2063,0,3:1:100|3:22:450,2:3000148:1,0,,,誓约获得,0,sqe,hero_sqe,4,1,,img_hunsha_bg,0
102063200,102,0,0,挚爱守护-沈青儿,SQE_UR,YKLS0,2063_UR.png,2049_0.png,2063_UR.png,2049.png,1,6,2063,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,sqe,hero_sqe,4,1,ShenNvQiSuo,img_job_bg_1,0
102063300,102,0,0,步水清莲-沈青儿,SQE_UR_PLUS,YKLS0,2063_UR_PLUS.png,2049_0.png,2063_UR_PLUS.png,2049.png,1,6,2063,0,3:1:100|3:22:450,8,0,,,神力觉醒,0,sqe,hero_sqe,4,1,ShenNvQiSuo,img_job_bg_1,1
102065000,0,0,0,双子座,YWJ0,YKLS0,2065_0.png,2049_0.png,2065.png,2049.png,0,2,2065,1,0,0,0,,111|1,默认皮肤,0,ywj,hero_ywj,4,1,KunLunTianGong,img_job_bg_1,0
102065001,104,0,0,神圣殿堂,YWJ_HS,YKLS0,2065_HS.png,2049_0.png,2065_HS.png,2049.png,1,6,2065,0,3:1:100|3:22:450,2:3000148:1,0,,,誓约获得,0,ywj,hero_ywj,4,1,,img_hunsha_bg,0
102065200,102,0,0,次元突破-双子座,YWJ_UR,YKLS0,2065_UR.png,2049_0.png,2065_UR.png,2049.png,1,6,2065,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,ywj_ur,hero_ywj,4,1,KunLunTianGong,img_job_bg_1,0
102065300,102,0,0,深海回忆-双子座,YWJ_UR_PLUS,YKLS0,2065_UR_PLUS.png,2049_0.png,2065_UR_PLUS.png,2049.png,1,6,2065,0,3:1:100|3:22:450,8,0,,,神力觉醒,0,ywj_ur,hero_ywj,4,1,KunLunTianGong,img_job_bg_1,1
102067000,0,0,0,嫦娥,CE0,YKLS0,2067_0.png,2049_0.png,2067.png,2049.png,0,2,2067,1,0,0,0,,111|1,默认皮肤,0,ce,hero_ce,4,1,NvWaQinGong,img_job_bg_1,0
102067001,105,0,0,嫦娥,CE1,YKLS0,2067_1.png,2049_0.png,2067_1.png,2049.png,0,5,2067,0,3:1:70|3:22:90,2:2000011:40,0,,,兑换,0,ce,hero_ce,4,1,ShenNvQiSuo,img_job_bg_1,0
102067002,103,0,0,嫦娥,CE2,YKLS0,2067_2.png,2049_0.png,2067_2.png,2049.png,0,6,2067,0,3:1:100|3:22:450,2:3000031:1,0,,,兑换,1,ce,hero_ce,4,1,ShenNvQiSuo,img_job_bg_1,0
102067003,104,0,0,神圣殿堂,CE_HS,YKLS0,2067_HS.png,2049_0.png,2067_HS.png,2049.png,1,6,2067,0,3:1:100|3:22:450,2:3000148:1,0,,,誓约获得,0,ce,hero_ce,4,1,,img_hunsha_bg,0
102067200,102,0,0,月明星稀-嫦娥,CE_UR,YKLS0,2067_UR.png,2049_0.png,2067_UR.png,2049.png,1,6,2067,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,ce_ur,hero_ce_ur,4,1,NvWaQinGong,img_job_bg_1,0
102067300,102,0,0,闲庭信步-嫦娥,CE_UR_PLUS,YKLS0,2067_UR_PLUS.png,2049_0.png,2067_UR_PLUS.png,2049.png,1,6,2067,0,3:1:100|3:22:450,8,0,,,神力觉醒,0,ce_ur,hero_ce_ur,4,1,NvWaQinGong,img_job_bg_1,1
102068000,0,0,0,阿修罗,AXL0,YKLS0,2068_0.png,2049_0.png,2068.png,2049.png,0,2,2068,1,0,0,0,,111|1,默认皮肤,0,axl,hero_axl,4,1,XieShenCangShenChu,img_job_bg_1,0
102068001,105,0,0,阿修罗,AXL1,YKLS0,2068_1.png,2049_0.png,2068_1.png,2049.png,0,4,2068,0,3:1:50|3:22:60,2:2000010:50,0,,,兑换,0,axl,hero_axl,4,1,XieShenCangShenChu,img_job_bg_1,0
102068002,105,0,0,阿修罗,AXL2,YKLS0,2068_2.png,2049_0.png,2068_2.png,2049.png,0,5,2068,0,3:1:70|3:22:90,2:2000011:40,0,,,兑换,1,axl,hero_axl,4,1,XieShenCangShenChu,img_job_bg_1,0
102068003,103,0,0,阿修罗,AXL3,YKLS0,2068_3.png,2049_0.png,2068_3.png,2049.png,0,6,2068,0,3:1:100|3:22:450,2:3000031:1,0,,,兑换,1,axl,hero_axl,4,1,XieShenCangShenChu,img_job_bg_1,0
102068004,104,0,0,神圣殿堂,AXL_HS,YKLS0,2068_HS.png,2049_0.png,2068_HS.png,2049.png,1,6,2068,0,3:1:100|3:22:450,2:3000148:1,0,,,誓约获得,0,axl,hero_axl,4,1,,img_hunsha_bg,0
102068200,102,0,0,命不由天-阿修罗,AXL_UR,YKLS0,2068_UR.png,2049_0.png,2068_UR.png,2049.png,1,6,2068,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,axl_ur,hero_axl_ur,4,1,XieShenCangShenChu,img_job_bg_1,0
102069000,0,0,0,雅典娜,YDN0,YKLS0,2069_0.png,2049_0.png,2069.png,2049.png,0,2,2069,1,0,0,0,,111|1,默认皮肤,0,ydn,hero_ydn,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102069001,104,0,0,神圣殿堂,YDN_HS,YKLS0,2069_HS.png,2049_0.png,2069_HS.png,2049.png,1,6,2069,0,3:1:100|3:22:450,2:3000148:1,0,,,誓约获得,0,ydn,hero_ydn,4,1,,img_hunsha_bg,0
102069200,102,0,0,真神荣耀-雅典娜,YDN_UR,YKLS0,2069_UR.png,2049_0.png,2069_UR.png,2049.png,1,6,2069,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,ydn_ur,hero_ydn_ur,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102070000,0,0,0,寅虎,YH0,YKLS0,2070_0.png,2049_0.png,2070.png,2049.png,0,2,2070,1,0,0,0,,111|1,默认皮肤,0,yh,hero_yh,4,1,ShouErQingDian,img_job_bg_1,0
102071000,0,0,0,摩羯座,MJZ0,YKLS0,2071_0.png,2049_0.png,2071.png,2049.png,0,2,2071,1,0,0,0,,111|1,默认皮肤,0,mjz,hero_mjz,4,1,KunLunTianGong,img_job_bg_1,0
102071001,105,0,0,摩羯座,MJZ1,YKLS0,2071_1.png,2049_0.png,2071_1.png,2049.png,0,5,2071,0,3:1:70|3:22:90,2:2000011:40,0,,,兑换,0,mjz,hero_mjz,4,1,KunLunTianGong,img_job_bg_1,0
102071002,103,0,0,摩羯座,MJZ2,YKLS0,2071_2.png,2049_0.png,2071_2.png,2049.png,0,6,2071,0,3:1:100|3:22:450,2:3000031:1,0,,,兑换,1,mjz,hero_mjz,4,1,KunLunTianGong,img_job_bg_1,0
102071003,104,0,0,神圣殿堂,MJZ_HS,YKLS0,2071_HS.png,2049_0.png,2071_HS.png,2049.png,1,6,2071,0,3:1:100|3:22:450,2:3000148:1,0,,,誓约获得,0,mjz,hero_mjz,4,1,,img_hunsha_bg,0
102071200,102,0,0,黄道祭礼-摩羯座,MJZ_UR,YKLS0,2071_UR.png,2049_0.png,2071_UR.png,2049.png,1,6,2071,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,mjz_ur,hero_mjz_ur,4,1,KunLunTianGong,img_job_bg_1,0
103072000,0,0,0,SP加百列,WL_SP,YKLS0,3072_0.png,2049_0.png,3072.png,2049.png,0,100,3072,1,0,0,0,,111|1,默认皮肤,0,wl_sp,hero_wlsp,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102073000,0,0,0,双鱼座,SYZ0,YKLS0,2073_0.png,2049_0.png,2073.png,2049.png,0,2,2073,1,0,0,0,,111|1,默认皮肤,0,syz,hero_syz,4,1,ShenNvQiSuo,img_job_bg_1,0
102073001,105,0,0,双鱼座,SYZ1,YKLS0,2073_1.png,2049_0.png,2073_1.png,2049.png,0,5,2073,0,3:1:70|3:22:90,2:2000011:40,0,,,兑换,0,syz,hero_syz,4,1,ShenNvQiSuo,img_job_bg_1,0
102073002,103,0,0,双鱼座,SYZ2,YKLS0,2073_2.png,2049_0.png,2073_2.png,2049.png,0,6,2073,0,3:1:100|3:22:450,2:3000031:1,0,,,兑换,1,syz,hero_syz,4,1,ShenNvQiSuo,img_job_bg_1,0
102073003,104,0,0,神圣殿堂,SYZ_HS,YKLS0,2073_HS.png,2049_0.png,2073_HS.png,2049.png,1,6,2073,0,3:1:100|3:22:450,2:3000148:1,0,,,誓约获得,0,syz,hero_syz,4,1,,img_hunsha_bg,0
102073200,102,0,0,星海幻想-双鱼座,SYZ_UR,YKLS0,2073_UR.png,2049_0.png,2073_UR.png,2049.png,1,6,2073,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,syz_ur,hero_syz,4,1,ShenNvQiSuo,img_job_bg_1,0
102074000,0,0,0,维纳斯,WNS0,YKLS0,2074_0.png,2049_0.png,2074.png,2049.png,0,2,2074,1,0,0,0,,111|1,默认皮肤,0,wns,hero_wns,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102074001,105,0,0,维纳斯,WNS1,YKLS0,2074_1.png,2049_0.png,2074_1.png,2049.png,0,5,2074,0,3:1:70|3:22:90,2:2000011:40,0,,,兑换,0,wns,hero_wns,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102074002,103,0,0,维纳斯,WNS2,YKLS0,2074_2.png,2049_0.png,2074_2.png,2049.png,0,6,2074,0,3:1:100|3:22:450,2:3000031:1,0,,,兑换,1,wns,hero_wns,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102074200,102,0,0,永恒恋曲-维纳斯,WNS_UR,YKLS0,2074_UR.png,2049_0.png,2074_UR.png,2049.png,1,6,2074,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,wns_ur,hero_wns,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102075000,0,0,0,宙斯,ZS0,YKLS0,2075_0.png,2049_0.png,2075.png,2049.png,0,2,2075,1,0,0,0,,111|1,默认皮肤,0,zs,hero_zs,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102075001,104,0,0,神圣殿堂,ZS_HS,YKLS0,2075_HS.png,2049_0.png,2075_HS.png,2049.png,1,6,2075,0,3:1:100|3:22:450,2:3000148:1,0,,,誓约获得,0,zs,hero_zs,4,1,,img_hunsha_bg,0
102075200,102,0,0,众神至尊-宙斯,ZS_UR,YKLS0,2075_UR.png,2049_0.png,2075_UR.png,2049.png,1,6,2075,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,zs_ur,hero_zs_ur,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102076000,0,0,0,洛基,LJ0,YKLS0,2076_0.png,2049_0.png,2076.png,2049.png,0,2,2076,1,0,0,0,,111|1,默认皮肤,0,lj,hero_lj,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102076001,104,0,0,神圣殿堂,LJ_HS,YKLS0,2076_HS.png,2049_0.png,2076_HS.png,2049.png,1,6,2076,0,3:1:100|3:22:450,2:3000148:1,0,,,誓约获得,0,lj,hero_lj,4,1,,img_hunsha_bg,0
102076200,102,0,0,千面甜心-洛基,LJ_UR,YKLS0,2076_UR.png,2049_0.png,2076_UR.png,2049.png,1,6,2076,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,lj_ur,hero_lj_ur,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102077000,0,0,0,索尔,SE0,YKLS0,2077_0.png,2049_0.png,2077.png,2049.png,0,2,2077,1,0,0,0,,111|1,默认皮肤,0,se,hero_se,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102077001,104,0,0,神圣殿堂,SE_HS,YKLS0,2077_HS.png,2049_0.png,2077_HS.png,2049.png,1,6,2077,0,3:1:100|3:22:450,2:3000148:1,0,,,誓约获得,0,se,hero_se,4,1,,img_hunsha_bg,0
102077200,102,0,0,雷神之躯-索尔,SE_UR,YKLS0,2077_UR.png,2049_0.png,2077_UR.png,2049.png,1,6,2077,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,se_ur,hero_se_ur,4,1,PanDuoLaShenMiao,img_job_bg_1,0
102078000,0,0,0,阿波罗,ABL0,YKLS0,2078_0.png,2049_0.png,2078.png,2049.png,0,2,2078,1,0,0,0,,111|1,默认皮肤,0,abl,hero_abl,4,1,RanShaoLianYu,img_job_bg_1,0
102078200,102,0,0,光明主宰-阿波罗,ABL_UR,YKLS0,2078_UR.png,2049_0.png,2078_UR.png,2049.png,1,6,2078,0,3:1:100|3:22:450,6,0,,,神性觉醒,0,abl_ur,hero_abl_ur,4,1,RanShaoLianYu,img_job_bg_1,0
102079000,0,0,0,樱花妖,YHY0,YKLS0,2079_0.png,2049_0.png,2079.png,2049.png,0,2,2079,1,0,0,0,,111|1,默认皮肤,0,yhy,hero_yhy,4,1,ShenNvQiSuo,img_job_bg_1,0
102080000,0,0,0,卯兔,MT0,YKLS0,2080_0.png,2049_0.png,2080.png,2049.png,0,2,2080,1,0,0,0,,111|1,默认皮肤,0,mt,hero_mt,4,1,ShouErQingDian,img_job_bg_1,0
