npc_id,hero_cid,hero_level,hero_awake,if_advance,god_awake,if_super,super_awake,if_mr,mr_awake,if_incarnation,incarnation_awake,name,avatar_path,spine_name,max_hp,min_attack,max_attack,defend,defend_ignore_level,physc_def,magic_def,hit,dehit,crit,decrit,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed
212028,2028,300,2,0,0,0,0,0,0,0,0,Princess Bari,2028,BLGZ,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212029,2029,300,2,0,0,0,0,0,0,0,0,Apep,2029,APP,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212030,2030,300,2,0,0,0,0,0,0,0,0,Gabriel,2030,WL,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212031,2031,300,2,0,0,0,0,0,0,0,0,Erebus,2031,ERBS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212032,2032,300,2,0,0,0,0,0,0,0,0,Amaterasu,2032,TZDS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212033,2033,300,2,0,0,0,0,0,0,0,0,Nyx,2033,NKS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212034,2034,300,2,0,0,0,0,0,0,0,0,Anubis,2034,ANBS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212035,2035,300,2,0,0,0,0,0,0,0,0,Odin,2035,AD,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212036,2036,300,2,0,0,0,0,0,0,0,0,Phantasos,2036,FTSS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212037,2037,300,2,1,1,0,0,0,0,0,0,Ra,2037,R,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212038,2038,300,2,0,0,0,0,0,0,0,0,Izu Dancer,2038,WN,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212039,2039,300,2,0,0,0,0,0,0,0,0,Hera,2039,HL,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212040,2040,300,2,0,0,0,0,0,0,0,0,Zhu Rong,2040,HSZR,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212041,2041,300,2,0,0,0,0,0,0,0,0,Hephaestus,2041,HFSTS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212042,2042,300,2,0,0,0,0,0,0,0,0,Xmas Angel,2042,SDNS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212046,2046,300,2,0,0,0,0,0,0,0,0,Izanami,2046,YXNM,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212047,2047,300,2,1,1,0,0,0,0,0,0,Cupid,2047,QBT,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212048,2048,300,2,0,0,0,0,0,0,0,0,Hades,2048,HDS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212049,2049,300,2,1,1,0,0,0,0,0,0,Icarus,2049,YKLS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212050,2050,300,2,0,0,0,0,0,0,0,0,Chaos,2050,KES,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212051,2051,300,2,1,1,0,0,0,0,0,0,Heimdall,2051,HMDE,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212052,2052,300,2,0,0,0,0,0,0,0,0,Michael,2052,MJL,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212053,2053,300,2,1,1,0,0,0,0,0,0,Himiko,2053,BMH,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212054,2054,300,2,0,0,0,0,0,0,0,0,Enmusubi,2054,ZRNZ,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212055,2055,300,2,1,1,0,0,0,0,0,0,Frost Dragon,2055,LB,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212056,2056,300,2,1,1,0,0,0,0,0,0,Ember Dragon,2056,LH,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212057,2057,300,2,1,1,0,0,0,0,0,0,Storm Dragon,2057,LL,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212058,2058,300,2,0,0,0,0,0,0,0,0,Nekomata,2058,MY,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212059,2059,300,2,0,0,0,0,0,0,0,0,Zodiac Ox,2059,CN,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212060,2060,300,2,1,1,0,0,0,0,0,0,Freyja,2060,FLY,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212061,2061,300,2,0,0,0,0,0,0,0,0,Kingyo,2061,JYJ,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212062,2062,300,2,0,0,0,0,0,0,0,0,Princess Kaguya,2062,HYJ,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212063,2063,300,2,1,1,0,0,0,0,0,0,Sim Cheong,2063,SQE,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212065,2065,300,2,0,0,0,0,0,0,0,0,Gemini,2065,YWJ,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212067,2067,300,2,0,0,0,0,0,0,0,0,Chang'e,2067,CE,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212068,2068,300,2,0,0,0,0,0,0,0,0,Asura,2068,AXL,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212069,2069,300,2,0,0,0,0,0,0,0,0,Athena,2069,YDN,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212070,2070,300,2,0,0,0,0,0,0,0,0,Zodiac Tiger,2070,YH,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212071,2071,300,2,0,0,0,0,0,0,0,0,Capricornus,2071,MJZ,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212073,2073,300,2,0,0,0,0,0,0,0,0,Pisces,2073,SYZ,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212074,2074,300,2,0,0,0,0,0,0,0,0,Venus,2074,WNS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212075,2075,300,2,0,0,0,0,0,0,0,0,Zeus,2075,ZS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212076,2076,300,2,0,0,0,0,0,0,0,0,Loki,2076,LJ,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212077,2077,300,2,0,0,0,0,0,0,0,0,Thor,2077,SE,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212078,2078,300,2,1,1,0,0,0,0,0,0,Apollo,2078,ABL,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212079,2079,300,2,0,0,0,0,0,0,0,0,Sakura Spirit,2079,YHY,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212080,2080,300,2,0,0,0,0,0,0,0,0,Zodiac Rabbit,2080,MT,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212081,2081,300,2,0,0,0,0,0,0,0,0,Horus,2081,HLS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212082,2082,300,2,1,1,0,0,0,0,0,0,Frigga,2082,FLJ,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212083,2083,300,2,0,0,0,0,0,0,0,0,Ares,2083,ARS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212084,2084,300,2,1,1,0,0,0,0,0,0,Uriel,2084,WLE,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212085,2085,300,2,0,0,0,0,0,0,0,0,Zodiac Dragon,2085,CL,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212086,2086,300,2,1,1,1,1,0,0,0,0,Hela,2086,HLA,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212087,2087,300,2,1,1,0,0,0,0,0,0,Prometheus,2087,PLMXS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212088,2088,300,2,1,1,1,1,1,1,0,0,Raphael the Archangel,2088,ZTSLFE,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212089,2089,300,2,0,0,0,0,0,0,0,0,Zodiac Snake,2089,SS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212090,2090,300,2,1,1,1,1,1,1,0,0,Lilith the Night Walker,2090_MR,YZMNLLS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212091,2091,300,2,1,1,1,1,1,1,0,0,Lucifer the Fallen Angel,2091_MR,DTSLXF,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212092,2092,300,2,1,1,1,1,1,1,0,0,Jeanne d'Arc the Sworn Warrior,2092_MR,SSZZD,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
222001,2001,300,2,0,0,0,0,0,0,0,0,Medusa,2001,MDS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222002,2002,300,2,0,0,0,0,0,0,0,0,Poseidon,2002,BSD,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222003,2003,300,2,0,0,0,0,0,0,0,0,Jeanne d'Arc,2003,LXF,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222004,2004,300,2,0,0,0,0,0,0,0,0,Siren,2004,Y,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222005,2005,300,2,0,0,0,0,0,0,0,0,Nephthys,2005,NFDS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222006,2006,300,2,0,0,0,0,0,0,0,0,Tsukuyomi,2006,YYJZ,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222007,2007,300,2,0,0,0,0,0,0,0,0,Ungnyeo,2007,XN,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222008,2008,300,2,0,0,0,0,0,0,0,0,Shennong,2008,SN,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222009,2009,300,2,0,0,0,0,0,0,0,0,Geb,2009,GB,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222010,2010,300,2,0,0,0,0,0,0,0,0,Lilith,2010,NBLS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222011,2011,300,2,0,0,0,0,0,0,0,0,Nuit,2011,NT,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222012,2012,300,2,0,0,0,0,0,0,0,0,Gaia,2012,GY,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222013,2013,300,2,0,0,0,0,0,0,0,0,Pandora,2013,PDL,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222014,2014,300,2,0,0,0,0,0,0,0,0,Nike,2014,NK,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222015,2015,300,2,0,0,0,0,0,0,0,0,Idun,2015,YD,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222016,2016,300,2,0,0,0,0,0,0,0,0,Valkyrie,2016,WEJL,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222017,2017,300,2,0,0,0,0,0,0,0,0,Raphael,2017,LFE,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222018,2018,300,2,0,0,0,0,0,0,0,0,Minotaur,2018,MNTLS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222019,2019,300,2,0,0,0,0,0,0,0,0,Nemesis,2019,NMXS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222020,2020,300,2,0,0,0,0,0,0,0,0,Muse,2020,MS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222021,2021,300,2,0,0,0,0,0,0,0,0,Iris,2021,YXS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222022,2022,300,2,0,0,0,0,0,0,0,0,Verdandi,2022,BLDD,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222023,2023,300,2,0,0,0,0,0,0,0,0,Sif,2023,XF,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222024,2024,300,2,0,0,0,0,0,0,0,0,Lucifer,2024,LLS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222025,2025,300,2,0,0,0,0,0,0,0,0,Nuwa,2025,LHFR,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222026,2026,300,2,0,0,0,0,0,0,0,0,Fuxi,2026,FX,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222027,2027,300,2,0,0,0,0,0,0,0,0,Xiwangmu,2027,XWM,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222028,2028,300,2,0,0,0,0,0,0,0,0,Princess Bari,2028,BLGZ,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222029,2029,300,2,0,0,0,0,0,0,0,0,Apep,2029,APP,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222030,2030,300,2,0,0,0,0,0,0,0,0,Gabriel,2030,WL,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222031,2031,300,2,0,0,0,0,0,0,0,0,Erebus,2031,ERBS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222032,2032,300,2,0,0,0,0,0,0,0,0,Amaterasu,2032,TZDS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222033,2033,300,2,0,0,0,0,0,0,0,0,Nyx,2033,NKS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222034,2034,300,2,0,0,0,0,0,0,0,0,Anubis,2034,ANBS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222035,2035,300,2,0,0,0,0,0,0,0,0,Odin,2035,AD,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222036,2036,300,2,0,0,0,0,0,0,0,0,Phantasos,2036,FTSS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222037,2037,300,2,1,1,0,0,0,0,0,0,Ra,2037,R,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222038,2038,300,2,0,0,0,0,0,0,0,0,Izu Dancer,2038,WN,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222039,2039,300,2,0,0,0,0,0,0,0,0,Hera,2039,HL,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222040,2040,300,2,0,0,0,0,0,0,0,0,Zhu Rong,2040,HSZR,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222041,2041,300,2,0,0,0,0,0,0,0,0,Hephaestus,2041,HFSTS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222042,2042,300,2,0,0,0,0,0,0,0,0,Xmas Angel,2042,SDNS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222046,2046,300,2,0,0,0,0,0,0,0,0,Izanami,2046,YXNM,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222047,2047,300,2,1,1,0,0,0,0,0,0,Cupid,2047,QBT,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222048,2048,300,2,0,0,0,0,0,0,0,0,Hades,2048,HDS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222049,2049,300,2,1,1,0,0,0,0,0,0,Icarus,2049,YKLS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222050,2050,300,2,0,0,0,0,0,0,0,0,Chaos,2050,KES,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222051,2051,300,2,1,1,0,0,0,0,0,0,Heimdall,2051,HMDE,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222052,2052,300,2,0,0,0,0,0,0,0,0,Michael,2052,MJL,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222053,2053,300,2,1,1,0,0,0,0,0,0,Himiko,2053,BMH,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222054,2054,300,2,0,0,0,0,0,0,0,0,Enmusubi,2054,ZRNZ,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222055,2055,300,2,1,1,0,0,0,0,0,0,Frost Dragon,2055,LB,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222056,2056,300,2,1,1,0,0,0,0,0,0,Ember Dragon,2056,LH,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222057,2057,300,2,1,1,0,0,0,0,0,0,Storm Dragon,2057,LL,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222058,2058,300,2,0,0,0,0,0,0,0,0,Nekomata,2058,MY,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222059,2059,300,2,0,0,0,0,0,0,0,0,Zodiac Ox,2059,CN,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222060,2060,300,2,1,1,0,0,0,0,0,0,Freyja,2060,FLY,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222061,2061,300,2,0,0,0,0,0,0,0,0,Kingyo,2061,JYJ,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222062,2062,300,2,0,0,0,0,0,0,0,0,Princess Kaguya,2062,HYJ,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222063,2063,300,2,1,1,0,0,0,0,0,0,Sim Cheong,2063,SQE,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222065,2065,300,2,0,0,0,0,0,0,0,0,Gemini,2065,YWJ,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222067,2067,300,2,0,0,0,0,0,0,0,0,Chang'e,2067,CE,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222068,2068,300,2,0,0,0,0,0,0,0,0,Asura,2068,AXL,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222069,2069,300,2,0,0,0,0,0,0,0,0,Athena,2069,YDN,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222070,2070,300,2,0,0,0,0,0,0,0,0,Zodiac Tiger,2070,YH,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222071,2071,300,2,0,0,0,0,0,0,0,0,Capricornus,2071,MJZ,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222073,2073,300,2,0,0,0,0,0,0,0,0,Pisces,2073,SYZ,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222074,2074,300,2,0,0,0,0,0,0,0,0,Venus,2074,WNS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222075,2075,300,2,0,0,0,0,0,0,0,0,Zeus,2075,ZS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222076,2076,300,2,0,0,0,0,0,0,0,0,Loki,2076,LJ,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222077,2077,300,2,0,0,0,0,0,0,0,0,Thor,2077,SE,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222078,2078,300,2,1,1,0,0,0,0,0,0,Apollo,2078,ABL,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222079,2079,300,2,0,0,0,0,0,0,0,0,Sakura Spirit,2079,YHY,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222080,2080,300,2,0,0,0,0,0,0,0,0,Zodiac Rabbit,2080,MT,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222081,2081,300,2,0,0,0,0,0,0,0,0,Horus,2081,HLS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222082,2082,300,2,1,1,0,0,0,0,0,0,Frigga,2082,FLJ,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222083,2083,300,2,0,0,0,0,0,0,0,0,Ares,2083,ARS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222084,2084,300,2,1,1,0,0,0,0,0,0,Uriel,2084,WLE,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222085,2085,300,2,0,0,0,0,0,0,0,0,Zodiac Dragon,2085,CL,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222086,2086,300,2,1,1,1,1,0,0,0,0,Hela,2086,HLA,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222087,2087,300,2,1,1,0,0,0,0,0,0,Prometheus,2087,PLMXS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222088,2088,300,2,1,1,1,1,1,1,0,0,Raphael the Archangel,2088,ZTSLFE,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222089,2089,300,2,0,0,0,0,0,0,0,0,Zodiac Snake,2089,SS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222090,2090,300,2,1,1,1,1,1,1,0,0,Lilith the Night Walker,2090_MR,YZMNLLS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
