npc_id,hero_cid,name,avatar_path,spine_name,role,quality,star,job,if_advance,if_super,if_mr,awake,god_awake,super_awake,mr_awake,level,skill_id_list,fight_value,max_hp,min_attack,max_attack,defend,defend_ignore_level,physc_def,magic_def,hit,dehit,crit,decrit,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed
101904,0,Dark Elf,NPC6.jpg,NPC6,30,0,5,1,0,0,0,0,0,0,0,400,112301001|112302001,3567001882,550997276,67735634,93102369,547142,768562,2851776,3180991,723352,214697,1786443,1628403,300,300,800,300,2200,3550,3550,500,0,300,0
101905,0,Wraith,NPC6.jpg,NPC6,30,0,5,2,0,0,0,0,0,0,0,400,115102001|110102001,3699113062,571404582,70244362,96550605,567407,797028,2957398,3298805,750143,222649,1852607,1688714,300,300,800,300,2200,3550,3550,500,0,300,0
101906,0,Shadow Sage,NPC44.jpg,NPC44,30,0,5,3,0,0,0,0,0,0,0,400,112302001|112301001,3831224243,591811889,72753089,99998841,587671,825493,3063019,3416620,776934,230601,1918772,1749026,300,300,800,300,2200,3550,3550,500,0,300,0
102001,2025,Nuwa,2025_CZ.jpg,LHFR_CZ,30,7,5,1,0,0,0,5,0,0,0,400,112401001|112402001,10040449741,2050955294,200663267,272065928,14700520,4163361,8027223,8953900,2036103,604333,5028506,4583653,300,300,800,300,2200,3550,3550,500,0,300,0
102101,0,Ear of Stasis,NPC16.jpg,NPC16,30,0,5,2,0,0,0,0,0,0,5,400,116001001|111201001,9247782656,1428511455,175610904,241376513,1418517,1992569,7393495,8247013,1875358,556623,4631519,4221786,300,300,800,300,2200,3550,3550,500,0,300,0
102201,0,Mouth of Rebellion,NPC6.jpg,NPC6,30,0,5,3,0,0,0,0,0,0,0,400,110002001|115102001,9512005018,1469326068,180628358,248272985,1459046,2049500,7604737,8482642,1928939,572526,4763848,4342408,300,300,800,300,2200,3550,3550,500,0,300,0
102301,0,Jorogumo,NPC17.jpg,NPC17,30,0,5,1,0,0,0,0,0,0,0,400,115101001|114001001,3699113062,571404582,70244362,96550605,567407,797028,2957398,3298805,750143,222649,1852607,1688714,300,300,800,300,2200,3550,3550,500,0,300,0
102302,0,Kappa,NPC12.jpg,NPC12,30,0,5,2,0,0,0,0,0,0,0,400,111201001|113901001,3831224243,591811889,72753089,99998841,587671,825493,3063019,3416620,776934,230601,1918772,1749026,300,300,800,300,2200,3550,3550,500,0,300,0
102303,0,Dragon Priest,NPC16.jpg,NPC16,30,0,5,1,0,0,0,0,0,0,0,400,127601001|127602001,3963335424,612219195,75261816,103447077,607936,853958,3168641,3534434,803725,238553,1984937,1809337,300,300,800,300,2200,3550,3550,500,0,300,0
102304,0,Beria,NPC8.jpg,NPC8,30,0,5,2,0,0,0,0,0,0,0,400,113901001|111201001,4095446605,632626502,77770543,106895313,628200,882424,3274262,3652249,830516,246504,2051101,1869648,300,300,800,300,2200,3550,3550,500,0,300,0
102305,0,Enenra,NPC4.jpg,NPC4,30,0,5,3,0,0,0,0,0,0,0,400,110102001|110002001,4227557786,653033808,80279270,110343549,648465,910889,3379883,3770063,857306,254456,2117266,1929959,300,300,800,300,2200,3550,3550,500,0,300,0
102306,0,Frost Dragon,NPC1.jpg,NPC1,30,0,5,1,0,0,0,0,0,0,0,400,115102001|110002001,4359668966,673441115,82787998,113791785,668729,939354,3485505,3887878,884097,262408,2183430,1990270,300,300,800,300,2200,3550,3550,500,0,300,0
102401,2054,Enmusubi,2054_MR.png,ZRNZ0,30,7,5,1,0,0,0,5,0,0,0,400,115301001|115302001|155301001,11361561549,1755028359,215750539,296548287,8713746,2448014,9083436,10132045,2304011,683851,5690151,5186765,300,300,800,300,2200,3550,3550,500,0,300,0
102501,0,Hydra,NPC13.jpg,NPC13,30,0,5,3,0,0,0,0,0,0,0,400,110102001|115102001,10568894464,1632584520,200698176,275858872,1621162,2277222,8449708,9425158,2143266,636140,5293164,4824898,300,300,800,300,2200,3550,3550,500,0,300,0
102601,0,Corrupted Griffin,NPC7.jpg,NPC7,30,0,5,1,0,0,0,0,0,0,0,400,111201001|112701001,10833116826,1673399133,205715630,282755344,1661691,2334153,8660951,9660787,2196848,652044,5425493,4945520,300,300,800,300,2200,3550,3550,500,0,300,0
102701,0,Ghoul,NPC10.jpg,NPC10,30,0,5,2,0,0,0,0,0,0,0,400,113701001|114001001,11097339187,1714213746,210733085,289651816,1702220,2391083,8872193,9896416,2250429,667947,5557822,5066143,300,300,800,300,2200,3550,3550,500,0,300,0
102801,0,Griffin,NPC5.jpg,NPC5,30,0,5,3,0,0,0,0,0,0,0,400,114001001|113701001,11361561549,1755028359,215750539,296548287,1742749,2448014,9083436,10132045,2304011,683851,5690151,5186765,300,300,800,300,2200,3550,3550,500,0,300,0
102901,0,Hitouban,NPC2.jpg,NPC2,30,0,5,2,0,0,0,0,0,0,0,400,112701001|124102001,11625783910,1795842972,220767994,303444759,1783278,2504944,9294679,10367674,2357593,699754,5822480,5307388,300,300,800,300,2200,3550,3550,500,0,300,0
103001,0,Alphard,NPC8.jpg,NPC8,30,0,5,3,0,0,0,0,0,0,0,400,112701001|124102001,11890006272,1836657585,225785448,310341231,1823807,2561875,9505922,10603303,2411174,715658,5954810,5428010,300,300,800,300,2200,3550,3550,500,0,300,0
103101,0,Enenra,NPC4.jpg,NPC4,30,0,5,1,0,0,0,0,0,0,0,400,112301001|112302001,12154228634,1877472198,230802902,317237703,1864336,2618805,9717164,10838932,2464756,731561,6087139,5548633,300,300,800,300,2200,3550,3550,500,0,300,0
103201,0,Alpha Crateris,NPC13.jpg,NPC13,30,0,5,2,0,0,0,0,0,0,0,400,115102001|110002001,12418450995,1918286811,235820357,324134175,1904865,2675736,9928407,11074561,2518338,747465,6219468,5669255,300,300,800,300,2200,3550,3550,500,0,300,0
103301,0,Soul Reaper,NPC4.jpg,NPC4,30,0,5,1,0,0,0,0,0,0,0,400,116001001|111201001,12682673357,1959101424,240837811,331030646,1945394,2732666,10139650,11310190,2571919,763368,6351797,5789878,300,300,800,300,2200,3550,3550,500,0,300,0
103401,0,Dark Elf,NPC6.jpg,NPC6,30,0,5,2,0,0,0,0,0,0,0,400,112302001|112301001,12946895718,1999916037,245855266,337927118,1985923,2789597,10350892,11545819,2625501,779272,6484126,5910500,300,300,800,300,2200,3550,3550,500,0,300,0
103501,2047,Cupid,2047_MR.png,QBT_MR,30,15,5,2,1,1,1,5,5,5,5,400,114601001|114602001|154601001|164601001,2510112435,387738824,47665817,65516482,1925130,540840,2006806,2238475,509026,151083,1257126,1145913,300,300,800,300,2200,3550,3550,500,0,300,0
103502,2086,Hela,2086_MR.png,HLA_MR,30,15,5,3,1,1,1,5,5,5,5,400,128601001|128602001|148601001|168631001,2536534671,295910142,24083781,33103065,1945394,546533,2027930,2262038,514384,152674,1270359,1157976,300,300,800,300,2200,3550,3550,500,0,300,0
103503,2056,Ember Dragon,2056.jpg,LH_MR,30,15,5,2,1,1,1,5,5,5,5,400,125501001|125502001,2562956908,297950873,24334654,33447888,1965659,552226,2049054,2285601,519742,154264,1283592,1170038,300,300,800,300,2200,3550,3550,500,0,300,0
103504,2081,Horus,2081_MR.png,HLS_MR,30,15,5,2,1,1,1,5,5,5,5,400,128101001|128102001|158101001|168131001,2589379144,299991604,24585527,33792712,1985923,557919,2070178,2309164,525100,155854,1296825,1182100,300,300,800,300,2200,3550,3550,500,0,300,0
103505,2083,Ares,2083_MR.jpg,ARS_MR,30,15,5,1,1,1,1,5,5,5,5,400,128301001|128302001|158301001|168321001,2615801380,202032334,28836399,37137535,2006188,563612,2091303,2332727,530458,157445,1310058,1194162,300,300,800,300,2200,3550,3550,500,0,300,0
103506,2075,Zeus,2075.jpg,ZS_MR,30,15,5,3,1,1,1,5,5,5,5,400,127501001|127502001|157501001,2642223616,204073065,25087272,34482359,2026453,569306,2112427,2356290,535817,159035,1323291,1206225,300,300,800,300,2200,3550,3550,500,0,300,0
103601,2037,Ra,2037_MR.png,R_MR,30,15,5,3,1,1,1,5,5,5,5,400,113601001|113602001|163631001,2774334797,324480372,35595999,45930595,2629098,9026236,3023670,3091918,709398,166987,1389456,1266536,300,300,800,300,2200,3550,3550,500,0,300,0
103602,2060,Freyja,2060_MR.png,FLY_MR,30,15,5,3,1,1,1,5,5,5,5,400,125901001|125902001|155901001|165931001,2800757033,624480372,55595999,65930595,2629098,9026236,3023670,3091918,709398,168577,1402688,1278598,300,300,800,300,2200,3550,3550,500,0,300,0
103603,2063,Sim Cheong,2063_MR.png,SQE_MR,30,15,5,3,1,1,1,5,5,5,5,400,126201001|126202001|156201001|166231001,2827179269,324480372,35595999,45930595,2629098,9026236,3023670,3091918,709398,170167,1415921,1290660,300,300,800,300,2200,3550,3550,500,0,300,0
103604,2082,Frigga,2082_MR.png,FLJ_MR,30,15,5,3,1,1,1,5,5,5,5,400,128201001|128202001|168231001,2853601505,324480372,35595999,45930595,2629098,9026236,3023670,3091918,709398,171758,1429154,1302722,300,300,800,300,2200,3550,3550,500,0,300,0
103605,2076,Loki,2076.jpg,LJ_MR,30,15,5,1,1,1,1,5,5,5,5,400,127601001|127602001|157601001|167631001,2880023741,324480372,35595999,45930595,2629098,9026236,3023670,3091918,709398,173348,1442387,1314785,300,300,800,300,2200,3550,3550,500,0,300,0
103606,2078,Apollo,2078_MR.png,ABL_MR,30,15,5,2,1,1,1,5,5,5,5,400,127801001|127802001|157801001|167831001,2906445978,324480372,35595999,45930595,2629098,9026236,3023670,3091918,709398,174939,1455620,1326847,300,300,800,300,2200,3550,3550,500,0,300,0
103701,2054,Enmusubi,2054_MR.png,ZRNZ_MR,30,15,5,3,1,1,1,5,5,5,5,400,115301001|115302001|155301001|165331001,3038557158,465294985,42613454,54827067,3634388,100097,3046155,2709733,616189,182890,1521785,1387158,300,300,800,300,2200,3550,3550,500,0,300,0
103702,2053,Himiko,2053_MR.png,BMH_MR,30,15,5,1,1,1,1,5,5,5,5,400,125201001|125202001|155201001|165231001,3064979395,465294985,42613454,54827067,3634388,100097,3046155,2733296,621547,184481,1535018,1399220,300,300,800,300,2200,3550,3550,500,0,300,0
103703,2071,Capricornus,2071_MR.png,MJZ_MR,30,15,5,3,1,1,1,5,5,5,5,400,127101001|127102001|157101001|167111001,3091401631,665294985,52613454,64827067,3634388,100097,3046155,2756859,626905,186071,1548250,1411283,300,300,800,300,2200,3550,3550,500,0,300,0
103704,2088,Raphael,2088_CSHS.jpg,ZTSLFE_CSHS,30,15,5,2,1,1,1,5,5,5,5,400,128801001|128802001,3117823867,465294985,42613454,54827067,3634388,100097,3046155,2780422,632263,187661,1561483,1423345,300,300,800,300,2200,3550,3550,500,0,300,0
103705,2084,Uriel,2084_MR.png,WLE_MR,30,15,5,3,1,1,1,5,5,5,5,400,128401001|128402001|158401001|168431001,3144246103,465294985,42613454,54827067,3634388,100097,3046155,2803985,637622,189252,1574716,1435407,300,300,800,300,2200,3550,3550,500,0,300,0
103706,2049,Icarus,2049_MR.png,YKLS_MR,30,15,5,3,1,1,1,5,5,5,5,400,124801001|124802001|154801001|164831001,3170668339,465294985,42613454,54827067,3634388,100097,3046155,2827547,642980,190842,1587949,1447469,300,300,800,300,2200,3550,3550,500,0,300,0
103801,2039,Hera,2039_MR.png,HL_MR,30,15,5,3,1,1,1,5,5,5,5,400,123801001|123802001|153801001|163831001,3302779520,465294985,42613454,54827067,3634388,100097,3046155,2945362,669771,198794,1654114,1507781,300,300,800,300,2200,3550,3550,500,0,300,0
103802,2068,Asura,2068_MR.png,AXL_MR,30,15,5,1,1,1,1,5,5,5,5,400,126701001|126702001|156701001|166731001,3329201756,465294985,42613454,54827067,3634388,100097,3046155,2968925,675129,200384,1667347,1519843,300,300,800,300,2200,3550,3550,500,0,300,0
103803,2069,Athena,2069_MR.jpg,YDN_MR,30,15,5,1,1,1,1,5,5,5,5,400,126801001|126802001|156801001|166851001,3355623992,465294985,42613454,54827067,3634388,100097,3046155,2992488,680487,201974,1680580,1531905,300,300,800,300,2200,3550,3550,500,0,300,0
103804,2051,Heimdall,2051_MR.png,HMDE_MR,30,15,5,1,1,1,1,5,5,5,5,400,125001001|125002001|165051001,3382046228,465294985,42613454,54827067,3634388,100097,3046155,3016051,685845,203565,1693812,1543967,300,300,800,300,2200,3550,3550,500,0,300,0
103805,2077,Thor,2077.jpg,SE_MR,30,15,5,2,1,1,1,5,5,5,5,400,117701001|117702001|157701001,3408468465,465294985,42613454,54827067,3634388,100097,3046155,3039613,691203,205155,1707045,1556030,300,300,800,300,2200,3550,3550,500,0,300,0
103806,2087,Prometheus,2087_MR.png,PLMXS_MR,30,15,5,2,1,1,1,5,5,5,5,400,128701001|128702001|158701001|238731001,3434890701,465294985,42613454,54827067,3634388,100097,3046155,3063176,696561,206746,1720278,1568092,300,300,800,300,2200,3550,3550,500,0,300,0
110101,0,Jorogumo,NPC17.jpg,NPC17,30,0,5,3,0,0,0,0,0,0,0,400,110102001|110002001,2642223616,408146130,50174544,68964718,405291,569306,2112427,2356290,535817,159035,1323291,1206225,300,300,800,300,2200,3550,3550,500,0,300,0
110201,0,Hashihime,NPC3.jpg,NPC3,30,0,5,1,0,0,0,0,0,0,0,400,113701001|114001001,2906445978,448960743,55191998,75861190,445820,626236,2323670,2591918,589398,174939,1455620,1326847,300,300,800,300,2200,3550,3550,500,0,300,0
110301,0,Momiji,NPC11.jpg,NPC11,30,0,5,2,0,0,0,0,0,0,0,400,112701001|111201001,792667085,122443839,15052363,20689415,121587,170792,633728,706887,160745,47711,396987,361867,300,300,800,300,2200,3550,3550,500,0,300,0
110401,2047,Cupid,2047.jpg,QBT0,30,15,5,2,1,1,1,5,5,5,5,400,114601001|114602001|154601001|164601001,4756002509,734663034,90314179,124136492,3647615,1024750,3802369,4241321,964470,286263,2381924,2171204,300,300,800,300,2200,3550,3550,500,0,300,0
110501,0,Plague Chanter,NPC17.jpg,NPC17,30,0,5,2,0,0,0,0,0,0,0,400,124101001|124102001|153801001,3963335424,612219195,75261816,103447077,607936,853958,3168641,3534434,803725,238553,1984937,1809337,300,300,800,300,2200,3550,3550,500,0,300,0
110601,0,Frost Giant,NPC8.jpg,NPC8,30,0,5,1,0,0,0,0,0,0,0,400,113901001|111201001,4227557786,653033808,80279270,110343549,648465,910889,3379883,3770063,857306,254456,2117266,1929959,300,300,800,300,2200,3550,3550,500,0,300,0
110701,0,Minotaur,NPC4.jpg,NPC4,30,0,5,2,0,0,0,0,0,0,0,400,110002001|110102001,1321111808,204073065,25087272,34482359,202645,284653,1056214,1178145,267908,79518,661646,603112,300,300,800,300,2200,3550,3550,500,0,300,0
110702,0,Faun,NPC16.jpg,NPC16,30,0,5,3,0,0,0,0,0,0,0,400,114001001|113701001,1453222989,224480372,27595999,37930595,222910,313118,1161835,1295959,294699,87469,727810,663423,300,300,800,300,2200,3550,3550,500,0,300,0
110703,0,Plague Knight,NPC17.jpg,NPC17,30,0,5,1,0,0,0,0,0,0,0,400,111201001|112701001,1585334170,244887678,30104726,41378831,243174,341583,1267456,1413774,321490,95421,793975,723735,300,300,800,300,2200,3550,3550,500,0,300,0
110704,0,Evil Governer,NPC13.jpg,NPC13,30,0,5,3,0,0,0,0,0,0,0,400,112302001|112301001,1717445350,265294985,32613454,44827067,263439,370049,1373078,1531588,348281,103373,860139,784046,300,300,800,300,2200,3550,3550,500,0,300,0
110705,0,White Bone Princess,NPC4.jpg,NPC4,30,0,5,1,0,0,0,0,0,0,0,400,116001001|111201001,1849556531,285702291,35122181,48275303,283703,398514,1478699,1649403,375072,111325,926304,844357,300,300,800,300,2200,3550,3550,500,0,300,0
110706,0,Evil Knight,NPC2.jpg,NPC2,30,0,5,2,0,0,0,0,0,0,0,400,115102001|110002001,1981667712,306109598,37630908,51723539,303968,426979,1584320,1767217,401862,119276,992468,904668,300,300,800,300,2200,3550,3550,500,0,300,0
110801,2049,Icarus,2049_MR.png,YKLS0,30,15,5,1,1,1,1,5,5,5,5,400,124801001|124802001|154801001|164831001,6077114317,938736099,115401451,158618851,4660841,1309403,4858582,5419466,1232378,365781,3043569,2774316,300,300,800,300,2200,3550,3550,500,0,300,0
110901,0,Blackwing Angel,NPC9.jpg,NPC9,30,0,5,2,0,0,0,0,0,0,0,400,124102001|112701001,5284447232,816292260,100349088,137929436,810581,1138611,4224854,4712579,1071633,318070,2646582,2412449,300,300,800,300,2200,3550,3550,500,0,300,0
111001,0,Witch Hunter,NPC7.jpg,NPC7,30,0,5,3,0,0,0,0,0,0,0,400,113101001|113402001|155402001,5548669594,857106873,105366542,144825908,851110,1195542,4436097,4948208,1125215,333974,2778911,2533071,300,300,800,300,2200,3550,3550,500,0,300,0
111101,0,Skeleton Judge,NPC8.jpg,NPC8,30,0,5,1,0,0,0,0,0,0,0,400,110102001|115102001,2113778893,326516904,40139635,55171774,324232,455444,1689942,1885032,428653,127228,1058633,964980,300,300,800,300,2200,3550,3550,500,0,300,0
111102,0,Mammoth Giant,NPC4.jpg,NPC4,30,0,5,2,0,0,0,0,0,0,0,400,111201001|113901001,2245890074,346924211,42648362,58620010,344497,483910,1795563,2002846,455444,135180,1124797,1025291,300,300,800,300,2200,3550,3550,500,0,300,0
111103,0,Ogre,NPC22.jpg,NPC22,30,0,5,1,0,0,0,0,0,0,0,400,112701001|111201001,2378001254,367331517,45157090,62068246,364761,512375,1901184,2120661,482235,143132,1190962,1085602,300,300,800,300,2200,3550,3550,500,0,300,0
111104,0,Blackwing Angel,NPC9.jpg,NPC9,30,0,5,2,0,0,0,0,0,0,0,400,112301001|112302001,2510112435,387738824,47665817,65516482,385026,540840,2006806,2238475,509026,151083,1257126,1145913,300,300,800,300,2200,3550,3550,500,0,300,0
111105,0,Witch Hunter,NPC7.jpg,NPC7,30,0,5,3,0,0,0,0,0,0,0,400,111201001|116001001,2642223616,408146130,50174544,68964718,405291,569306,2112427,2356290,535817,159035,1323291,1206225,300,300,800,300,2200,3550,3550,500,0,300,0
111106,0,Skeleton Judge,NPC8.jpg,NPC8,30,0,5,1,0,0,0,0,0,0,0,400,115102001|110002001,2774334797,428553437,52683271,72412954,425555,597771,2218048,2474104,562607,166987,1389456,1266536,300,300,800,300,2200,3550,3550,500,0,300,0
111201,2087,Prometheus,2087_UR.jpg,PLMXS_UR,30,15,5,2,1,1,1,5,5,5,5,400,128701001|128702001|158701001|238731001,7398226125,1142809164,140488723,193101210,5674067,1594055,5914796,6597611,1500286,445298,3705215,3377429,300,300,800,300,2200,3550,3550,500,0,300,0
111301,0,Wraith,NPC6.jpg,NPC6,30,0,5,3,0,0,0,5,0,0,0,400,124102001|112701001,6605559040,1020365325,125436360,172411795,1013226,1423264,5281068,5890724,1339541,397588,3308228,3015561,300,300,800,300,2200,3550,3550,500,0,300,0
111401,0,Minotaur,NPC4.jpg,NPC4,30,0,5,1,0,0,0,0,0,0,0,400,110102001|115102001,6869781402,1061179938,130453814,179308267,1053755,1480194,5492310,6126353,1393123,413491,3440557,3136184,300,300,800,300,2200,3550,3550,500,0,300,0
111501,0,Faun,NPC16.jpg,NPC16,30,0,5,2,0,0,0,0,0,0,0,400,110102001|115102001,2642223616,408146130,50174544,68964718,405291,569306,2112427,2356290,535817,159035,1323291,1206225,300,300,800,300,2200,3550,3550,500,0,300,0
111502,0,Plague Chanter,NPC17.jpg,NPC17,30,0,5,3,0,0,0,0,0,0,0,400,111201001|113901001,2774334797,428553437,52683271,72412954,425555,597771,2218048,2474104,562607,166987,1389456,1266536,300,300,800,300,2200,3550,3550,500,0,300,0
111503,0,Ear of Stasis,NPC16.jpg,NPC16,30,0,5,2,0,0,0,0,0,0,0,400,110002001|110102001,2906445978,448960743,55191998,75861190,445820,626236,2323670,2591918,589398,174939,1455620,1326847,300,300,800,300,2200,3550,3550,500,0,300,0
111504,0,Mouth of Rebellion,NPC6.jpg,NPC6,30,0,5,3,0,0,0,0,0,0,0,400,114001001|113701001,3038557158,469368050,57700726,79309426,466084,654701,2429291,2709733,616189,182890,1521785,1387158,300,300,800,300,2200,3550,3550,500,0,300,0
111505,0,Enenra,NPC4.jpg,NPC4,30,0,5,1,0,0,0,0,0,0,0,400,111201001|112701001,3170668339,489775356,60209453,82757662,486349,683167,2534912,2827547,642980,190842,1587949,1447469,300,300,800,300,2200,3550,3550,500,0,300,0
111506,0,Frost Dragon,NPC1.jpg,NPC1,30,0,5,2,0,0,0,0,0,0,0,400,112302001|112301001,3302779520,510182663,62718180,86205898,506613,711632,2640534,2945362,669771,198794,1654114,1507781,300,300,800,300,2200,3550,3550,500,0,300,0
111601,2075,Zeus,2075.jpg,ZS0,30,15,5,3,1,1,1,5,5,5,5,400,127501001|127502001|157501001,3302779520,1346882229,165575995,227583569,6687293,1878708,6971009,7775755,1768194,524816,4366860,3980541,300,300,800,300,2200,3550,3550,500,0,300,0
111701,0,Dragon Priest,NPC16.jpg,NPC16,30,0,5,1,0,0,0,0,0,0,0,400,110002001|115102001,7926670848,1224438390,150523632,206894154,1215872,1707917,6337281,7068869,1607450,477105,3969873,3618674,300,300,800,300,2200,3550,3550,500,0,300,0
111801,0,Beria,NPC8.jpg,NPC8,30,0,5,2,0,0,0,0,0,0,0,400,114001001|115101001,8190893210,1265253003,155541086,213790626,1256401,1764847,6548524,7304497,1661031,493009,4102202,3739296,300,300,800,300,2200,3550,3550,500,0,300,0
111901,0,Enenra,NPC4.jpg,NPC4,30,0,5,3,0,0,0,0,0,0,0,400,112701001|124102001,3170668339,489775356,60209453,82757662,486349,683167,2534912,2827547,642980,190842,1587949,1447469,300,300,800,300,2200,3550,3550,500,0,300,0
111902,0,Frost Dragon,NPC1.jpg,NPC1,30,0,5,1,0,0,0,0,0,0,0,400,112701001|124102001,3302779520,510182663,62718180,86205898,506613,711632,2640534,2945362,669771,198794,1654114,1507781,300,300,800,300,2200,3550,3550,500,0,300,0
111903,0,Soul Reaper,NPC4.jpg,NPC4,30,0,5,3,0,0,0,0,0,0,0,400,112701001|111201001,3434890701,530589969,65226907,89654133,526878,740097,2746155,3063176,696561,206746,1720278,1568092,300,300,800,300,2200,3550,3550,500,0,300,0
111904,0,Dark Elf,NPC6.jpg,NPC6,30,0,5,1,0,0,0,0,0,0,0,400,112301001|112302001,3567001882,550997276,67735634,93102369,547142,768562,2851776,3180991,723352,214697,1786443,1628403,300,300,800,300,2200,3550,3550,500,0,300,0
111905,0,Wraith,NPC6.jpg,NPC6,30,0,5,2,0,0,0,0,0,0,0,400,115102001|110102001,3699113062,571404582,70244362,96550605,567407,797028,2957398,3298805,750143,222649,1852607,1688714,300,300,800,300,2200,3550,3550,500,0,300,0
111906,0,Shadow Sage,NPC44.jpg,NPC44,30,0,5,3,0,0,0,0,0,0,0,400,112302001|112301001,3831224243,591811889,72753089,99998841,587671,825493,3063019,3416620,776934,230601,1918772,1749026,300,300,800,300,2200,3550,3550,500,0,300,0
112001,2050,Chaos,2050_MR.png,KES0,30,7,5,1,0,0,0,5,0,0,0,400,124901001|124902001|154901001|164931001,10040449741,2050955294,200663267,272065928,14700520,4163361,8027223,8953900,2036103,604333,5028506,4583653,300,300,800,300,2200,3550,3550,500,0,300,0
112101,0,Ear of Stasis,NPC16.jpg,NPC16,30,0,5,2,0,0,0,0,0,0,5,400,116001001|111201001,9247782656,1428511455,175610904,241376513,1418517,1992569,7393495,8247013,1875358,556623,4631519,4221786,300,300,800,300,2200,3550,3550,500,0,300,0
112201,0,Mouth of Rebellion,NPC6.jpg,NPC6,30,0,5,3,0,0,0,0,0,0,0,400,110002001|115102001,9512005018,1469326068,180628358,248272985,1459046,2049500,7604737,8482642,1928939,572526,4763848,4342408,300,300,800,300,2200,3550,3550,500,0,300,0
112301,0,Jorogumo,NPC17.jpg,NPC17,30,0,5,1,0,0,0,0,0,0,0,400,115101001|114001001,3699113062,571404582,70244362,96550605,567407,797028,2957398,3298805,750143,222649,1852607,1688714,300,300,800,300,2200,3550,3550,500,0,300,0
112302,0,Kappa,NPC12.jpg,NPC12,30,0,5,2,0,0,0,0,0,0,0,400,111201001|113901001,3831224243,591811889,72753089,99998841,587671,825493,3063019,3416620,776934,230601,1918772,1749026,300,300,800,300,2200,3550,3550,500,0,300,0
112303,0,Dragon Priest,NPC16.jpg,NPC16,30,0,5,1,0,0,0,0,0,0,0,400,127601001|127602001,3963335424,612219195,75261816,103447077,607936,853958,3168641,3534434,803725,238553,1984937,1809337,300,300,800,300,2200,3550,3550,500,0,300,0
112304,0,Beria,NPC8.jpg,NPC8,30,0,5,2,0,0,0,0,0,0,0,400,113901001|111201001,4095446605,632626502,77770543,106895313,628200,882424,3274262,3652249,830516,246504,2051101,1869648,300,300,800,300,2200,3550,3550,500,0,300,0
112305,0,Enenra,NPC4.jpg,NPC4,30,0,5,3,0,0,0,0,0,0,0,400,110102001|110002001,4227557786,653033808,80279270,110343549,648465,910889,3379883,3770063,857306,254456,2117266,1929959,300,300,800,300,2200,3550,3550,500,0,300,0
112306,0,Frost Dragon,NPC1.jpg,NPC1,30,0,5,1,0,0,0,0,0,0,0,400,115102001|110002001,4359668966,673441115,82787998,113791785,668729,939354,3485505,3887878,884097,262408,2183430,1990270,300,300,800,300,2200,3550,3550,500,0,300,0
112401,2069,Athena,2069_MR.jpg,YDN0,30,7,5,1,0,0,0,5,0,0,0,400,126801001|126802001|156801001|166851001,11361561549,1755028359,215750539,296548287,8713746,2448014,9083436,10132045,2304011,683851,5690151,5186765,300,300,800,300,2200,3550,3550,500,0,300,0
112501,0,Hydra,NPC13.jpg,NPC13,30,0,5,3,0,0,0,0,0,0,0,400,110102001|115102001,10568894464,1632584520,200698176,275858872,1621162,2277222,8449708,9425158,2143266,636140,5293164,4824898,300,300,800,300,2200,3550,3550,500,0,300,0
112601,0,Corrupted Griffin,NPC7.jpg,NPC7,30,0,5,1,0,0,0,0,0,0,0,400,111201001|112701001,10833116826,1673399133,205715630,282755344,1661691,2334153,8660951,9660787,2196848,652044,5425493,4945520,300,300,800,300,2200,3550,3550,500,0,300,0
112701,0,Ghoul,NPC10.jpg,NPC10,30,0,5,2,0,0,0,0,0,0,0,400,113701001|114001001,11097339187,1714213746,210733085,289651816,1702220,2391083,8872193,9896416,2250429,667947,5557822,5066143,300,300,800,300,2200,3550,3550,500,0,300,0
112801,0,Griffin,NPC5.jpg,NPC5,30,0,5,3,0,0,0,0,0,0,0,400,114001001|113701001,11361561549,1755028359,215750539,296548287,1742749,2448014,9083436,10132045,2304011,683851,5690151,5186765,300,300,800,300,2200,3550,3550,500,0,300,0
112901,0,Hitouban,NPC2.jpg,NPC2,30,0,5,2,0,0,0,0,0,0,0,400,112701001|124102001,11625783910,1795842972,220767994,303444759,1783278,2504944,9294679,10367674,2357593,699754,5822480,5307388,300,300,800,300,2200,3550,3550,500,0,300,0
113001,0,Alphard,NPC8.jpg,NPC8,30,0,5,3,0,0,0,0,0,0,0,400,112701001|124102001,11890006272,1836657585,225785448,310341231,1823807,2561875,9505922,10603303,2411174,715658,5954810,5428010,300,300,800,300,2200,3550,3550,500,0,300,0
113101,0,Enenra,NPC4.jpg,NPC4,30,0,5,1,0,0,0,0,0,0,0,400,112301001|112302001,12154228634,1877472198,230802902,317237703,1864336,2618805,9717164,10838932,2464756,731561,6087139,5548633,300,300,800,300,2200,3550,3550,500,0,300,0
113201,0,Alpha Crateris,NPC13.jpg,NPC13,30,0,5,2,0,0,0,0,0,0,0,400,115102001|110002001,12418450995,1918286811,235820357,324134175,1904865,2675736,9928407,11074561,2518338,747465,6219468,5669255,300,300,800,300,2200,3550,3550,500,0,300,0
