npc_id,hero_cid,quality_level,level,awake,if_advance,god_awake,if_super,super_awake,if_mr,mr_awake,if_incarnation,incarnation_awake,max_hp,max_mp,min_attack,max_attack,defend,defend_ignore_level,physc_def,magic_def,hit,dehit,crit,decrit,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed,game_play_damage_add,game_play_damage_minus
211907,2047,15,260,5,1,5,1,5,1,5,0,0,582743889,582743889,34964669,38849663,154124,154124,9465675,9465675,5617565,1849981,10822387,108223870,150,150,170,170,2100,2100,2100,470,150,170,1716,5180,5180
211908,2060,9,260,5,1,5,1,5,0,0,0,0,586628848,586628848,35314316,39238160,155665,155665,9560332,9560332,5673741,1868481,10930611,108332094,150,150,170,170,2100,2100,2100,470,150,170,1716,5180,5180
211909,2053,9,260,5,1,5,1,5,0,0,0,0,582743889,582743889,34964669,38849663,154124,154124,9465675,9465675,5617565,1849981,10822387,108223870,150,150,170,170,2100,2100,2100,470,150,170,1716,5180,5180
211910,2055,9,260,5,1,5,1,5,0,0,0,0,586628848,586628848,35314316,39238160,155665,155665,9560332,9560332,5673741,1868481,10930611,108332094,150,150,170,170,2100,2100,2100,470,150,170,1716,5180,5180
211911,2081,9,260,5,1,5,1,5,0,0,0,0,582743889,582743889,34964669,38849663,154124,154124,9465675,9465675,5617565,1849981,10822387,108223870,150,150,170,170,2100,2100,2100,470,150,170,1716,5180,5180
211912,2057,9,260,5,1,5,1,5,0,0,0,0,586628848,586628848,35314316,39238160,155665,155665,9560332,9560332,5673741,1868481,10930611,108332094,150,150,170,170,2100,2100,2100,470,150,170,1716,5180,5180
212001,1001,8,10,5,1,5,0,0,0,0,0,0,713028960,713028960,45298356,50331547,199675,199675,12263222,12263222,7277818,2396736,14020906,130861786,150,150,170,170,2100,2100,2100,470,150,170,1716,5200,5200
212002,1001,8,10,5,1,5,0,0,0,0,0,0,713028960,713028960,45298356,50331547,199675,199675,12263222,12263222,7277818,2396736,14020906,130861786,150,150,170,170,2100,2100,2100,470,150,170,1716,5200,5200
212101,2055,15,275,5,1,5,1,5,1,5,0,0,584037960,584037960,35042310,38935928,194349,194349,9121149,9121149,5375684,1769812,10530381,105303810,150,150,190,190,2300,2300,2300,490,150,190,1815,5320,5320
212102,2049,9,275,5,1,5,1,5,0,0,0,0,587931546,587931546,35392733,39325287,196292,196292,9212360,9212360,5429441,1787510,10635685,105409114,150,150,190,190,2300,2300,2300,490,150,190,1815,5320,5320
212103,2075,9,275,5,1,5,1,5,0,0,0,0,584037960,584037960,35042310,38935928,194349,194349,9121149,9121149,5375684,1769812,10530381,105303810,150,150,190,190,2300,2300,2300,490,150,190,1815,5320,5320
212104,2082,15,275,5,1,5,1,5,1,5,0,0,587931546,587931546,35392733,39325287,196292,196292,9212360,9212360,5429441,1787510,10635685,105409114,150,150,190,190,2300,2300,2300,490,150,190,1815,5320,5320
212105,2065,9,275,5,1,5,1,5,0,0,0,0,584037960,584037960,35042310,38935928,194349,194349,9121149,9121149,5375684,1769812,10530381,105303810,150,150,190,190,2300,2300,2300,490,150,190,1815,5320,5320
212106,2051,15,275,5,1,5,1,5,1,5,0,0,587931546,587931546,35392733,39325287,196292,196292,9212360,9212360,5429441,1787510,10635685,105409114,150,150,190,190,2300,2300,2300,490,150,190,1815,5320,5320
212107,2067,15,275,5,1,5,1,5,1,5,0,0,554836062,554836062,33290194,36989132,184632,184632,8665091,8665091,5106899,1681321,10003862,100038620,150,150,190,190,2300,2300,2300,490,150,190,1815,5320,5320
212108,2068,9,275,5,1,5,1,5,0,0,0,0,558534969,558534969,33623096,37359023,186478,186478,8751742,8751742,5157968,1698134,10103901,100138659,150,150,190,190,2300,2300,2300,490,150,190,1815,5320,5320
212109,2087,9,275,5,1,5,1,5,0,0,0,0,554836062,554836062,33290194,36989132,184632,184632,8665091,8665091,5106899,1681321,10003862,100038620,150,150,190,190,2300,2300,2300,490,150,190,1815,5320,5320
212110,2047,9,275,5,1,5,1,5,0,0,0,0,558534969,558534969,33623096,37359023,186478,186478,8751742,8751742,5157968,1698134,10103901,100138659,150,150,190,190,2300,2300,2300,490,150,190,1815,5320,5320
212111,2076,9,275,5,1,5,1,5,0,0,0,0,554836062,554836062,33290194,36989132,184632,184632,8665091,8665091,5106899,1681321,10003862,100038620,150,150,190,190,2300,2300,2300,490,150,190,1815,5320,5320
212112,2083,15,275,5,1,5,1,5,1,5,0,0,558534969,558534969,33623096,37359023,186478,186478,8751742,8751742,5157968,1698134,10103901,100138659,150,150,190,190,2300,2300,2300,490,150,190,1815,5320,5320
212201,2057,15,275,5,1,5,1,5,1,5,0,0,608039520,608039520,36482405,40536035,202336,202336,9495990,9495990,5596602,1842544,10963137,109631370,150,150,190,190,2300,2300,2300,490,150,190,1815,5340,5340
212202,2082,9,275,5,1,5,1,5,0,0,0,0,612093117,612093117,36847229,40941395,204359,204359,9590950,9590950,5652568,1860969,11072768,109741001,150,150,190,190,2300,2300,2300,490,150,190,1815,5340,5340
212203,2047,9,275,5,1,5,1,5,0,0,0,0,608039520,608039520,36482405,40536035,202336,202336,9495990,9495990,5596602,1842544,10963137,109631370,150,150,190,190,2300,2300,2300,490,150,190,1815,5340,5340
212204,2083,15,275,5,1,5,1,5,1,5,0,0,612093117,612093117,36847229,40941395,204359,204359,9590950,9590950,5652568,1860969,11072768,109741001,150,150,190,190,2300,2300,2300,490,150,190,1815,5340,5340
212205,2055,9,275,5,1,5,1,5,0,0,0,0,608039520,608039520,36482405,40536035,202336,202336,9495990,9495990,5596602,1842544,10963137,109631370,150,150,190,190,2300,2300,2300,490,150,190,1815,5340,5340
212206,2067,15,275,5,1,5,1,5,1,5,0,0,612093117,612093117,36847229,40941395,204359,204359,9590950,9590950,5652568,1860969,11072768,109741001,150,150,190,190,2300,2300,2300,490,150,190,1815,5340,5340
212207,2050,15,275,5,1,5,1,5,1,5,0,0,577637544,577637544,34658284,38509233,192220,192220,9021191,9021191,5316772,1750417,10414980,104149800,150,150,190,190,2300,2300,2300,490,150,190,1815,5340,5340
212208,2081,9,275,5,1,5,1,5,0,0,0,0,581488461,581488461,35004867,38894325,194142,194142,9111403,9111403,5369940,1767921,10519130,104253950,150,150,190,190,2300,2300,2300,490,150,190,1815,5340,5340
212209,2084,9,275,5,1,5,1,5,0,0,0,0,577637544,577637544,34658284,38509233,192220,192220,9021191,9021191,5316772,1750417,10414980,104149800,150,150,190,190,2300,2300,2300,490,150,190,1815,5340,5340
212210,2053,15,275,5,1,5,1,5,1,5,0,0,581488461,581488461,35004867,38894325,194142,194142,9111403,9111403,5369940,1767921,10519130,104253950,150,150,190,190,2300,2300,2300,490,150,190,1815,5340,5340
212211,2049,9,275,5,1,5,1,5,0,0,0,0,577637544,577637544,34658284,38509233,192220,192220,9021191,9021191,5316772,1750417,10414980,104149800,150,150,190,190,2300,2300,2300,490,150,190,1815,5340,5340
212212,2037,15,275,5,1,5,1,5,1,5,0,0,581488461,581488461,35004867,38894325,194142,194142,9111403,9111403,5369940,1767921,10519130,104253950,150,150,190,190,2300,2300,2300,490,150,190,1815,5340,5340
212301,2087,15,275,5,1,5,1,5,1,5,0,0,632041080,632041080,37922500,42136142,210323,210323,9870832,9870832,5817521,1915276,11395892,113958920,150,150,190,190,2300,2300,2300,490,150,190,1815,5360,5360
212302,2063,9,275,5,1,5,1,5,0,0,0,0,636254687,636254687,38301725,42557503,212426,212426,9969540,9969540,5875696,1934429,11509851,114072879,150,150,190,190,2300,2300,2300,490,150,190,1815,5360,5360
212303,2037,9,275,5,1,5,1,5,0,0,0,0,632041080,632041080,37922500,42136142,210323,210323,9870832,9870832,5817521,1915276,11395892,113958920,150,150,190,190,2300,2300,2300,490,150,190,1815,5360,5360
212304,2074,15,275,5,1,5,1,5,1,5,0,0,636254687,636254687,38301725,42557503,212426,212426,9969540,9969540,5875696,1934429,11509851,114072879,150,150,190,190,2300,2300,2300,490,150,190,1815,5360,5360
212305,2060,9,275,5,1,5,1,5,0,0,0,0,632041080,632041080,37922500,42136142,210323,210323,9870832,9870832,5817521,1915276,11395892,113958920,150,150,190,190,2300,2300,2300,490,150,190,1815,5360,5360
212306,2039,15,275,5,1,5,1,5,1,5,0,0,636254687,636254687,38301725,42557503,212426,212426,9969540,9969540,5875696,1934429,11509851,114072879,150,150,190,190,2300,2300,2300,490,150,190,1815,5360,5360
212307,2081,15,275,5,1,5,1,5,1,5,0,0,600439026,600439026,36026375,40029334,199807,199807,9377290,9377290,5526644,1819512,10826098,108260980,150,150,190,190,2300,2300,2300,490,150,190,1815,5360,5360
212308,2067,9,275,5,1,5,1,5,0,0,0,0,604441953,604441953,36386639,40429627,201805,201805,9471063,9471063,5581910,1837707,10934359,108369241,150,150,190,190,2300,2300,2300,490,150,190,1815,5360,5360
212309,2078,9,275,5,1,5,1,5,0,0,0,0,600439026,600439026,36026375,40029334,199807,199807,9377290,9377290,5526644,1819512,10826098,108260980,150,150,190,190,2300,2300,2300,490,150,190,1815,5360,5360
212310,2069,15,275,5,1,5,1,5,1,5,0,0,604441953,604441953,36386639,40429627,201805,201805,9471063,9471063,5581910,1837707,10934359,108369241,150,150,190,190,2300,2300,2300,490,150,190,1815,5360,5360
212311,2073,9,275,5,1,5,1,5,0,0,0,0,600439026,600439026,36026375,40029334,199807,199807,9377290,9377290,5526644,1819512,10826098,108260980,150,150,190,190,2300,2300,2300,490,150,190,1815,5360,5360
212312,2051,15,275,5,1,5,1,5,1,5,0,0,604441953,604441953,36386639,40429627,201805,201805,9471063,9471063,5581910,1837707,10934359,108369241,150,150,190,190,2300,2300,2300,490,150,190,1815,5360,5360
212401,2039,15,275,5,1,5,1,5,1,5,0,0,656042640,656042640,39362594,43736248,218310,218310,10245674,10245674,6038439,1988008,11828648,118286480,150,150,190,190,2300,2300,2300,490,150,190,1815,5380,5380
212402,2083,9,275,5,1,5,1,5,0,0,0,0,660416258,660416258,39756220,44173610,220493,220493,10348131,10348131,6098823,2007888,11946934,118404766,150,150,190,190,2300,2300,2300,490,150,190,1815,5380,5380
212403,2081,9,275,5,1,5,1,5,0,0,0,0,656042640,656042640,39362594,43736248,218310,218310,10245674,10245674,6038439,1988008,11828648,118286480,150,150,190,190,2300,2300,2300,490,150,190,1815,5380,5380
212404,2084,15,275,5,1,5,1,5,1,5,0,0,660416258,660416258,39756220,44173610,220493,220493,10348131,10348131,6098823,2007888,11946934,118404766,150,150,190,190,2300,2300,2300,490,150,190,1815,5380,5380
212405,2057,9,275,5,1,5,1,5,0,0,0,0,656042640,656042640,39362594,43736248,218310,218310,10245674,10245674,6038439,1988008,11828648,118286480,150,150,190,190,2300,2300,2300,490,150,190,1815,5380,5380
212406,2067,15,275,5,1,5,1,5,1,5,0,0,660416258,660416258,39756220,44173610,220493,220493,10348131,10348131,6098823,2007888,11946934,118404766,150,150,190,190,2300,2300,2300,490,150,190,1815,5380,5380
212407,2037,15,275,5,1,5,1,5,1,5,0,0,623240508,623240508,37394465,41549436,207395,207395,9733390,9733390,5736517,1888608,11237215,112372150,150,150,190,190,2300,2300,2300,490,150,190,1815,5380,5380
212408,2073,9,275,5,1,5,1,5,0,0,0,0,627395445,627395445,37768410,41964930,209469,209469,9830724,9830724,5793882,1907494,11349587,112484522,150,150,190,190,2300,2300,2300,490,150,190,1815,5380,5380
212409,2086,9,275,5,1,5,1,5,0,0,0,0,623240508,623240508,37394465,41549436,207395,207395,9733390,9733390,5736517,1888608,11237215,112372150,150,150,190,190,2300,2300,2300,490,150,190,1815,5380,5380
212410,2076,15,275,5,1,5,1,5,1,5,0,0,627395445,627395445,37768410,41964930,209469,209469,9830724,9830724,5793882,1907494,11349587,112484522,150,150,190,190,2300,2300,2300,490,150,190,1815,5380,5380
212411,2078,9,275,5,1,5,1,5,0,0,0,0,623240508,623240508,37394465,41549436,207395,207395,9733390,9733390,5736517,1888608,11237215,112372150,150,150,190,190,2300,2300,2300,490,150,190,1815,5380,5380
212412,2053,15,275,5,1,5,1,5,1,5,0,0,627395445,627395445,37768410,41964930,209469,209469,9830724,9830724,5793882,1907494,11349587,112484522,150,150,190,190,2300,2300,2300,490,150,190,1815,5380,5380
212501,1001,8,10,5,1,5,0,0,0,0,0,0,498699080,498699080,44882958,49869991,248927,248927,11682567,11682567,6885294,2266814,13487543,123840170,150,150,190,190,2300,2300,2300,490,150,190,1815,5400,5400
212502,1001,8,10,5,1,5,0,0,0,0,0,0,473764126,473764126,42638811,47376491,236480,236480,11098439,11098439,6541029,2153473,12813166,117648163,150,150,190,190,2300,2300,2300,490,150,190,1815,5400,5400
212601,2075,15,275,5,1,5,1,5,1,5,0,0,704045760,704045760,42242784,46936461,234284,234284,10995357,10995357,6480276,2133472,12694158,126941580,150,150,190,190,2300,2300,2300,490,150,190,1815,5420,5420
212602,2087,9,275,5,1,5,1,5,0,0,0,0,708739398,708739398,42665212,47405826,236627,236627,11105311,11105311,6545079,2154807,12821100,127068522,150,150,190,190,2300,2300,2300,490,150,190,1815,5420,5420
212603,2074,9,275,5,1,5,1,5,0,0,0,0,704045760,704045760,42242784,46936461,234284,234284,10995357,10995357,6480276,2133472,12694158,126941580,150,150,190,190,2300,2300,2300,490,150,190,1815,5420,5420
212604,2055,15,275,5,1,5,1,5,1,5,0,0,708739398,708739398,42665212,47405826,236627,236627,11105311,11105311,6545079,2154807,12821100,127068522,150,150,190,190,2300,2300,2300,490,150,190,1815,5420,5420
212605,2063,9,275,5,1,5,1,5,0,0,0,0,704045760,704045760,42242784,46936461,234284,234284,10995357,10995357,6480276,2133472,12694158,126941580,150,150,190,190,2300,2300,2300,490,150,190,1815,5420,5420
212606,2069,15,275,5,1,5,1,5,1,5,0,0,708739398,708739398,42665212,47405826,236627,236627,11105311,11105311,6545079,2154807,12821100,127068522,150,150,190,190,2300,2300,2300,490,150,190,1815,5420,5420
212607,2057,15,275,5,1,5,1,5,1,5,0,0,668843472,668843472,40130645,44589638,222570,222570,10445589,10445589,6156262,2026798,12059450,120594500,150,150,190,190,2300,2300,2300,490,150,190,1815,5420,5420
212608,2060,9,275,5,1,5,1,5,0,0,0,0,673302428,673302428,40531951,45035534,224796,224796,10550045,10550045,6217825,2047066,12180045,120715095,150,150,190,190,2300,2300,2300,490,150,190,1815,5420,5420
212609,2076,9,275,5,1,5,1,5,0,0,0,0,668843472,668843472,40130645,44589638,222570,222570,10445589,10445589,6156262,2026798,12059450,120594500,150,150,190,190,2300,2300,2300,490,150,190,1815,5420,5420
212610,2037,15,275,5,1,5,1,5,1,5,0,0,673302428,673302428,40531951,45035534,224796,224796,10550045,10550045,6217825,2047066,12180045,120715095,150,150,190,190,2300,2300,2300,490,150,190,1815,5420,5420
212611,2039,9,275,5,1,5,1,5,0,0,0,0,668843472,668843472,40130645,44589638,222570,222570,10445589,10445589,6156262,2026798,12059450,120594500,150,150,190,190,2300,2300,2300,490,150,190,1815,5420,5420
212612,2047,15,275,5,1,5,1,5,1,5,0,0,673302428,673302428,40531951,45035534,224796,224796,10550045,10550045,6217825,2047066,12180045,120715095,150,150,190,190,2300,2300,2300,490,150,190,1815,5420,5420
212701,2083,15,275,5,1,5,1,5,1,5,0,0,728047320,728047320,43682879,48536568,242271,242271,11370199,11370199,6701195,2206204,13126914,131269140,150,150,190,190,2300,2300,2300,490,150,190,1815,5440,5440
212702,2073,9,275,5,1,5,1,5,0,0,0,0,732900969,732900969,44119708,49021934,244694,244694,11483901,11483901,6768207,2228266,13258183,131400409,150,150,190,190,2300,2300,2300,490,150,190,1815,5440,5440
212703,2082,9,275,5,1,5,1,5,0,0,0,0,728047320,728047320,43682879,48536568,242271,242271,11370199,11370199,6701195,2206204,13126914,131269140,150,150,190,190,2300,2300,2300,490,150,190,1815,5440,5440
212704,2063,9,275,5,1,5,1,5,0,0,0,0,732900969,732900969,44119708,49021934,244694,244694,11483901,11483901,6768207,2228266,13258183,131400409,150,150,190,190,2300,2300,2300,490,150,190,1815,5440,5440
212705,2078,9,275,5,1,5,1,5,0,0,0,0,728047320,728047320,43682879,48536568,242271,242271,11370199,11370199,6701195,2206204,13126914,131269140,150,150,190,190,2300,2300,2300,490,150,190,1815,5440,5440
212706,2087,15,275,5,1,5,1,5,1,5,0,0,732900969,732900969,44119708,49021934,244694,244694,11483901,11483901,6768207,2228266,13258183,131400409,150,150,190,190,2300,2300,2300,490,150,190,1815,5440,5440
212707,2084,15,275,5,1,5,1,5,1,5,0,0,691644954,691644954,41498735,46109740,230158,230158,10801689,10801689,6366135,2095894,12470568,124705680,150,150,190,190,2300,2300,2300,490,150,190,1815,5440,5440
212708,2081,9,275,5,1,5,1,5,0,0,0,0,696255920,696255920,41913722,46570837,232460,232460,10909706,10909706,6429796,2116853,12595274,124830386,150,150,190,190,2300,2300,2300,490,150,190,1815,5440,5440
212709,2050,9,275,5,1,5,1,5,0,0,0,0,691644954,691644954,41498735,46109740,230158,230158,10801689,10801689,6366135,2095894,12470568,124705680,150,150,190,190,2300,2300,2300,490,150,190,1815,5440,5440
212710,2053,15,275,5,1,5,1,5,1,5,0,0,696255920,696255920,41913722,46570837,232460,232460,10909706,10909706,6429796,2116853,12595274,124830386,150,150,190,190,2300,2300,2300,490,150,190,1815,5440,5440
212711,2056,9,275,5,1,5,1,5,0,0,0,0,691644954,691644954,41498735,46109740,230158,230158,10801689,10801689,6366135,2095894,12470568,124705680,150,150,190,190,2300,2300,2300,490,150,190,1815,5440,5440
212712,2060,15,275,5,1,5,1,5,1,5,0,0,696255920,696255920,41913722,46570837,232460,232460,10909706,10909706,6429796,2116853,12595274,124830386,150,150,190,190,2300,2300,2300,490,150,190,1815,5440,5440
212801,2084,15,275,5,1,5,1,5,1,5,0,0,752048880,752048880,45122974,50136675,250258,250258,11745041,11745041,6922113,2278936,13559669,135596690,150,150,190,190,2300,2300,2300,490,150,190,1815,5460,5460
212802,2081,9,275,5,1,5,1,5,0,0,0,0,757062539,757062539,45574204,50638042,252761,252761,11862491,11862491,6991334,2301725,13695266,135732287,150,150,190,190,2300,2300,2300,490,150,190,1815,5460,5460
212803,2051,9,275,5,1,5,1,5,0,0,0,0,752048880,752048880,45122974,50136675,250258,250258,11745041,11745041,6922113,2278936,13559669,135596690,150,150,190,190,2300,2300,2300,490,150,190,1815,5460,5460
212804,2067,15,275,5,1,5,1,5,1,5,0,0,757062539,757062539,45574204,50638042,252761,252761,11862491,11862491,6991334,2301725,13695266,135732287,150,150,190,190,2300,2300,2300,490,150,190,1815,5460,5460
212805,2065,9,275,5,1,5,1,5,0,0,0,0,752048880,752048880,45122974,50136675,250258,250258,11745041,11745041,6922113,2278936,13559669,135596690,150,150,190,190,2300,2300,2300,490,150,190,1815,5460,5460
212806,2057,15,275,5,1,5,1,5,1,5,0,0,757062539,757062539,45574204,50638042,252761,252761,11862491,11862491,6991334,2301725,13695266,135732287,150,150,190,190,2300,2300,2300,490,150,190,1815,5460,5460
212807,2060,15,275,5,1,5,1,5,1,5,0,0,714446436,714446436,42866825,47629841,237745,237745,11157789,11157789,6576007,2164989,12881686,128816860,150,150,190,190,2300,2300,2300,490,150,190,1815,5460,5460
212808,2078,9,275,5,1,5,1,5,0,0,0,0,719209412,719209412,43295493,48106139,240122,240122,11269367,11269367,6641767,2186639,13010503,128945677,150,150,190,190,2300,2300,2300,490,150,190,1815,5460,5460
212809,2069,9,275,5,1,5,1,5,0,0,0,0,714446436,714446436,42866825,47629841,237745,237745,11157789,11157789,6576007,2164989,12881686,128816860,150,150,190,190,2300,2300,2300,490,150,190,1815,5460,5460
212810,2068,15,275,5,1,5,1,5,1,5,0,0,719209412,719209412,43295493,48106139,240122,240122,11269367,11269367,6641767,2186639,13010503,128945677,150,150,190,190,2300,2300,2300,490,150,190,1815,5460,5460
212811,2039,9,275,5,1,5,1,5,0,0,0,0,714446436,714446436,42866825,47629841,237745,237745,11157789,11157789,6576007,2164989,12881686,128816860,150,150,190,190,2300,2300,2300,490,150,190,1815,5460,5460
212812,2050,15,275,5,1,5,1,5,1,5,0,0,719209412,719209412,43295493,48106139,240122,240122,11269367,11269367,6641767,2186639,13010503,128945677,150,150,190,190,2300,2300,2300,490,150,190,1815,5460,5460
212901,2077,9,275,5,1,5,1,5,0,0,0,0,776050440,776050440,46563069,51736781,258245,258245,12119882,12119882,7143032,2351668,13992425,139924250,150,150,190,190,2300,2300,2300,490,150,190,1815,5480,5480
212902,2056,9,275,5,1,5,1,5,0,0,0,0,781224110,781224110,47028700,52254149,260827,260827,12241081,12241081,7214462,2375185,14132349,140064174,150,150,190,190,2300,2300,2300,490,150,190,1815,5480,5480
212903,2039,9,275,5,1,5,1,5,0,0,0,0,776050440,776050440,46563069,51736781,258245,258245,12119882,12119882,7143032,2351668,13992425,139924250,150,150,190,190,2300,2300,2300,490,150,190,1815,5480,5480
212904,2050,15,275,5,1,5,1,5,1,5,0,0,781224110,781224110,47028700,52254149,260827,260827,12241081,12241081,7214462,2375185,14132349,140064174,150,150,190,190,2300,2300,2300,490,150,190,1815,5480,5480
212905,2074,9,275,5,1,5,1,5,0,0,0,0,776050440,776050440,46563069,51736781,258245,258245,12119882,12119882,7143032,2351668,13992425,139924250,150,150,190,190,2300,2300,2300,490,150,190,1815,5480,5480
212906,2078,15,275,5,1,5,1,5,1,5,0,0,781224110,781224110,47028700,52254149,260827,260827,12241081,12241081,7214462,2375185,14132349,140064174,150,150,190,190,2300,2300,2300,490,150,190,1815,5480,5480
212907,2060,15,275,5,1,5,1,5,1,5,0,0,737247918,737247918,44234916,49149942,245333,245333,11513888,11513888,6785880,2234085,13292803,132928030,150,150,190,190,2300,2300,2300,490,150,190,1815,5480,5480
212908,2051,9,275,5,1,5,1,5,0,0,0,0,742162904,742162904,44677265,49641441,247786,247786,11629027,11629027,6853739,2256426,13425731,133060958,150,150,190,190,2300,2300,2300,490,150,190,1815,5480,5480
212909,2082,9,275,5,1,5,1,5,0,0,0,0,737247918,737247918,44234916,49149942,245333,245333,11513888,11513888,6785880,2234085,13292803,132928030,150,150,190,190,2300,2300,2300,490,150,190,1815,5480,5480
212910,2075,15,275,5,1,5,1,5,1,5,0,0,742162904,742162904,44677265,49641441,247786,247786,11629027,11629027,6853739,2256426,13425731,133060958,150,150,190,190,2300,2300,2300,490,150,190,1815,5480,5480
212911,2073,9,275,5,1,5,1,5,0,0,0,0,737247918,737247918,44234916,49149942,245333,245333,11513888,11513888,6785880,2234085,13292803,132928030,150,150,190,190,2300,2300,2300,490,150,190,1815,5480,5480
212912,2083,15,275,5,1,5,1,5,1,5,0,0,742162904,742162904,44677265,49641441,247786,247786,11629027,11629027,6853739,2256426,13425731,133060958,150,150,190,190,2300,2300,2300,490,150,190,1815,5480,5480
213001,1001,8,10,5,1,5,0,0,0,0,0,0,906725600,906725600,57603797,64004266,319478,319478,14993669,14993669,8836740,2909280,17310216,161562016,150,150,190,190,2300,2300,2300,490,150,190,1815,5500,5500
213002,1001,8,10,5,1,5,0,0,0,0,0,0,906725600,906725600,57603797,64004266,319478,319478,14993669,14993669,8836740,2909280,17310216,161562016,150,150,190,190,2300,2300,2300,490,150,190,1815,5500,5500
213101,2073,15,290,5,1,5,1,5,1,5,0,0,737154000,737154000,44229277,49143672,256541,256541,11279956,11279956,6633519,2184160,13104960,131049600,150,150,200,200,2400,2400,2400,500,150,200,2001,5620,5620
213102,2076,15,290,5,1,5,1,5,1,5,0,0,742068360,742068360,44671570,49635109,259106,259106,11392756,11392756,6699854,2206002,13236010,131180650,150,150,200,200,2400,2400,2400,500,150,200,2001,5620,5620
213103,2057,15,290,5,1,5,1,5,1,5,0,0,737154000,737154000,44229277,49143672,256541,256541,11279956,11279956,6633519,2184160,13104960,131049600,150,150,200,200,2400,2400,2400,500,150,200,2001,5620,5620
213104,2065,15,290,5,1,5,1,5,1,5,0,0,742068360,742068360,44671570,49635109,259106,259106,11392756,11392756,6699854,2206002,13236010,131180650,150,150,200,200,2400,2400,2400,500,150,200,2001,5620,5620
213105,2084,15,290,5,1,5,1,5,1,5,0,0,737154000,737154000,44229277,49143672,256541,256541,11279956,11279956,6633519,2184160,13104960,131049600,150,150,200,200,2400,2400,2400,500,150,200,2001,5620,5620
213106,2078,15,290,5,1,5,1,5,1,5,0,0,742068360,742068360,44671570,49635109,259106,259106,11392756,11392756,6699854,2206002,13236010,131180650,150,150,200,200,2400,2400,2400,500,150,200,2001,5620,5620
213107,2055,15,290,5,1,5,1,5,0,0,0,0,700296300,700296300,42017813,46686489,243714,243714,10715959,10715959,6301843,2074952,12449712,124497120,150,150,200,200,2400,2400,2400,500,150,200,2001,5620,5620
213108,2060,15,290,5,1,5,1,5,1,5,0,0,704964942,704964942,42437991,47153354,246151,246151,10823119,10823119,6364861,2095702,12574209,124621617,150,150,200,200,2400,2400,2400,500,150,200,2001,5620,5620
213109,2063,15,290,5,1,5,1,5,1,5,0,0,700296300,700296300,42017813,46686489,243714,243714,10715959,10715959,6301843,2074952,12449712,124497120,150,150,200,200,2400,2400,2400,500,150,200,2001,5620,5620
213110,2068,15,290,5,1,5,1,5,1,5,0,0,704964942,704964942,42437991,47153354,246151,246151,10823119,10823119,6364861,2095702,12574209,124621617,150,150,200,200,2400,2400,2400,500,150,200,2001,5620,5620
213111,2087,15,290,5,1,5,1,5,1,5,0,0,700296300,700296300,42017813,46686489,243714,243714,10715959,10715959,6301843,2074952,12449712,124497120,150,150,200,200,2400,2400,2400,500,150,200,2001,5620,5620
213112,2067,15,290,5,1,5,1,5,1,5,0,0,704964942,704964942,42437991,47153354,246151,246151,10823119,10823119,6364861,2095702,12574209,124621617,150,150,200,200,2400,2400,2400,500,150,200,2001,5620,5620
213201,2081,15,290,5,1,5,1,5,1,5,0,0,767448000,767448000,46046918,51163275,267084,267084,11743516,11743516,6906129,2273920,13643520,136435200,150,150,200,200,2400,2400,2400,500,150,200,2001,5640,5640
213202,2050,15,290,5,1,5,1,5,1,5,0,0,772564320,772564320,46507387,51674908,269755,269755,11860951,11860951,6975190,2296659,13779955,136571635,150,150,200,200,2400,2400,2400,500,150,200,2001,5640,5640
213203,2039,15,290,5,1,5,1,5,1,5,0,0,767448000,767448000,46046918,51163275,267084,267084,11743516,11743516,6906129,2273920,13643520,136435200,150,150,200,200,2400,2400,2400,500,150,200,2001,5640,5640
213204,2037,15,290,5,1,5,1,5,1,5,0,0,772564320,772564320,46507387,51674908,269755,269755,11860951,11860951,6975190,2296659,13779955,136571635,150,150,200,200,2400,2400,2400,500,150,200,2001,5640,5640
213205,2087,15,290,5,1,5,1,5,1,5,0,0,767448000,767448000,46046918,51163275,267084,267084,11743516,11743516,6906129,2273920,13643520,136435200,150,150,200,200,2400,2400,2400,500,150,200,2001,5640,5640
213206,2078,15,290,5,1,5,1,5,1,5,0,0,772564320,772564320,46507387,51674908,269755,269755,11860951,11860951,6975190,2296659,13779955,136571635,150,150,200,200,2400,2400,2400,500,150,200,2001,5640,5640
213207,2073,15,290,5,1,5,1,5,1,5,0,0,729075600,729075600,43744572,48605111,253730,253730,11156340,11156340,6560823,2160224,12961344,129613440,150,150,200,200,2400,2400,2400,500,150,200,2001,5640,5640
213208,2077,9,290,5,1,5,1,5,0,0,0,0,733936104,733936104,44182018,49091162,256267,256267,11267903,11267903,6626431,2181826,13090957,129743053,150,150,200,200,2400,2400,2400,500,150,200,2001,5640,5640
213209,2065,15,290,5,1,5,1,5,1,5,0,0,729075600,729075600,43744572,48605111,253730,253730,11156340,11156340,6560823,2160224,12961344,129613440,150,150,200,200,2400,2400,2400,500,150,200,2001,5640,5640
213210,2053,15,290,5,1,5,1,5,1,5,0,0,733936104,733936104,44182018,49091162,256267,256267,11267903,11267903,6626431,2181826,13090957,129743053,150,150,200,200,2400,2400,2400,500,150,200,2001,5640,5640
