npc_id,name,avatar_path,spine_name,spine_name_shenhe,role,job,level,skill_id_list,skill_id_normal_attack,hp,minatk,maxatk,pdef,mdef,def,defend_ignore_level,hit,dhit,cir,dcir,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed,magic_damage_minus,physc_damage_minus
6601,Zhu Rong,2040.jpg,HSZR2,HSZR2,2,2,292,112701001|111201001,0,21851544999,366146732,452349109,3260536,3260536,630842,6425402,100000000,375,15303440,23951148,0,800,0,0,4115,0,0,3000,0,0,0,0,0
6602,Dragon Priest,NPC16.jpg,NPC16,NPC16,2,3,292,112301001|112302001,0,21872535917,366498458,452783643,3261183,3261183,630905,6426042,100000000,375,15318141,23974156,0,800,0,0,4115,0,0,3000,0,0,0,0,0
6603,Beria,NPC8.jpg,NPC8,NPC8,2,1,292,115102001|110102001,0,21893526834,366850184,453218176,3261830,3261830,630968,6426682,100000000,375,15332841,23997164,0,800,0,0,4115,0,0,3000,0,0,0,0,0
6604,Enenra,NPC4.jpg,NPC4,NPC4,2,2,292,112302001|112301001,0,21914517752,367201910,453652709,3262476,3262476,631030,6427322,100000000,375,15347542,24020172,0,800,0,0,4115,0,0,3000,0,0,0,0,0
6605,Frost Dragon,NPC1.jpg,NPC1,NPC1,2,3,292,124102001|112701001,0,21935508669,367553636,454087242,3263123,3263123,631093,6427962,100000000,375,15362243,24043179,0,800,0,0,4115,0,0,3000,0,0,0,0,0
6606,Izanami,2046.jpg,YXNM2,YXNM2,2,1,292,116001001|111201001,0,21956499586,404695898,499973953,3590147,3590147,694272,6428602,100000000,375,15376943,24066187,0,800,0,0,4120,0,0,3000,0,0,0,0,0
6607,Soul Reaper,NPC4.jpg,NPC4,NPC4,2,2,292,110002001|115102001,0,21977490504,368257088,454956309,3264417,3264417,631219,6429242,100000000,375,15391644,24089195,0,800,0,0,4120,0,0,3000,0,0,0,0,0
6608,Dark Elf,NPC6.jpg,NPC6,NPC6,2,3,292,115101001|114001001,0,21998481421,368608814,455390842,3265064,3265064,631282,6429882,100000000,375,15406345,24112203,0,800,0,0,4120,0,0,3000,0,0,0,0,0
6609,Wraith,NPC6.jpg,NPC6,NPC6,2,1,292,111201001|113901001,0,22019472338,368960540,455825375,3265710,3265710,631345,6430521,100000000,375,15421046,24135211,0,800,0,0,4120,0,0,3000,0,0,0,0,0
6610,Shadow Sage,NPC44.jpg,NPC44,NPC44,2,2,292,127601001|127602001,0,22040463256,369312266,456259909,3266357,3266357,631407,6431161,100000000,375,15435746,24158219,0,800,0,0,4120,0,0,3000,0,0,0,0,0
6611,Amaterasu,2032.jpg,TZDS2,TZDS2,2,3,292,113901001|111201001,0,22061454173,369663992,456694442,3267004,3267004,631470,6431801,100000000,375,15450447,24181226,0,800,0,0,4125,0,0,3000,0,0,0,0,0
6612,Ear of Stasis,NPC16.jpg,NPC16,NPC16,2,1,292,110102001|110002001,0,22082445091,370015718,457128975,3267651,3267651,631533,6432441,100000000,375,15465148,24204234,0,800,0,0,4125,0,0,3000,0,0,0,0,0
6613,Mouth of Rebellion,NPC6.jpg,NPC6,NPC6,2,2,292,115102001|110002001,0,22103436008,370367444,457563508,3268298,3268298,631596,6433081,100000000,375,15479848,24227242,0,800,0,0,4125,0,0,3000,0,0,0,0,0
6614,Jorogumo,NPC17.jpg,NPC17,NPC17,2,3,292,111201001|116001001,0,22124426925,370719170,457998042,3268944,3268944,631659,6433721,100000000,375,15494549,24250250,0,800,0,0,4125,0,0,3000,0,0,0,0,0
6615,Kappa,NPC12.jpg,NPC12,NPC12,2,1,292,110102001|115102001,0,22145417843,371070896,458432575,3269591,3269591,631721,6434361,100000000,375,15509250,24273258,0,800,0,0,4125,0,0,3000,0,0,0,0,0
6616,Icarus,2049.jpg,YKLS2,YKLS2,2,2,292,111201001|112701001,0,22166408760,408564884,504753819,3597262,3597262,694963,6435001,100000000,375,15523951,24296266,0,800,0,0,4130,0,0,3000,0,0,0,0,0
6617,Dragon Priest,NPC16.jpg,NPC16,NPC16,2,3,292,113701001|114001001,0,22187399678,371774348,459301641,3270885,3270885,631847,6435641,100000000,375,15538651,24319273,0,800,0,0,4130,0,0,3000,0,0,0,0,0
6618,Beria,NPC8.jpg,NPC8,NPC8,2,1,292,114001001|113701001,0,22208390595,372126073,459736175,3271532,3271532,631910,6436281,100000000,375,15553352,24342281,0,800,0,0,4130,0,0,3000,0,0,0,0,0
6619,Enenra,NPC4.jpg,NPC4,NPC4,2,2,292,112701001|124102001,0,22229381512,372477799,460170708,3272178,3272178,631973,6436921,100000000,375,15568053,24365289,0,800,0,0,4130,0,0,3000,0,0,0,0,0
6620,Frost Dragon,NPC1.jpg,NPC1,NPC1,2,3,292,124102001|115102001,0,22250372430,372829525,460605241,3272825,3272825,632036,6437561,100000000,375,15582753,24388297,0,800,0,0,4130,0,0,3000,0,0,0,0,0
6621,Hades,2048.jpg,HDS2,HDS2,2,1,292,112301001|112302001,0,22271363347,373181251,461039774,3273472,3273472,632098,6438200,100000000,380,15597454,24411305,0,800,0,0,4135,0,0,3000,0,0,0,0,0
6622,Hydra,NPC13.jpg,NPC13,NPC13,2,2,292,115102001|110002001,0,22292354264,373532977,461474308,3274119,3274119,632161,6438840,100000000,380,15612155,24434313,0,800,0,0,4135,0,0,3000,0,0,0,0,0
6623,Corrupted Griffin,NPC7.jpg,NPC7,NPC7,2,3,292,116001001|111201001,0,22313345182,373884703,461908841,3274766,3274766,632224,6439480,100000000,380,15626856,24457320,0,800,0,0,4135,0,0,3000,0,0,0,0,0
6624,Ghoul,NPC10.jpg,NPC10,NPC10,2,1,292,112302001|112301001,0,22334336099,374236429,462343374,3275412,3275412,632287,6440120,100000000,380,15641556,24480328,0,800,0,0,4135,0,0,3000,0,0,0,0,0
6625,Griffin,NPC5.jpg,NPC5,NPC5,2,2,292,113701001|114001001,0,22355327017,374588155,462777907,3276059,3276059,632350,6440760,100000000,380,15656257,24503336,0,800,0,0,4135,0,0,3000,0,0,0,0,0
6626,Cupid,2047.jpg,QBT2,QBT2,2,3,292,124102001|112701001,0,22376317934,412433869,509533685,3604377,3604377,695654,6441400,100000000,380,15670958,24526344,0,800,0,0,4140,0,0,3000,0,0,0,0,0
6627,Hitouban,NPC2.jpg,NPC2,NPC2,2,1,292,110002001|115102001,0,22397308851,375291607,463646974,3277353,3277353,632475,6442040,100000000,380,15685658,24549352,0,800,0,0,4140,0,0,3000,0,0,0,0,0
6628,Alphard,NPC8.jpg,NPC8,NPC8,2,2,292,115102001|110102001,0,22418299769,375643333,464081507,3278000,3278000,632538,6442680,100000000,380,15700359,24572359,0,800,0,0,4140,0,0,3000,0,0,0,0,0
6629,Enenra,NPC4.jpg,NPC4,NPC4,2,3,292,114001001|115101001,0,22439290686,375995059,464516040,3278646,3278646,632601,6443320,100000000,380,15715060,24595367,0,800,0,0,4140,0,0,3000,0,0,0,0,0
6630,Alpha Crateris,NPC13.jpg,NPC13,NPC13,2,1,292,127601001|111501001,0,22460281604,376346785,464950574,3279293,3279293,632664,6443960,100000000,380,15729760,24618375,0,800,0,0,4140,0,0,3000,0,0,0,0,0
6631,Odin,2035.jpg,AD2,AD2,2,2,292,114001001|113701001,0,22481272521,376698511,465385107,3279940,3279940,632727,6444600,100000000,380,15744461,24641383,0,800,0,0,4145,0,0,3000,0,0,0,0,0
6632,Soul Reaper,NPC4.jpg,NPC4,NPC4,2,3,292,111201001|113901001,0,22502263438,377050237,465819640,3280587,3280587,632790,6445240,100000000,380,15759162,24664391,0,800,0,0,4145,0,0,3000,0,0,0,0,0
6633,Dark Elf,NPC6.jpg,NPC6,NPC6,2,1,292,110002001|110102001,0,22523254356,377401963,466254173,3281234,3281234,632852,6445879,100000000,380,15773863,24687399,0,800,0,0,4145,0,0,3000,0,0,0,0,0
6634,Wraith,NPC6.jpg,NPC6,NPC6,2,2,292,111201001|116001001,0,22544245273,377753689,466688707,3281880,3281880,632915,6446519,100000000,380,15788563,24710406,0,800,0,0,4145,0,0,3000,0,0,0,0,0
6635,Shadow Sage,NPC44.jpg,NPC44,NPC44,2,3,292,111201001|112701001,0,22565236190,378105415,467123240,3282527,3282527,632978,6447159,100000000,380,15803264,24733414,0,800,0,0,4145,0,0,3000,0,0,0,0,0
6636,Erebus,2031.jpg,ERBS2,ERBS2,2,1,292,112701001|111201001,0,22586227108,416302855,514313550,3611491,3611491,696345,6447799,100000000,380,15817965,24756422,0,800,0,0,4150,0,0,3000,0,0,0,0,0
6637,Dragon Priest,NPC16.jpg,NPC16,NPC16,2,2,292,115101001|114001001,0,22607218025,378808867,467992306,3283821,3283821,633104,6448439,100000000,380,15832665,24779430,0,800,0,0,4150,0,0,3000,0,0,0,0,0
6638,Beria,NPC8.jpg,NPC8,NPC8,2,3,292,112701001|124102001,0,22628208943,379160593,468426840,3284468,3284468,633166,6449079,100000000,380,15847366,24802438,0,800,0,0,4150,0,0,3000,0,0,0,0,0
6639,Enenra,NPC4.jpg,NPC4,NPC4,2,1,292,113901001|111201001,0,22649199860,379512319,468861373,3285114,3285114,633229,6449719,100000000,380,15862067,24825446,0,800,0,0,4150,0,0,3000,0,0,0,0,0
6640,Frost Dragon,NPC1.jpg,NPC1,NPC1,2,2,292,113101001|124602001,0,22670190777,379864045,469295906,3285761,3285761,633292,6450359,100000000,380,15876768,24848453,0,800,0,0,4150,0,0,3000,0,0,0,0,0
6641,Nuwa,2025.jpg,LHFR3,LHFR3,2,3,293,110102001|110002001,0,22691181695,380215771,469730439,3286408,3286408,633355,6450999,100000000,380,15891468,24871461,0,800,0,0,4155,0,0,3000,0,0,0,0,0
6642,Pale Lady,NPC4.jpg,NPC4,NPC4,2,1,293,113701001|114001001,0,22712172612,380567497,470164973,3287055,3287055,633418,6451639,100000000,380,15906169,24894469,0,800,0,0,4155,0,0,3000,0,0,0,0,0
6643,Headless Knight,NPC1.jpg,NPC1,NPC1,2,2,293,112701001|111201001,0,22733163530,380919223,470599506,3287702,3287702,633481,6452279,100000000,380,15920870,24917477,0,800,0,0,4155,0,0,3000,0,0,0,0,0
6644,Blackwing Angel,NPC9.jpg,NPC9,NPC9,2,3,293,112301001|112302001,0,22754154447,381270949,471034039,3288348,3288348,633543,6452919,100000000,380,15935570,24940485,0,800,0,0,4155,0,0,3000,0,0,0,0,0
6645,Witch Hunter,NPC7.jpg,NPC7,NPC7,2,1,293,111201001|116001001,0,22775145364,381622675,471468572,3288995,3288995,633606,6453558,100000000,380,15950271,24963493,0,800,0,0,4155,0,0,3000,0,0,0,0,0
6646,Hephaestus,2041.jpg,HFSTS2,HFSTS2,2,2,293,110002001|115102001,0,22796136282,420171841,519093416,3618606,3618606,697036,6454198,100000000,380,15964972,24986500,0,800,0,0,4160,0,0,3000,0,0,0,0,0
6647,Evil Knight,NPC2.jpg,NPC2,NPC2,2,3,293,114001001|115101001,0,22817127199,382326127,472337639,3290289,3290289,633732,6454838,100000000,380,15979673,25009508,0,800,0,0,4160,0,0,3000,0,0,0,0,0
6648,Nightmare Weaver,NPC7.jpg,NPC7,NPC7,2,1,293,112701001|124102001,0,22838118117,382677852,472772172,3290936,3290936,633795,6455478,100000000,380,15994373,25032516,0,800,0,0,4160,0,0,3000,0,0,0,0,0
6649,Ripper,NPC13.jpg,NPC13,NPC13,2,2,293,115102001|110102001,0,22859109034,383029578,473206705,3291582,3291582,633858,6456118,100000000,380,16009074,25055524,0,800,0,0,4160,0,0,3000,0,0,0,0,0
6650,Lady of Snow,NPC10.jpg,NPC10,NPC10,2,3,293,115101001|115102001,0,22880099951,383381304,473641239,3292229,3292229,633920,6456758,100000000,380,16023775,25078532,0,800,0,0,4160,0,0,3000,0,0,0,0,0
6651,Valkyrie,2016.jpg,WEJL2,WEJL2,2,1,293,113901001|111201001,0,22901090869,383733030,474075772,3292876,3292876,633983,6457398,100000000,380,16038475,25101540,0,800,0,0,4165,0,0,3000,0,0,0,0,0
6652,Mist Walker,NPC10.jpg,NPC10,NPC10,2,2,293,110002001|110102001,0,22922081786,384084756,474510305,3293523,3293523,634046,6458038,100000000,380,16053176,25124547,0,800,0,0,4165,0,0,3000,0,0,0,0,0
6653,Mandrill,NPC12.jpg,NPC12,NPC12,2,3,293,114001001|113701001,0,22943072703,384436482,474944838,3294170,3294170,634109,6458678,100000000,380,16067877,25147555,0,800,0,0,4165,0,0,3000,0,0,0,0,0
6654,Plague Follower,NPC4.jpg,NPC4,NPC4,2,1,293,111201001|112701001,0,22964063621,384788208,475379372,3294816,3294816,634172,6459318,100000000,380,16082578,25170563,0,800,0,0,4165,0,0,3000,0,0,0,0,0
6655,Mad Disciple,NPC9.jpg,NPC9,NPC9,2,2,293,112302001|112301001,0,22985054538,385139934,475813905,3295463,3295463,634235,6459958,100000000,380,16097278,25193571,0,800,0,0,4165,0,0,3000,0,0,0,0,0
6656,Chaos,2050.jpg,KES4,KES4,2,3,293,116001001|111201001,0,23006045456,424040826,523873282,3625721,3625721,697727,6460598,100000000,380,16111979,25216579,0,800,0,0,4170,0,0,3000,0,0,0,0,0
6657,Soul Reaper,NPC4.jpg,NPC4,NPC4,2,1,293,115102001|110002001,0,23027036373,385843386,476682971,3296757,3296757,634360,6461237,100000000,380,16126680,25239586,0,800,0,0,4170,0,0,3000,0,0,0,0,0
6658,Dark Elf,NPC6.jpg,NPC6,NPC6,2,2,293,115101001|114001001,0,23048027290,386195112,477117505,3297404,3297404,634423,6461877,100000000,380,16141380,25262594,0,800,0,0,4170,0,0,3000,0,0,0,0,0
6659,Wraith,NPC6.jpg,NPC6,NPC6,2,3,293,124102001|112701001,0,23069018208,386546838,477552038,3298051,3298051,634486,6462517,100000000,380,16156081,25285602,0,800,0,0,4170,0,0,3000,0,0,0,0,0
6660,Shadow Sage,NPC44.jpg,NPC44,NPC44,2,1,293,124901001|125001001,0,27288192602,464278277,573583885,3958437,3958437,761458,6463157,100000000,397,16170782,25308610,0,800,0,0,4170,0,0,3000,0,0,0,0,0
6661,Lucifer,2024.jpg,LLS2,LLS2,2,2,293,110102001|110002001,0,23113099134,387285463,478464558,3299357,3299357,634612,6463804,100000000,380,16186953,25333919,0,800,0,0,4175,0,0,3000,0,0,0,0,0
6662,Dragon Priest,NPC16.jpg,NPC16,NPC16,2,3,293,113701001|114001001,0,23136189143,387672361,478942544,3300017,3300017,634676,6464450,100000000,380,16203123,25359227,0,800,0,0,4175,0,0,3000,0,0,0,0,0
6663,Beria,NPC8.jpg,NPC8,NPC8,2,1,293,112701001|111201001,0,23159279153,388059260,479420531,3300677,3300677,634739,6465096,100000000,380,16219294,25384536,0,800,0,0,4175,0,0,3000,0,0,0,0,0
6664,Enenra,NPC4.jpg,NPC4,NPC4,2,2,293,112301001|112302001,0,23182369162,388446158,479898517,3301336,3301336,634802,6465742,100000000,380,16235465,25409844,0,800,0,0,4175,0,0,3000,0,0,0,0,0
6665,Frost Dragon,NPC1.jpg,NPC1,NPC1,2,3,293,111201001|116001001,0,23205459171,388833057,480376504,3301996,3301996,634866,6466389,100000000,380,16251636,25435153,0,800,0,0,4175,0,0,3000,0,0,0,0,0
6666,Geb,2009.jpg,GB2,GB2,2,1,293,110002001|115102001,0,23228549180,428141951,528939940,3632921,3632921,698422,6467035,100000000,380,16267807,25460462,0,800,0,0,4180,0,0,3000,0,0,0,0,0
6667,Famine Knight,NPC11.jpg,NPC11,NPC11,2,2,293,114001001|115101001,0,23251639189,389606854,481332477,3303315,3303315,634993,6467681,100000000,380,16283977,25485770,0,800,0,0,4180,0,0,3000,0,0,0,0,0
6668,Death Knight,NPC10.jpg,NPC10,NPC10,2,3,293,112701001|124102001,0,23274729198,389993753,481810464,3303975,3303975,635056,6468328,100000000,380,16300148,25511079,0,800,0,0,4180,0,0,3000,0,0,0,0,0
6669,Eye of Samsara,NPC16.jpg,NPC16,NPC16,2,1,293,115102001|110102001,0,23297819207,390380651,482288450,3304635,3304635,635120,6468974,100000000,380,16316319,25536387,0,800,0,0,4180,0,0,3000,0,0,0,0,0
6670,Kappa Virginis,NPC6.jpg,NPC6,NPC6,2,2,293,115102001|115101001,0,23320909216,468921060,579319724,3966354,3966354,762220,6469620,100000000,380,16332490,25561696,0,800,0,0,4180,0,0,3000,0,0,0,0,0
6671,Nuit,2011.jpg,NT2,NT2,2,3,293,113901001|111201001,0,23343999226,391154448,483244423,3305954,3305954,635247,6470267,100000000,380,16348660,25587005,0,800,0,0,4185,0,0,3000,0,0,0,0,0
6672,Ear of Stasis,NPC16.jpg,NPC16,NPC16,2,1,293,110002001|110102001,0,23367089235,391541347,483722410,3306614,3306614,635310,6470913,100000000,380,16364831,25612313,0,800,0,0,4185,0,0,3000,0,0,0,0,0
6673,Mouth of Rebellion,NPC6.jpg,NPC6,NPC6,2,2,293,114001001|113701001,0,23390179244,391928245,484200396,3307274,3307274,635374,6471559,100000000,380,16381002,25637622,0,800,0,0,4185,0,0,3000,0,0,0,0,0
6674,Jorogumo,NPC17.jpg,NPC17,NPC17,2,3,293,111201001|112701001,0,23413269253,392315144,484678383,3307934,3307934,635437,6472206,100000000,380,16397173,25662931,0,800,0,0,4185,0,0,3000,0,0,0,0,0
6675,Kappa,NPC12.jpg,NPC12,NPC12,2,1,293,112302001|112301001,0,23436359262,392702043,485156370,3308593,3308593,635500,6472852,100000000,380,16413344,25688239,0,800,0,0,4185,0,0,3000,0,0,0,0,0
6676,Lilith,2010.jpg,NBLS1,NBLS1,2,2,293,116001001|111201001,0,23459449271,432397835,534197792,3640178,3640178,699120,6473498,100000000,380,16429514,25713548,0,800,0,0,4190,0,0,3000,0,0,0,0,0
6677,Doombringer,NPC8.jpg,NPC8,NPC8,2,3,293,115102001|110002001,0,23482539280,393475840,486112343,3309913,3309913,635627,6474145,100000000,380,16445685,25738856,0,800,0,0,4190,0,0,3000,0,0,0,0,0
6678,Plague Knight,NPC17.jpg,NPC17,NPC17,2,1,293,115101001|114001001,0,23505629289,393862738,486590329,3310573,3310573,635691,6474791,100000000,380,16461856,25764165,0,800,0,0,4190,0,0,3000,0,0,0,0,0
6679,War Knight,NPC1.jpg,NPC1,NPC1,2,2,293,124102001|112701001,0,23528719299,394249637,487068316,3311232,3311232,635754,6475437,100000000,380,16478027,25789474,0,800,0,0,4190,0,0,3000,0,0,0,0,0
6680,Kitsunebi,NPC11.jpg,NPC11,NPC11,2,3,293,124602001|113101001,0,23551809308,473563842,585055563,3974271,3974271,762981,6476084,100000000,380,16494197,25814782,0,800,0,0,4190,0,0,3000,0,0,0,0,0
6681,Pandora,2013.jpg,PDL2,PDL2,2,1,294,110102001|115102001,0,23574899317,395023434,488024289,3312552,3312552,635881,6476730,100000000,380,16510368,25840091,0,800,0,0,4195,0,0,3000,0,0,0,0,0
6682,Jorogumo,NPC17.jpg,NPC17,NPC17,2,2,294,111201001|113901001,0,23597989326,395410333,488502276,3313212,3313212,635945,6477376,100000000,380,16526539,25865399,0,800,0,0,4195,0,0,3000,0,0,0,0,0
6683,Hashihime,NPC3.jpg,NPC3,NPC3,2,3,294,112701001|111201001,0,23621079335,395797231,488980262,3313871,3313871,636008,6478022,100000000,380,16542710,25890708,0,800,0,0,4195,0,0,3000,0,0,0,0,0
6684,Momiji,NPC11.jpg,NPC11,NPC11,2,1,294,112301001|112302001,0,23644169344,396184130,489458249,3314531,3314531,636072,6478669,100000000,380,16558881,25916017,0,800,0,0,4195,0,0,3000,0,0,0,0,0
6685,Tamamo no Mae,NPC9.jpg,NPC9,NPC9,2,2,294,111201001|116001001,0,23667259353,396571028,489936235,3315191,3315191,636135,6479315,100000000,380,16575051,25941325,0,800,0,0,4195,0,0,3000,0,0,0,0,0
6686,Gaia,2012.jpg,GY1,GY1,2,3,294,115102001|110002001,0,23690349362,436653719,539455644,3647436,3647436,699818,6479961,100000000,380,16591222,25966634,0,800,0,0,4200,0,0,3000,0,0,0,0,0
6687,Asmodeus,NPC7.jpg,NPC7,NPC7,2,1,294,115101001|114001001,0,23713439372,397344825,490892208,3316510,3316510,636262,6480608,100000000,380,16607393,25991942,0,800,0,0,4200,0,0,3000,0,0,0,0,0
6688,Scythe-wielding Demon,NPC9.jpg,NPC9,NPC9,2,2,294,124102001|112701001,0,23736529381,397731724,491370195,3317170,3317170,636325,6481254,100000000,380,16623564,26017251,0,800,0,0,4200,0,0,3000,0,0,0,0,0
6689,Fallen Angel,NPC4.jpg,NPC4,NPC4,2,3,294,110102001|115102001,0,23759619390,398118622,491848182,3317830,3317830,636389,6481900,100000000,380,16639734,26042560,0,800,0,0,4200,0,0,3000,0,0,0,0,0
6690,Plague Chanter,NPC17.jpg,NPC17,NPC17,2,1,294,111501001|127601001,0,23782709399,478206625,590791402,3982187,3982187,763743,6482547,100000000,380,16655905,26067868,0,800,0,0,4200,0,0,3000,0,0,0,0,0
6691,Nike,2014.jpg,NK2,NK2,2,2,294,111201001|113901001,0,23805799408,398892420,492804155,3319149,3319149,636516,6483193,100000000,380,16672076,26093177,0,800,0,0,4205,0,0,3000,0,0,0,0,0
6692,Frost Giant,NPC8.jpg,NPC8,NPC8,2,3,294,110002001|110102001,0,23828889417,399279318,493282141,3319809,3319809,636579,6483839,100000000,380,16688247,26118485,0,800,0,0,4205,0,0,3000,0,0,0,0,0
6693,Minotaur,NPC4.jpg,NPC4,NPC4,2,1,294,114001001|113701001,0,23851979426,399666217,493760128,3320469,3320469,636643,6484486,100000000,380,16704418,26143794,0,800,0,0,4205,0,0,3000,0,0,0,0,0
6694,Faun,NPC16.jpg,NPC16,NPC16,2,2,294,111201001|112701001,0,23875069435,400053115,494238114,3321128,3321128,636706,6485132,100000000,380,16720588,26169103,0,800,0,0,4205,0,0,3000,0,0,0,0,0
6695,Plague Knight,NPC17.jpg,NPC17,NPC17,2,3,294,112302001|112301001,0,23898159445,400440014,494716101,3321788,3321788,636770,6485778,100000000,380,16736759,26194411,0,800,0,0,4205,0,0,3000,0,0,0,0,0
6696,Idun,2015.jpg,YD2,YD2,2,1,294,116001001|111201001,0,23921249454,440909604,544713496,3654693,3654693,700516,6486425,100000000,380,16752930,26219720,0,800,0,0,4210,0,0,3000,0,0,0,0,0
6697,Evil Governer,NPC13.jpg,NPC13,NPC13,2,2,294,110002001|115102001,0,23944339463,401213811,495672074,3323108,3323108,636896,6487071,100000000,380,16769101,26245029,0,800,0,0,4210,0,0,3000,0,0,0,0,0
6698,White Bone Princess,NPC4.jpg,NPC4,NPC4,2,3,294,114001001|115101001,0,23967429472,401600710,496150061,3323767,3323767,636960,6487717,100000000,380,16785272,26270337,0,800,0,0,4210,0,0,3000,0,0,0,0,0
6699,Evil Knight,NPC2.jpg,NPC2,NPC2,2,1,294,112701001|124102001,0,23990519481,401987608,496628047,3324427,3324427,637023,6488364,100000000,380,16801442,26295646,0,800,0,0,4210,0,0,3000,0,0,0,0,0
6700,Eye of Samsara,NPC16.jpg,NPC16,NPC16,2,2,294,115102001|124102001,0,24013609490,482849408,596527241,3990104,3990104,764504,6489010,100000000,380,16817613,26320954,0,800,0,0,4210,0,0,3000,0,0,0,0,0
6701,Poseidon,2002.jpg,BSD2,BSD2,2,3,294,112701001|111201001,0,24036699499,402761405,497584020,3325747,3325747,637150,6489656,100000000,380,16833784,26346263,0,800,0,0,4215,0,0,3000,0,0,0,0,0
6702,Blackwing Angel,NPC9.jpg,NPC9,NPC9,2,1,294,112301001|112302001,0,24059789508,403148304,498062007,3326406,3326406,637214,6490302,100000000,380,16849955,26371572,0,800,0,0,4215,0,0,3000,0,0,0,0,0
6703,Witch Hunter,NPC7.jpg,NPC7,NPC7,2,2,294,115102001|110102001,0,24082879518,403535202,498539994,3327066,3327066,637277,6490949,100000000,380,16866125,26396880,0,800,0,0,4215,0,0,3000,0,0,0,0,0
6704,Skeleton Judge,NPC8.jpg,NPC8,NPC8,2,3,294,112302001|112301001,0,24105969527,403922101,499017980,3327726,3327726,637341,6491595,100000000,380,16882296,26422189,0,800,0,0,4215,0,0,3000,0,0,0,0,0
6705,Mammoth Giant,NPC4.jpg,NPC4,NPC4,2,1,294,124102001|112701001,0,24129059536,404308999,499495967,3328386,3328386,637404,6492241,100000000,380,16898467,26447497,0,800,0,0,4215,0,0,3000,0,0,0,0,0
6706,Izanami,2046.jpg,YXNM2,YXNM2,2,2,294,116001001|111201001,0,24152149545,445165488,549971349,3661950,3661950,701214,6492888,100000000,380,16914638,26472806,0,800,0,0,4220,0,0,3000,0,0,0,0,0
6707,Ogre,NPC22.jpg,NPC22,NPC22,2,3,294,110002001|115102001,0,24175239554,405082797,500451940,3329705,3329705,637531,6493534,100000000,380,16930809,26498115,0,800,0,0,4220,0,0,3000,0,0,0,0,0
6708,Blackwing Angel,NPC9.jpg,NPC9,NPC9,2,1,294,115101001|114001001,0,24198329563,405469695,500929926,3330365,3330365,637594,6494180,100000000,380,16946979,26523423,0,800,0,0,4220,0,0,3000,0,0,0,0,0
6709,Witch Hunter,NPC7.jpg,NPC7,NPC7,2,2,294,111201001|113901001,0,24221419572,405856594,501407913,3331025,3331025,637658,6494827,100000000,380,16963150,26548732,0,800,0,0,4220,0,0,3000,0,0,0,0,0
6710,Wraith,NPC6.jpg,NPC6,NPC6,2,3,294,123601001|123602001,0,24244509581,487492191,602263079,3998021,3998021,765266,6495473,100000000,380,16979321,26574040,0,800,0,0,4220,0,0,3000,0,0,0,0,0
6711,Ra,2037.jpg,R4,R4,2,1,294,113901001|111201001,0,24267599591,406630391,502363886,3332344,3332344,637785,6496119,100000000,380,16995492,26599349,0,800,0,0,4225,0,0,3000,0,0,0,0,0
6712,Shadow Lady,NPC26.jpg,NPC26,NPC26,2,2,294,110102001|110002001,0,24290689600,407017289,502841873,3333004,3333004,637848,6496766,100000000,380,17011662,26624658,0,800,0,0,4225,0,0,3000,0,0,0,0,0
6713,Mouth of Rebellion,NPC6.jpg,NPC6,NPC6,2,3,294,115102001|110002001,0,24313779609,407404188,503319859,3333664,3333664,637912,6497412,100000000,380,17027833,26649966,0,800,0,0,4225,0,0,3000,0,0,0,0,0
6714,Soul Reaper,NPC4.jpg,NPC4,NPC4,2,1,294,111201001|116001001,0,24336869618,407791087,503797846,3334323,3334323,637975,6498058,100000000,380,17044004,26675275,0,800,0,0,4225,0,0,3000,0,0,0,0,0
6715,Oblivion Guadian,NPC15.jpg,NPC15,NPC15,2,2,294,110102001|115102001,0,24359959627,408177985,504275832,3334983,3334983,638039,6498705,100000000,380,17060175,26700584,0,800,0,0,4225,0,0,3000,0,0,0,0,0
6716,Chaos,2050.jpg,KES4,KES4,2,3,294,111201001|112701001,0,24383049636,449421372,555229201,3669207,3669207,701912,6499351,100000000,380,17076346,26725892,0,800,0,0,4230,0,0,3000,0,0,0,0,0
6717,Ear of Stasis,NPC16.jpg,NPC16,NPC16,2,1,294,113701001|114001001,0,24406139645,408951782,505231806,3336302,3336302,638166,6499997,100000000,380,17092516,26751201,0,800,0,0,4230,0,0,3000,0,0,0,0,0
6718,Mouth of Rebellion,NPC6.jpg,NPC6,NPC6,2,2,294,114001001|113701001,0,24429229654,409338681,505709792,3336962,3336962,638229,6500644,100000000,380,17108687,26776509,0,800,0,0,4230,0,0,3000,0,0,0,0,0
6719,Enenra,NPC4.jpg,NPC4,NPC4,2,3,294,112701001|124102001,0,24452319664,409725579,506187779,3337622,3337622,638293,6501290,100000000,380,17124858,26801818,0,800,0,0,4230,0,0,3000,0,0,0,0,0
6720,Frost Dragon,NPC1.jpg,NPC1,NPC1,2,1,294,116102001|116001001,0,24475409673,492134974,607998918,4005938,4005938,766027,6501936,100000000,380,17141029,26827127,0,800,0,0,4230,0,0,3000,0,0,0,0,0
