,folder,file,headers
233,god_awake,cfg_mr_hero_debris.csv,"['cfg_id', 'unlock_count', 'quality', 'restore', 'name', 'icon', 'description']"
234,god_awake,cfg_super_common_skill.csv,"['index', 'skill_ids', 'name']"
235,god_awake,cfg_super_debris.csv,"['cfg_id', 'unlock_count', 'quality', 'restore', 'name', 'icon', 'description']"
236,god_awake,cfg_super_hero.csv,"['cid', 'is_open', 'quality_level', 'potential', 'str_initial', 'agi_initial', 'int_initial', 'sta_initial']"
237,god_awake,cfg_super_hero_skill.csv,"['hero_id', 'exclusive_skill_id_arr']"
238,goods,cfg_functional_synthetize_hero.csv,"['index', 'type', 'hero_id', 'weight']"
239,goods,cfg_functional_synthetize_relic.csv,"['index', 'type', 'relic_id', 'weight']"
240,goods,cfg_goods_cost.csv,"['cfg_id', 'max_count', 'quality', 'restore', 'day_limit_count', 'limit_group', 'limit_level', 'name', 'show_in_bag', 'icon', 'description', 'icon_kor']"
241,goods,cfg_goods_custom_box.csv,"['cfg_id', 'optional_id', 'max_count', 'quality', 'restore', 'day_limit_count', 'limit_group', 'limit_level', 'name', 'icon', 'description']"
242,goods,cfg_goods_functional.csv,"['cfg_id', 'max_count', 'quality', 'restore', 'function_type', 'day_limit_count', 'limit_group', 'limit_level', 'function_param', 'name', 'show_in_bag', 'icon', 'description']"
243,goods,cfg_goods_gift.csv,"['cfg_id', 'max_count', 'quality', 'restore', 'feeling', 'day_limit_count', 'limit_group', 'limit_level', 'name', 'show_in_bag', 'icon', 'description']"
244,goods,cfg_goods_hero_gift.csv,"['cfg_id', 'max_count', 'quality', 'restore', 'limit_level', 'name', 'show_in_bag', 'icon', 'description', 'Sort', 'favor_hero', 'common_increase', 'favor_increase']"
245,goods,cfg_goods_skin.csv,"['cfg_id', 'max_count', 'quality', 'restore', 'day_limit_count', 'skin_cid', 'duration_time', 'give_goods_id', 'give_goods_count', 'limit_group', 'limit_level', 'name', 'show_in_bag', 'icon', 'description']"
246,goods,cfg_goods_treasure_box.csv,"['cfg_id', 'cost_cfg_id', 'max_count', 'quality', 'restore', 'day_limit_count', 'limit_group', 'limit_level', 'name', 'icon', 'description']"
247,goods,cfg_goods_treasure_box_reward.csv,"['cfg_id', 'treasure_box_id', 'reward_str', 'weight']"
248,guide,cfg_guide_award.csv,"['award_id', 'notify_type', 'thing']"
249,guide,cfg_guide_operation.csv,"['guide_id', 'optional', 'show_mask', 'show_circle', 'time_delay', 'arrow_pos', 'arrow_dir', 'text_pos', 'text_content', 'highlight_obj', 'location_obj', 'highlight_obj_size', 'dont_copy_obj', 'ignore_original_action', 'fullscreen']"
250,guide,cfg_guide_story_dialog.csv,"['dialog_id', 'next_dialog_id', 'switch_id', 'bg', 'bgm', 'skippable', 'character_spine', 'character_review_spine', 'character_position', 'character_name', 'dialog', 'voice', 'text_anchor', 'delay']"
251,guide,cfg_guide_story_switch.csv,"['switch_id', 'content', 'dialog']"
252,guide,cfg_story_trigger.csv,"['dungeon_id', 'begin_shot_id', 'end_shot_id']"
253,guild,cfg_guild_common.csv,"['create_cost_money', 'open_level', 'sign_in_exp', 'sign_in_contribution', 'honor_fast_fight', 'honor_boss_fight', 'honor_arena', 'dungeon_open_honor_cost', 'rename_cost_money']"
254,guild,cfg_guild_emblem.csv,"['id', 'picture', 'is_time_limit', 'during_hour_time', 'source_text', 'describe_text', 'have_effct']"
255,guild,cfg_guild_level.csv,"['level', 'max_exp', 'max_player_num']"
256,guild,cfg_guild_shop.csv,"['cfg_id', 'thing_des', 'limit_level', 'cost_contribution']"
257,guildwar,cfg_guild_war_common.csv,"['guess_reward', 'mvp_reward', 'damage_top1_reward', 'damage_top2_reward', 'damage_top3_reward', 'win_count_top1_reward', 'win_count_top2_reward', 'win_count_top3_reward', 'final_mvp_reward']"
258,guildwar,cfg_guild_war_reward.csv,"['id', 'president_reward_str', 'vice_president_reward_str', 'member_reward_str', 'guild_logo_id']"
259,guild_apple,cfg_guild_apple_common.csv,"['mobai_reward', 'buff_stronger', 'buff_win_count', 'buff_crazy', 'buff_clone']"
260,guild_apple,cfg_guild_apple_reward.csv,"['id', 'president_reward_str', 'vice_president_reward_str', 'member_reward_str', 'support_reward_str', 'guild_logo_id']"
261,guild_aspl,cfg_guild_aspl_common.csv,"['guess_reward', 'mvp_reward', 'damage_top1_reward', 'damage_top2_reward', 'damage_top3_reward', 'win_count_top1_reward', 'win_count_top2_reward', 'win_count_top3_reward', 'final_mvp_reward']"
262,guild_aspl,cfg_guild_aspl_reward.csv,"['id', 'president_reward_str', 'vice_president_reward_str', 'member_reward_str']"
263,guild_dungeon,cfg_guild_dungeon.csv,"['id', 'name', 'npc_id', 'max_hp', 'story_id', 'bg_path']"
264,guild_dungeon,cfg_guild_dungeon_common.csv,"['box_goods_id_1', 'box_goods_id_2', 'box_goods_id_3', 'battle_max_round']"
265,guild_dungeon,cfg_guild_dungeon_npc.csv,"['npc_id', 'name', 'avatar_path', 'spine_name', 'role', 'quality', 'star', 'job', 'level', 'skill_id_list', 'fight_value', 'max_hp', 'min_attack', 'max_attack', 'defend', 'defend_ignore_level', 'physc_def', 'magic_def', 'hit', 'dehit', 'crit', 'decrit', 'damage_add', 'damage_minus', 'crit_damage_add', 'drain_hp', 'defend_ignore', 'physc_def_ignore', 'magic_def_ignore', 'debuff_resist', 'hp_recover', 'bounce_rate', 'speed']"
266,guild_dungeon,cfg_guild_dungeon_reward.csv,"['id', 'dungeon_id', 'damage', 'thing_des', 'guild_exp']"
267,hero,cfg_hero.csv,"['cid', 'is_sp', 'review_show', 'role', 'job', 'main', 'quality', 'quality_level', 'potential', 'str_initial', 'agi_initial', 'int_initial', 'sta_initial', 'fight_power_initial', 'skill_ids', 'name', 'avatar_path', 'bg_path', 'spine_name', 'spine_index', 'recover']"
268,hero,cfg_hero_anim.csv,"['id', 'ruchang_anim', 'ruchang_effect', 'anim_time']"
269,hero,cfg_hero_awake.csv,"['index', 'hero_quality_level', 'awake_count', 'coin_need', 'skill_open', 'stone_need', 'level_max', 'level_add_attr_permillage']"
270,hero,cfg_hero_count_in_battle.csv,"['level', 'count']"
271,hero,cfg_hero_feeling.csv,"['star', 'feeling']"
272,hero,cfg_hero_group.csv,"['gid', 'group_name', 'hero_ids', 'attr_type_type', 'attr_type', 'attr_value', 'content', 'hcid']"
273,hero,cfg_hero_group_star.csv,"['id', 'hero_cid', 'signal', 'need_other_hero_count', 'skill_id']"
274,hero,cfg_hero_level.csv,"['level', 'hero_exp_need', 'hero_core_need', 'strength', 'agility', 'intelligence', 'stamina']"
275,hero,cfg_hero_life_star.csv,"['id', 'signal', 'index', 'pre_index', 'type', 'level', 'add_attr', 'value_type', 'show_type', 'cost_count']"
276,hero,cfg_hero_life_star_debris.csv,"['hero_cid', 'quality', 'name', 'icon', 'description']"
277,hero,cfg_hero_loading.csv,"['id', 'show_bg_icon', 'show_name', 'spine_x_offset', 'spine_y_offset', 'spine_scale', 'spine_name', 'open_level', 'spine_bg', 'hero_cid', 'active_ur_plus_can_use', 'active_mr_can_use']"
278,hero,cfg_hero_shou_hu.csv,"['index', 'quality', 'awake', 'value']"
279,hero,cfg_hero_skin_collect.csv,"['collect_id', 'name', 'is_open', 'is_left', 'icon', 'collect_progress', 'collect_reward']"
280,hero,cfg_hero_skin_cost.csv,"['id', 'goods_id_1', 'goods_id_2', 'goods_id_3', 'money_type']"
281,hero,cfg_hero_skin_unlock.csv,"['id', 'collect_id', 'is_activity_charge', 'hide_in_normal_charge', 'avatar_name', 'spine_name', 'review_spine_name', 'avatar_icon_b', 'avatar_icon_dynamic', 'avatar_icon_review_b', 'avatar_icon_small', 'avatar_icon_small_review', 'is_advanced', 'avatar_quality', 'hero_cid', 'is_default', 'is_new_default', 'attribute', 'unlock_cond1', 'unlock_operation', 'unlock_cond2', 'ui_link', 'unlock_desc', 'is_show', 'audio_folder_name', 'audio_name', 'audio_random_count', 'need_show', 'scene_path', 'image_bg_path', 'attack_hide_spine_bg']"
282,hero,cfg_hero_skin_upgrade.csv,"['cfg_id', 'quality_or_skin_cid', 'level', 'cosume_goods', 'attr_type_type', 'attr_type', 'attr_value']"
283,hero,cfg_hero_talent.csv,"['cid', 'name', 'attribute_change_value', 'arrtibute_change_rate', 'cost']"
284,hero,cfg_hero_train.csv,"['index', 'train_type', 'value_min', 'value_max', 'minus_rate', 'small_add_rate', 'big_add_rate']"
285,hero,cfg_hero_train_type.csv,"['type', 'train_max', 'goods_cost']"
286,hero,cfg_main_hero_awake.csv,"['awake_count', 'quality_level', 'hero_star', 'quality', 'hero_quality_level_need', 'hero_count_need', 'skill_open', 'potential', 'ignore_advance']"
287,hero_favorability,cfg_favorability_level.csv,"['level', 'condition_value', 'condition_name', 'color', 'need_vowed', 'attr_fixd_type_type', 'attr_fixd_type', 'attr_fixd_value', 'attr_fixd_type_type2', 'attr_fixd_type2', 'attr_fixd_value2']"
288,hero_favorability,cfg_hero_favorability.csv,"['cid', 'dialog', 'dialog_book']"
289,hero_favorability,cfg_hero_favorability_attr.csv,"['cid', 'dialog', 'dialog_book']"
290,hero_favorability,cfg_main_hero_favorability_attr.csv,"['index', 'attr_fixd_type_type1', 'attr_fixd_type1', 'attr_fixd_value1', 'attr_fixd_type_type2', 'attr_fixd_type2', 'attr_fixd_value2']"
291,hero_fight_value_compare,cfg_hero_fight_value_category.csv,"['id', 'name', 'sort_id', 'multiply', 'divide']"
292,hero_practice,cfg_hero_practice_boss_npc.csv,"['npc_id', 'hero_cid', 'name', 'avatar_path', 'spine_name', 'role', 'quality', 'star', 'job', 'level', 'skill_id_list', 'fight_value', 'max_hp', 'min_attack', 'max_attack', 'defend', 'defend_ignore_level', 'physc_def', 'magic_def', 'hit', 'dehit', 'crit', 'decrit', 'damage_add', 'damage_minus', 'crit_damage_add', 'drain_hp', 'defend_ignore', 'physc_def_ignore', 'magic_def_ignore', 'debuff_resist', 'hp_recover', 'bounce_rate', 'speed']"
293,hero_practice,cfg_play_hero_legend.csv,"['id', 'unlock_pre_id', 'number', 'belong_to_activity_hero_cid', 'face_image', 'first_dialog_id', 'second_dialog_id', 'reward']"
294,hero_practice,cfg_play_hero_legend_activity_hero_attribute.csv,"['id', 'level', 'skin_cid', 'awake', 'if_advance', 'god_awake', 'fight_value', 'max_hp', 'max_mp', 'min_attack', 'max_attack', 'defend', 'defend_ignore_level', 'physc_def', 'magic_def', 'hit', 'dehit', 'crit', 'decrit', 'damage_add', 'damage_minus', 'crit_damage_add', 'drain_hp', 'defend_ignore', 'physc_def_ignore', 'magic_def_ignore', 'debuff_resist', 'hp_recover', 'bounce_rate', 'speed']"
295,hero_practice,cfg_play_hero_legend_boss.csv,"['id', 'boss_name', 'avatar_path', 'spine_name', 'role', 'quality', 'star', 'job', 'level', 'skill_id_list', 'fight_value', 'max_hp', 'min_attack', 'max_attack', 'defend', 'defend_ignore_level', 'physc_def', 'magic_def', 'hit', 'dehit', 'crit', 'decrit', 'damage_add', 'damage_minus', 'crit_damage_add', 'drain_hp', 'defend_ignore', 'physc_def_ignore', 'magic_def_ignore', 'debuff_resist', 'hp_recover', 'bounce_rate', 'speed']"
296,hero_replace,cfg_hero_replace_armor.csv,"['id', 'replace_id', 'armor_cfg_id', 'quality', 'strengthen_level', 'illusion_level']"
297,hero_replace,cfg_hero_replace_armor_special.csv,"['id', 'replace_id', 'type', 'star']"
298,hero_replace,cfg_hero_replace_dress.csv,"['id', 'replace_id', 'dress_cfg_id', 'level']"
299,hero_replace,cfg_hero_replace_gem.csv,"['id', 'replace_id', 'gem_cfg_id']"
300,hero_replace,cfg_hero_replace_setting.csv,"['replace_id', 'level']"
301,hero_replace,cfg_hero_replace_train_attribute.csv,"['id', 'replace_id', 'attribute_type', 'attribute_value']"
302,high_level,cfg_high_level_attr.csv,"['id', 'attr_arr']"
303,high_level,cfg_high_level_boss.csv,"['npc_id', 'hero_cid', 'name', 'state', 'reward', 'avatar_path', 'spine_name', 'role', 'quality', 'star', 'job', 'level', 'skill_id_list', 'fight_value', 'max_hp', 'min_attack', 'max_attack', 'defend', 'defend_ignore_level', 'physc_def', 'magic_def', 'hit', 'dehit', 'crit', 'decrit', 'damage_add', 'damage_minus', 'crit_damage_add', 'drain_hp', 'defend_ignore', 'physc_def_ignore', 'magic_def_ignore', 'debuff_resist', 'hp_recover', 'bounce_rate', 'speed']"
304,high_level,cfg_high_level_gift.csv,"['cfg_id', 'charge_cfg_id', 'name', 'buy_count', 'old_price', 'discount', 'reward_str', 'image_show', 'step']"
305,high_level,cfg_high_level_limit.csv,"['id', 'high_level', 'step', 'zhanling_point', 'head_frame']"
306,high_level,cfg_high_level_zhanling_charge.csv,"['id', 'charge_cfg_id', 'level']"
307,high_level,cfg_high_level_zhanling_point.csv,"['id', 'level', 'level_id', 'zhanling_point', 'general_award', 'advanced_award']"
308,honor_arena,cfg_honor_arena_const.csv,"['sign_up_need_rank', 'refresh_price_init', 'refresh_price_addition', 'daily_fight_count', 'max_buy_fight_count', 'buy_fight_count_price', 'buy_fight_count_price_addition', 'point_fight_honor_award', 'sign_tips_award', 'worshipper_limit', 'worshipper_award']"
309,honor_arena,cfg_honor_arena_point_rank_award.csv,"['rank', 'award']"
310,honor_arena,cfg_honor_arena_promotion_award.csv,"['achievement', 'award']"
311,lang@_cn,cfg_lang_cn__dupe1.csv,"['name', 'value']"
312,cfg_lang_cn,cfg_lang_cn.csv,"['name', 'value']"
313,lang@_de,cfg_lang_de__dupe1.csv,"['name', 'value']"
314,cfg_lang_de,cfg_lang_de.csv,"['name', 'value']"
315,lang@_en,cfg_lang_en__dupe1.csv,"['name', 'value']"
316,cfg_lang_en,cfg_lang_en.csv,"['name', 'value']"
317,lang@_fr,cfg_lang_fr__dupe1.csv,"['name', 'value']"
318,cfg_lang_fr,cfg_lang_fr.csv,"['name', 'value']"
319,lang@_id,cfg_lang_id__dupe1.csv,"['name', 'value']"
320,cfg_lang_id,cfg_lang_id.csv,"['name', 'value']"
321,lang@_jp,cfg_lang_JP__dupe1.csv,"['name', 'value']"
322,cfg_lang_jp,cfg_lang_JP.csv,"['name', 'value']"
323,lang@_kor,cfg_lang_kor__dupe1.csv,"['name', 'value']"
324,cfg_lang_kor,cfg_lang_kor.csv,"['name', 'value']"
325,lang@_pt,cfg_lang_pt__dupe1.csv,"['name', 'value']"
326,cfg_lang_pt,cfg_lang_pt.csv,"['name', 'value']"
327,lang@_ru,cfg_lang_ru__dupe1.csv,"['name', 'value']"
328,cfg_lang_ru,cfg_lang_ru.csv,"['name', 'value']"
329,lang@_sp,cfg_lang_sp__dupe1.csv,"['name', 'value']"
330,cfg_lang_sp,cfg_lang_sp.csv,"['name', 'value']"
331,lang@_tc,cfg_lang_tc__dupe1.csv,"['name', 'value']"
332,cfg_lang_tc,cfg_lang_tc.csv,"['name', 'value']"
333,lang@_th,cfg_lang_th__dupe1.csv,"['name', 'value']"
334,cfg_lang_th,cfg_lang_th.csv,"['name', 'value']"
335,lang@_vn,cfg_lang_vn__dupe1.csv,"['name', 'value']"
336,cfg_lang_vn,cfg_lang_vn.csv,"['name', 'value']"
337,lang_version,cfg_version_lang_de.csv,"['name', 'value']"
338,lang_version,cfg_version_lang_en.csv,"['name', 'value']"
339,lang_version,cfg_version_lang_fr.csv,"['name', 'value']"
340,lang_version,cfg_version_lang_id.csv,"['name', 'value']"
341,lang_version,cfg_version_lang_JP.csv,"['name', 'value']"
342,lang_version,cfg_version_lang_pt.csv,"['name', 'value']"
343,lang_version,cfg_version_lang_ru.csv,"['name', 'value']"
344,lang_version,cfg_version_lang_sp.csv,"['name', 'value']"
345,lang_version,cfg_version_lang_th.csv,"['name', 'value']"
346,lang_version,cfg_version_lang_vn.csv,"['name', 'value']"
347,lucky_cat,cfg_lucky_cat_step.csv,"['id', 'cost', 'desc']"
348,lucky_cat,cfg_lucky_cat_weight.csv,"['idx', 'step', 'weight', 'low', 'high']"
349,medal,cfg_medal.csv,"['id', 'name', 'quality_level', 'desc', 'condition_type', 'need_reach_num', 'tab', 'reward', 'show']"
350,medal,cfg_medal_common.csv,['MEDAL_FLOW_SHOW_TIME']
351,mr_dungeon,cfg_mr_dungeon.csv,"['dungeon_id', 'name', 'map_id', 'charpter', 'is_last', 'star_task_2', 'star_task_3', 'star1_reward', 'star2_reward', 'star3_reward', 'normal_monster_npc_id_list', 'max_round', 'fight_value', 'desc']"
352,mr_dungeon,cfg_mr_dungeon_npc.csv,"['npc_id', 'name', 'avatar_path', 'spine_name', 'role', 'quality', 'star', 'job', 'level', 'skill_id_list', 'fight_value', 'max_hp', 'min_attack', 'max_attack', 'defend', 'defend_ignore_level', 'physc_def', 'magic_def', 'hit', 'dehit', 'crit', 'decrit', 'damage_add', 'damage_minus', 'crit_damage_add', 'drain_hp', 'defend_ignore', 'physc_def_ignore', 'magic_def_ignore', 'debuff_resist', 'hp_recover', 'bounce_rate', 'speed']"
353,mr_dungeon,cfg_mr_dungeon_npc_addition.csv,"['attr_key', 'attr_additon']"
354,mr_dungeon,cfg_mr_dungeon_rank_reward.csv,"['cfg_id', 'rank_min', 'rank_max', 'reward']"
355,mr_dungeon,cfg_mr_dungeon_star_reward.csv,"['id', 'map_id', 'star', 'star_next', 'reward']"
356,nightmare_dungeon,cfg_nightmare_dungeon.csv,"['dungeon_id', 'boss_monster_npc_id_list', 'normal_monster_npc_id_list', 'bg_path', 'name', 'map_id', 'reward']"
357,nightmare_dungeon,cfg_nightmare_npc.csv,"['npc_id', 'name', 'avatar_path', 'spine_name', 'spine_name_shenhe', 'role', 'job', 'level', 'skill_id_list', 'skill_id_normal_attack', 'hp', 'minatk', 'maxatk', 'pdef', 'mdef', 'def', 'defend_ignore_level', 'hit', 'dhit', 'cir', 'dcir', 'damage_add', 'damage_minus', 'crit_damage_add', 'drain_hp', 'defend_ignore', 'physc_def_ignore', 'magic_def_ignore', 'debuff_resist', 'hp_recover', 'bounce_rate', 'speed']"
358,outland,cfg_animal_series.csv,"['type', 'name', 'desc', 'open', 'halo_image', 'icon_select', 'icon_none', 'contain_animals', 'consume_goods_id', 'attribute', 'attribute_desc']"
359,outland,cfg_outland_adventure.csv,"['cid', 'max_num', 'recover_time', 'buy_count', 'first_reward']"
360,outland,cfg_outland_adventure_favorability.csv,"['id', 'cid', 'type', 'thing', 'weight']"
361,outland,cfg_outland_adventure_task.csv,"['id', 'type', 'num', 'reward', 'desc']"
362,outland,cfg_outland_airship_gift.csv,"['cfg_id', 'gift_id', 'sale', 'gift_name', 'gift_type', 'sale_num', 'money_type', 'limit_buy_count', 'charge_id', 'price', 'reward']"
363,outland,cfg_outland_airship_gift_weight.csv,"['cid', 'gift_id', 'gift_type', 'weight']"
364,outland,cfg_outland_airship_sale.csv,"['cid', 'sale', 'weight']"
365,outland,cfg_outland_animal.csv,"['cid', 'type', 'unlock_need_goods_count', 'unlock_favor', 'str_initial', 'agi_initial', 'int_initial', 'sta_initial', 'race', 'name', 'age', 'story_content', 'dialog']"
366,outland,cfg_outland_animal_awake.csv,"['id', 'cid', 'awake_star', 'consume_goods', 'add_level', 'str_add', 'agi_add', 'int_add', 'sta_add']"
367,outland,cfg_outland_animal_dialogue.csv,"['id', 'cid', 'type', 'dialogue']"
368,outland,cfg_outland_animal_favorability.csv,"['cfg_id', 'position_count', 'max_count', 'quality', 'restore', 'name', 'icon', 'description']"
369,outland,cfg_outland_animal_feed.csv,"['cid', 'consume_goods', 'add_exp']"
370,outland,cfg_outland_animal_level.csv,"['level', 'need_exp']"
371,outland,cfg_outland_animal_punishment.csv,"['cid', 'consume_goods', 'add_weight', 'reduce_weight', 'add_exp', 'reduce_exp']"
372,outland,cfg_outland_animal_skin_unlock.csv,"['id', 'avatar_name', 'spine_name', 'avatar_icon_big', 'avatar_icon_small', 'long_image', 'avatar_quality', 'animal_cid', 'is_default', 'unlock_cond1', 'unlock_operation', 'unlock_cond2', 'unlock_desc', 'is_show', 'image_bg', 'audio_folder_name', 'audio_name', 'audio_random_count']"
373,outland,cfg_outland_animal_talent.csv,"['cid', 'name', 'build_id', 'desc', 'att_type', 'add_value[1]', 'add_value[2]', 'add_value[3]', 'add_value[4]', 'add_value[5]']"
374,outland,cfg_outland_boss.csv,"['id', 'group', 'difficulty', 'boss_name', 'kill_reward', 'avatar_path', 'spine_name', 'image_id', 'role', 'quality', 'star', 'job', 'level', 'skill_id_list', 'fight_value', 'max_hp', 'min_attack', 'max_attack', 'defend', 'defend_ignore_level', 'physc_def', 'magic_def', 'hit', 'dehit', 'crit', 'decrit', 'damage_add', 'damage_minus', 'crit_damage_add', 'drain_hp', 'defend_ignore', 'physc_def_ignore', 'magic_def_ignore', 'debuff_resist', 'hp_recover', 'bounce_rate', 'speed']"
375,outland,cfg_outland_boss_story_dialog.csv,"['id', 'enter', 'normal_challenge', 'challenge_success', 'challenge_fail']"
376,outland,cfg_outland_building.csv,"['cid', 'build_id', 'level', 'name', 'product', 'product_value', 'speed', 'max', 'icon', 'need', 'unlock', 'upgrade_consume_1', 'upgrade_consume_2']"
377,outland,cfg_outland_common.csv,"['open_pos_consume_goods_id', 'practice_ratio_value', 'practice_building_id', 'practice_guide_award', 'animal_init_max_level', 'animal_base_attribute_add_ratio', 'animal_awake_attribute_add_ratio', 'outland_boss_challenge_max_round', 'outland_boss_challenge_boss_entity_id', 'outland_boss_limit_challenge_num']"
378,outland,cfg_outland_hero_practice_open_pos.csv,"['pos', 'consume_goods_count', 'build_level']"
379,outland,cfg_outland_open.csv,"['cid', 'create_time', 'reward', 'story_id']"
380,palace,cfg_glareness.csv,"['gear_id', 'start_value', 'end_value', 'attr_type_type', 'attr_type', 'attr_value', 'attr_type_type2', 'attr_type2', 'attr_value2']"
381,palace,cfg_hero_awake_lightup.csv,"['cfg_id', 'hero_quality_level', 'light_up_pos', 'attr_type_type', 'attr_type', 'attr_value', 'attr_type_type2', 'attr_type2', 'attr_value2']"
382,palace,cfg_hero_skin_lightup.csv,"['skin_avatar_quality', 'add_glareness', 'attr_type_type', 'attr_type', 'attr_value', 'attr_type_type2', 'attr_type2', 'attr_value2']"
383,palace,cfg_hero_story.csv,"['hero_cid', 'story_title', 'story_content', 'is_open', 'voice_lang_key', 'voice_path']"
384,profession_tower,cfg_archer_tower_info.csv,"['layer', 'reward_first', 'normal_monster_npc_id_list', 'max_round', 'desc']"
385,profession_tower,cfg_archer_tower_npc.csv,"['npc_id', 'name', 'avatar_path', 'spine_name', 'role', 'job', 'level', 'skill_id_list', 'skill_id_normal_attack', 'hp', 'minatk', 'maxatk', 'pdef', 'mdef', 'def', 'defend_ignore_level', 'hit', 'dhit', 'cir', 'dcir', 'damage_add', 'damage_minus', 'crit_damage_add', 'drain_hp', 'defend_ignore', 'physc_def_ignore', 'magic_def_ignore', 'debuff_resist', 'hp_recover', 'bounce_rate', 'speed', 'fight_value']"
386,profession_tower,cfg_soldier_tower_info.csv,"['layer', 'reward_first', 'normal_monster_npc_id_list', 'max_round', 'desc']"
387,profession_tower,cfg_soldier_tower_npc.csv,"['npc_id', 'name', 'avatar_path', 'spine_name', 'role', 'job', 'level', 'skill_id_list', 'skill_id_normal_attack', 'hp', 'minatk', 'maxatk', 'pdef', 'mdef', 'def', 'defend_ignore_level', 'hit', 'dhit', 'cir', 'dcir', 'damage_add', 'damage_minus', 'crit_damage_add', 'drain_hp', 'defend_ignore', 'physc_def_ignore', 'magic_def_ignore', 'debuff_resist', 'hp_recover', 'bounce_rate', 'speed', 'fight_value']"
388,profession_tower,cfg_wizard_tower_info.csv,"['layer', 'reward_first', 'normal_monster_npc_id_list', 'max_round', 'desc']"
389,profession_tower,cfg_wizard_tower_npc.csv,"['npc_id', 'name', 'avatar_path', 'spine_name', 'role', 'job', 'level', 'skill_id_list', 'skill_id_normal_attack', 'hp', 'minatk', 'maxatk', 'pdef', 'mdef', 'def', 'defend_ignore_level', 'hit', 'dhit', 'cir', 'dcir', 'damage_add', 'damage_minus', 'crit_damage_add', 'drain_hp', 'defend_ignore', 'physc_def_ignore', 'magic_def_ignore', 'debuff_resist', 'hp_recover', 'bounce_rate', 'speed', 'fight_value']"
390,relic,cfg_relic.csv,"['id', 'quality', 'quality_level_init', 'quality_level_max', 'awake_level_max', 'strengthen_skill_1', 'strengthen_skill_awake_1', 'strengthen_skill_2', 'strengthen_skill_awake_2', 'relic_pvp_skill', 'attr_fixd_type_type', 'attr_fixd_type', 'attr_fixd_value', 'attr_exclusive_id', 'name', 'icon_path', 'desc']"
391,relic,cfg_relic_attr_exclusive.csv,"['id', 'job', 'hero', 'attr_type_type', 'attr_type', 'attr_value', 'desc']"
392,relic,cfg_relic_attr_random.csv,"['id', 'attr_type_type', 'attr_type', 'attr_value', 'reset_weight']"
393,relic,cfg_relic_awake.csv,"['id', 'attr_fixd_type_type_1', 'attr_fixd_type_1', 'attr_fixd_value_1', 'attr_fixd_type_type_2', 'attr_fixd_type_2', 'attr_fixd_value_2', 'consume_1', 'consume_2', 'unlock_skill', 'need_quality']"
394,relic,cfg_relic_quality_level.csv,"['quality_level', 'quality', 'attr_random_count', 'need_same_count', 'need_all_count', 'need_quality_level', 'attr_param', 'original_relic_num', 'common_relic_num', 'content']"
395,shield_word,cfg_shield_word__dupe1.csv,['content']
396,shield_word,cfg_shield_word__dupe10.csv,['content']
397,shield_word,cfg_shield_word__dupe2.csv,['content']
398,shield_word,cfg_shield_word__dupe3.csv,['content']
399,shield_word,cfg_shield_word__dupe4.csv,['content']
400,shield_word,cfg_shield_word__dupe5.csv,['content']
401,shield_word,cfg_shield_word__dupe6.csv,['content']
402,shield_word,cfg_shield_word__dupe7.csv,['content']
403,shield_word,cfg_shield_word__dupe8.csv,['content']
404,shield_word,cfg_shield_word__dupe9.csv,['content']
405,cn,cfg_shield_word.csv,['content']
406,de,cfg_shield_word.csv,['content']
407,en,cfg_shield_word.csv,['content']
408,fr,cfg_shield_word.csv,['content']
409,id,cfg_shield_word.csv,['content']
410,jp,cfg_shield_word.csv,['content']
411,kor,cfg_shield_word.csv,['content']
412,pt,cfg_shield_word.csv,['content']
413,ru,cfg_shield_word.csv,['content']
414,sp,cfg_shield_word.csv,['content']
415,tc,cfg_shield_word.csv,['content']
416,th,cfg_shield_word.csv,['content']
417,vn,cfg_shield_word.csv,['content']
418,shop,cfg_shop_abyss.csv,"['id', 'goods', 'money_type', 'price', 'limit_level']"
419,shop,cfg_shop_coin_time.csv,"['index', 'time_min', 'time_max', 'gold', 'coin']"
420,shop,cfg_shop_global.csv,"['summon_debris_money', 'summon_debris_money2']"
421,shop,cfg_shop_gold.csv,"['cfg_id', 'thing_des', 'cost_score', 'must_buy', 'level_limit', 'limit_count', 'need_dungeon_id', 'lang_tips']"
422,shop,cfg_shop_guild_apple.csv,"['id', 'goods', 'money_type', 'price', 'knockout_rank', 'limit_level']"
423,shop,cfg_shop_hide.csv,"['goods_id', 'gold_cost', 'max_buy_count_once']"
424,shop,cfg_shop_mystical_refresh.csv,"['index', 'time_min', 'time_max', 'price']"
425,shop,cfg_shop_star_stone.csv,"['cfg_id', 'thing_des', 'cost_score', 'limit_count', 'must_buy', 'limit_level', 'need_dungeon_id', 'lang_tips']"
426,shop,cfg_shop_summon.csv,"['cfg_id', 'thing_des', 'cost_score']"
427,skill,cfg_skill.csv,"['sid', 'type', 'is_normal', 'init_anger', 'use_need_anger', 'kill_enemy_trigger', 'cause_damage_trigger', 'before_fight_trigger', 'action_trigger', 'die_trigger', 'after_action_trigger', 'mp_cost', 'eid', 'open_level', 'show_popup', 'adjust_target_position', 'prepare_anim', 'skill_anim', 'multi_target_spacing_time', 'name', 'icon', 'info', 'mr_skill_add_attr_info', 'mr_skill_awake_enhance_info', 'anger_skill_hero_bg', 'frame_id']"
