npc_id,name,avatar_path,spine_name,role,quality,star,job,level,skill_id_list,fight_value,max_hp,min_attack,max_attack,defend,defend_ignore_level,physc_def,magic_def,hit,dehit,crit,decrit,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed
3557,Alphard,NPC28.png,NPC28,3,1,0,2,204,112002001|123601001,277275797,73468071,5242838,5242838,514000,514000,1028000,1028000,224000,1036,795700,373000,0,0,0,150,3250,4850,4850,250,0,0,0
3558,Enenra,NPC29.png,NPC29,3,1,0,1,204,100111005|112302001,279158555,79319510,5660410,5660410,516000,516000,1032000,1032000,224600,1119,797800,374000,0,0,0,150,3250,4850,4850,250,0,0,0
3559,Alpha Crateris,NPC30.png,NPC30,3,1,0,3,205,115501001|115502001,281041313,85170950,6077981,6077981,518000,518000,1036000,1036000,225200,1201,799900,375000,0,0,0,150,3250,4850,4850,250,0,0,0
3560,Face Powder Hag,NPC31.png,NPC31,3,1,0,2,205,115601001|115602001,282924071,100124628,7145107,7145107,520000,520000,1040000,1040000,225800,1284,802000,376000,0,0,0,150,3250,4850,4850,250,0,0,0
3561,Jorogumo,NPC32.png,NPC32,3,1,0,1,206,117801001|117802001,284806829,96873828,6913123,6913123,522000,522000,1044000,1044000,226400,1366,804100,377000,0,0,0,150,3250,4850,4850,250,0,0,0
3562,Shadowguard,NPC33.png,NPC33,3,1,0,3,206,118101001|118102001,286689587,102725267,7330694,7330694,524000,524000,1048000,1048000,227000,1449,806200,378000,0,0,0,150,3250,4850,4850,250,0,0,0
3563,Undead Valiant,NPC34.png,NPC34,3,1,0,2,207,116601001|116602001,288572345,108576707,7748266,7748266,526000,526000,1052000,1052000,227600,1531,808300,379000,0,0,0,150,3250,4850,4850,250,0,0,0
3564,Vilemaw,NPC35.png,NPC35,3,1,0,1,207,110301001|110102001,290455103,114428146,8165837,8165837,528000,528000,1056000,1056000,228200,1614,810400,380000,0,0,0,150,3250,4850,4850,250,0,0,0
3565,Skeleton Soldier,NPC36.png,NPC36,3,1,0,3,208,113301001|114502001,292337861,132307544,9441749,9441749,530000,530000,1060000,1060000,228800,1696,812500,381000,0,0,0,150,3250,4850,4850,250,0,0,0
3566,Lady of Snow,NPC37.png,NPC37,3,2,1,2,208,117301001|117302001,294220619,126131024,9000979,9000979,532000,532000,1064000,1064000,229400,1779,814600,382000,0,0,0,150,3250,4850,4850,250,0,0,0
3567,Kitsunebi,NPC38.png,NPC38,3,1,0,1,209,115901001|115902001,296103377,131982464,9418550,9418550,534000,534000,1068000,1068000,230000,1862,816700,383000,0,0,0,150,3250,4850,4850,250,0,0,0
3568,Kappa Virginis,NPC39.png,NPC39,3,1,0,3,209,116401001|116402001,297986135,137833903,9836122,9836122,536000,536000,1072000,1072000,230600,1944,818800,384000,0,0,0,150,3250,4850,4850,250,0,0,0
3569,Mu Geminorum,NPC40.png,NPC40,3,1,0,2,210,117601001|117602001,299868893,143685342,10253693,10253693,538000,538000,1076000,1076000,231200,2027,820900,385000,0,0,0,150,3250,4850,4850,250,0,0,0
3570,Kappa,NPC41.png,NPC41,3,1,0,1,210,117701001|117702001,301751651,164490460,11738390,11738390,540000,540000,1080000,1080000,231800,2109,823000,386000,0,0,0,150,3250,4850,4850,250,0,0,0
3571,Hitouban,NPC42.png,NPC42,3,1,0,3,211,111101001|110702001,303634409,155388221,11088835,11088835,542000,542000,1084000,1084000,232400,2192,825100,387000,0,0,0,150,3250,4850,4850,250,0,0,0
3572,Fuguruma Spirit,NPC43.png,NPC43,3,1,0,2,211,114001001|110301001,305517167,161239660,11506406,11506406,544000,544000,1088000,1088000,233000,2274,827200,388000,0,0,0,150,3250,4850,4850,250,0,0,0
3573,Tamamo no Mae,NPC44.png,NPC44,3,1,0,1,212,118201001|118202001,307399925,167091099,11923978,11923978,546000,546000,1092000,1092000,233600,2357,829300,389000,0,0,0,150,3250,4850,4850,250,0,0,0
3574,Ghost Mouth,NPC45.png,NPC45,3,1,0,3,212,118301001|118302001,309282683,172942539,12341549,12341549,548000,548000,1096000,1096000,234200,2439,831400,390000,0,0,0,150,3250,4850,4850,250,0,0,0
3575,Ibaraki Doji,NPC46.png,NPC46,3,1,0,2,213,123602001|112002001,311165441,196673376,14035032,14035032,550000,550000,1100000,1100000,234800,2522,833500,391000,0,0,0,150,3250,4850,4850,250,0,0,0
3576,Hair Ghost,NPC47.png,NPC47,3,2,1,1,213,114502001|100303001,313048199,184645417,13176691,13176691,552000,552000,1104000,1104000,235400,2604,835600,392000,0,0,0,150,3250,4850,4850,250,0,0,0
3577,Zashiki Warashi,NPC48.png,NPC48,3,1,0,3,214,100111005|110301001,314930957,190496857,13594262,13594262,554000,554000,1108000,1108000,236000,2687,837700,393000,0,0,0,150,3250,4850,4850,250,0,0,0
3578,Hannya,NPC49.png,NPC49,3,1,0,2,214,110102001|114001001,316813715,196348296,14011834,14011834,556000,556000,1112000,1112000,236600,2769,839800,442128,0,0,0,150,3250,4850,4850,250,0,0,0
3579,Bonechewing Monk,NPC50.png,NPC50,3,1,0,1,215,100303001|100104001,318696473,202199735,14429405,14429405,558000,558000,1116000,1116000,237200,2852,841900,455304,0,0,0,150,3250,4850,4850,250,0,0,0
3580,Cursed Rider,NPC51.png,NPC51,3,1,0,3,215,113301001|114502001,320579231,228856292,16331674,16331674,560000,560000,1120000,1120000,237800,2934,844000,515328,0,0,0,150,3250,4850,4850,250,0,0,0
3581,Spirit of Gluttony,NPC52.png,NPC52,3,1,0,2,216,110702001|100304001,322461989,213902614,15264547,15264547,562000,562000,1124000,1124000,238400,3017,846100,481656,0,0,0,150,3250,4850,4850,250,0,0,0
3582,Spirit of Greed,NPC24.png,NPC24,3,1,0,1,216,110702001|118002001,324344747,219754053,15682118,15682118,564000,564000,1128000,1128000,239000,3099,848200,494832,0,0,0,150,3250,4850,4850,250,0,0,0
3583,Spirit of Sloth,NPC25.png,NPC25,3,1,0,3,217,113901001|114001001,326227505,225605492,16099690,16099690,566000,566000,1132000,1132000,239600,3182,850300,508008,0,0,0,150,3250,4850,4850,250,0,0,0
3584,Spirit of Lust,NPC26.png,NPC26,3,1,0,2,217,110301001|118002001,328110263,231456932,16517261,16517261,568000,568000,1136000,1136000,240200,3265,852400,521184,0,0,0,150,3250,4850,4850,250,0,0,0
3585,Spirit of Pride,NPC27.png,NPC27,3,1,0,1,218,116701001|116702001,329993021,261039208,18628315,18628315,570000,570000,1140000,1140000,240800,3347,854500,587796,0,0,0,150,3250,4850,4850,250,0,0,0
3586,Raccoon Spirit,NPC28.png,NPC28,3,2,1,3,218,116801001|116802001,331875779,243159810,17352403,17352403,572000,572000,1144000,1144000,241400,3430,856600,547536,0,0,0,150,3250,4850,4850,250,0,0,0
3587,Spirit of Wrath,NPC29.png,NPC29,3,1,0,2,219,113901001|114502001,333758537,249011249,17769974,17769974,574000,574000,1148000,1148000,242000,3512,858700,560712,0,0,0,150,3250,4850,4850,250,0,0,0
3588,Plague Lord,NPC30.png,NPC30,3,1,0,1,219,110301001|118002001,335641295,254862689,18187546,18187546,576000,576000,1152000,1152000,242600,3595,860800,573888,0,0,0,150,3250,4850,4850,250,0,0,0
3589,Wandering Knight,NPC31.png,NPC31,3,1,0,3,220,113901001|114001001,337524053,260714128,18605117,18605117,578000,578000,1156000,1156000,243200,3677,862900,587064,0,0,0,150,3250,4850,4850,250,0,0,0
3590,Tomb Priest,NPC32.png,NPC32,3,1,0,2,220,113301001|110102001,339406811,293222124,20924957,20924957,580000,580000,1160000,1160000,243800,3760,865000,660264,0,0,0,150,3250,4850,4850,250,0,0,0
3591,Graveyard Rider,NPC33.png,NPC33,3,1,0,1,221,123601001|100104001,341289569,272417006,19440259,19440259,582000,582000,1164000,1164000,244400,3842,867100,613416,0,0,0,150,3250,4850,4850,250,0,0,0
3592,Death Scryer,NPC34.png,NPC34,3,1,0,3,221,115201001|115202001,343172327,278268446,19857830,19857830,584000,584000,1168000,1168000,245000,3925,869200,626592,0,0,0,150,3250,4850,4850,250,0,0,0
3593,Sand Wraith,NPC35.png,NPC35,3,1,0,2,222,115401001|115402001,345055085,284119885,20275402,20275402,586000,586000,1172000,1172000,245600,4007,871300,639768,0,0,0,150,3250,4850,4850,250,0,0,0
3594,Red-eye Troll,NPC36.png,NPC36,3,1,0,1,222,112002001|110301001,346937843,289971324,20692973,20692973,588000,588000,1176000,1176000,246200,4090,873400,652944,0,0,0,150,3250,4850,4850,250,0,0,0
3595,Skira,NPC37.png,NPC37,3,1,0,2,223,114101001|117501001,348820601,325405040,23221598,23221598,590000,590000,1180000,1180000,246800,4172,875500,732732,0,0,0,150,3250,4850,4850,250,0,0,0
3596,Nine-heads snake,NPC29.png,NPC29,3,2,1,3,223,112302001|113301001,350703359,301674203,21528115,21528115,592000,592000,1184000,1184000,247400,4255,877600,679296,0,0,0,150,3250,4850,4850,250,0,0,0
3597,Colchis,NPC18.png,NPC18,3,2,1,1,224,100304001|100303001,352586117,307525642,21945686,21945686,594000,594000,1188000,1188000,248000,4337,879700,692472,0,0,0,150,3250,4850,4850,250,0,0,0
3598,Hearteater Eagle,NPC19.png,NPC19,3,2,1,3,224,110102001|114001001,354468875,313377081,22363258,22363258,596000,596000,1192000,1192000,248600,4420,881800,705648,0,0,0,150,3250,4850,4850,250,0,0,0
3599,Lady of Whisper,NPC20.png,NPC20,3,2,1,2,225,114901001|114902001,356351633,319228521,22780829,22780829,598000,598000,1196000,1196000,249200,4502,883900,718824,0,0,0,150,3250,4850,4850,250,0,0,0
3600,Nemea,NPC21.png,NPC21,3,2,1,1,225,115001001|115002001,358234391,390095952,27838080,27838080,600000,600000,1200000,1200000,249800,4585,937200,878400,0,0,0,150,3250,4850,4850,250,0,0,0
3601,Ladon,NPC22.png,NPC22,3,2,1,3,226,113601001|113602001,360117149,306225322,21852893,21852893,602000,602000,1204000,1204000,250400,4319,735702,689544,0,0,0,160,3300,4900,4900,300,0,0,0
3602,Siren,NPC23.png,NPC23,3,2,1,2,226,123601001|100104001,361999907,319878681,22827226,22827226,604000,604000,1208000,1208000,251000,4512,768504,720288,0,0,0,160,3300,4900,4900,300,0,0,0
3603,Tauren,NPC24.png,NPC24,3,2,1,1,227,114601001|114602001,363882665,333532039,23801558,23801558,606000,606000,1212000,1212000,251600,4704,801306,751032,0,0,0,160,3300,4900,4900,300,0,0,0
3604,Crescent Hunter,NPC25.png,NPC25,3,2,1,3,227,114801001|114802001,365765423,347185397,24775891,24775891,608000,608000,1216000,1216000,252200,4897,834108,781776,0,0,0,160,3300,4900,4900,300,0,0,0
3605,Gargoyle,NPC26.png,NPC26,3,2,1,2,228,117401001|117402001,367648181,396922631,28325246,28325246,610000,610000,1220000,1220000,252800,5089,953601,893772,0,0,0,160,3300,4900,4900,300,0,0,0
3606,Necromancer,NPC27.png,NPC27,3,3,2,1,228,117501001|117502001,369530939,374492114,26724557,26724557,612000,612000,1224000,1224000,253210,5282,899712,843264,0,0,0,160,3300,4900,4900,300,0,0,0
3607,Skeleton Shambler,NPC28.png,NPC28,3,2,1,3,229,112002001|123601001,371413697,388145472,27698890,27698890,614000,614000,1228000,1228000,262441,5474,932514,874008,0,0,0,160,3300,4900,4900,300,0,0,0
3608,Typhoeus Follower,NPC29.png,NPC29,3,2,1,2,229,100111005|112302001,373296455,401798831,28673222,28673222,616000,618000,1232000,1232000,271673,5667,965316,904752,0,0,0,160,3300,4900,4900,300,0,0,0
3609,Snake Cult Priest,NPC30.png,NPC30,3,2,1,1,230,115501001|115502001,375179213,415452189,29647555,29647555,639000,639000,1236000,1236000,280904,5860,998118,935496,0,0,0,160,3300,4900,4900,300,0,0,0
3610,Chimera,NPC31.png,NPC31,3,2,1,3,230,115601001|115602001,377061971,472016102,33684077,33684077,660000,660000,1240000,1240000,290136,6052,1134012,1062864,0,0,0,160,3300,4900,4900,300,0,0,0
3611,Marsh Witch,NPC32.png,NPC32,3,2,1,2,231,117801001|117802001,378944729,442758906,31596221,31596221,681000,681000,1244000,1244000,299368,6245,1063722,996984,0,0,0,160,3300,4900,4900,300,0,0,0
3612,Junior Gobline,NPC33.png,NPC33,3,2,1,1,231,118101001|118102001,380827487,456412264,32570554,32570554,702000,702000,1248000,1248000,308599,6437,1096524,1027728,0,0,0,160,3300,4900,4900,300,0,0,0
3613,Noon Wraith,NPC34.png,NPC34,3,2,1,3,232,116601001|116602001,382710245,470065622,33544886,33544886,723000,723000,1252000,1252000,317831,6630,1129326,1058472,0,0,0,160,3300,4900,4900,300,0,0,0
3614,Elkhead Monster,NPC35.png,NPC35,3,2,1,2,232,110301001|110102001,384593003,483718980,34519219,34519219,744000,744000,1256000,1256000,327062,6822,1162128,1089216,0,0,0,160,3300,4900,4900,300,0,0,0
3615,Petrified Lizard,NPC36.png,NPC36,3,2,1,1,233,113301001|114502001,386475761,547109573,39042907,39042907,765000,765000,1260000,1260000,336294,7015,1314423,1231956,0,0,0,160,3300,4900,4900,300,0,0,0
3616,Reborn Mummy,NPC37.png,NPC37,3,3,2,3,233,117301001|117302001,388358519,511025697,36467885,36467885,786000,786000,1264000,1264000,345526,7208,1227732,1150704,0,0,0,160,3300,4900,4900,300,0,0,0
3617,Death sacrifice,NPC38.png,NPC38,3,2,1,2,234,115901001|115902001,390241277,524679055,37442218,37442218,807000,807000,1268000,1268000,354757,7400,1260534,1181448,0,0,0,160,3300,4900,4900,300,0,0,0
3618,Scorpion Warrior,NPC39.png,NPC39,3,2,1,1,234,116401001|116402001,392124035,538332414,38416550,38416550,828000,828000,1272000,1272000,363989,7593,1293336,1212192,0,0,0,160,3300,4900,4900,300,0,0,0
3619,Death Psychic,NPC40.png,NPC40,3,2,1,3,235,117601001|117602001,394006793,551985772,39390883,39390883,849000,849000,1276000,1276000,373220,7785,1326138,1242936,0,0,0,160,3300,4900,4900,300,0,0,0
3620,Sand Stalker,NPC41.png,NPC41,3,2,1,2,235,117701001|117702001,395889551,622203043,44401738,44401738,870000,870000,1280000,1280000,382452,7978,1494834,1401048,0,0,0,160,3300,4900,4900,300,0,0,0
3621,Body Snatcher,NPC42.png,NPC42,3,2,1,1,236,111101001|110702001,397772309,579292489,41339549,41339549,891000,891000,1284000,1284000,391684,8170,1391742,1304424,0,0,0,160,3300,4900,4900,300,0,0,0
3622,Cursed Corpse,NPC43.png,NPC43,3,2,1,3,236,114001001|110301001,399655067,592945847,42313882,42313882,912000,912000,1288000,1288000,400915,8363,1424544,1335168,0,0,0,160,3300,4900,4900,300,0,0,0
3623,Grave Watcher,NPC44.png,NPC44,3,2,1,2,237,118201001|118202001,401537825,606599205,43288214,43288214,933000,933000,1292000,1292000,410147,8556,1457346,1365912,0,0,0,160,3300,4900,4900,300,0,0,0
3624,Ushabti,NPC45.png,NPC45,3,2,1,1,237,118301001|118302001,403420583,620252564,44262547,44262547,954000,954000,1296000,1296000,419378,8748,1490148,1396656,0,0,0,160,3300,4900,4900,300,0,0,0
3625,Dead Souls,NPC46.png,NPC46,3,2,1,3,238,123602001|112002001,405303341,697296514,49760568,49760568,975000,975000,1300000,1300000,428610,8941,1675245,1570140,0,0,0,160,3300,4900,4900,300,0,0,0
3626,Snake Guard,NPC47.png,NPC47,3,3,2,2,238,114502001|100303001,407186099,647559280,46211213,46211213,996000,996000,1304000,1304000,437842,9133,1555752,1458144,0,0,0,160,3300,4900,4900,300,0,0,0
3627,Tomb Guard,NPC48.png,NPC48,3,2,1,1,239,100111005|110301001,409068857,661212639,47185546,47185546,1017000,1017000,1308000,1308000,447073,9326,1588554,1488888,0,0,0,160,3300,4900,4900,300,0,0,0
3628,Grave Wanderer,NPC49.png,NPC49,3,2,1,3,239,110102001|114001001,410951615,674865997,48159878,48159878,1038000,1038000,1312000,1312000,456305,9518,1621356,1519632,0,0,0,160,3300,4900,4900,300,0,0,0
3629,Cursed Scorpion,NPC50.png,NPC50,3,2,1,2,240,100303001|100104001,412834373,688519355,49134211,49134211,1059000,1059000,1316000,1316000,465536,9711,1654158,1550376,0,0,0,160,3300,4900,4900,300,0,0,0
3630,Carrion Vulture,NPC51.png,NPC51,3,2,1,1,240,113301001|114502001,414717131,772389985,55119398,55119398,1080000,1080000,1320000,1320000,474768,9904,1855656,1739232,0,0,0,160,3300,4900,4900,300,0,0,0
3631,Venom Acolyte,NPC52.png,NPC52,3,2,1,3,241,110702001|100304001,416599889,715826072,51082877,51082877,1101000,1101000,1324000,1324000,484000,10096,1719762,1611864,0,0,0,160,3300,4900,4900,300,0,0,0
3632,Undead Specter,NPC30.png,NPC30,3,2,1,2,241,110702001|118002001,418482647,729479430,52057210,52057210,1122000,1122000,1328000,1328000,493231,10289,1752564,1642608,0,0,0,160,3300,4900,4900,300,0,0,0
3633,Giant Tomb Ant,NPC31.png,NPC31,3,2,1,1,242,113901001|114001001,420365405,743132789,53031542,53031542,1143000,1143000,1332000,1332000,502463,10481,1785366,1673352,0,0,0,160,3300,4900,4900,300,0,0,0
3634,Primodial Worm,NPC32.png,NPC32,3,2,1,3,242,110301001|118002001,422248163,756786147,54005875,54005875,1164000,1164000,1336000,1336000,511694,10674,1818168,1704096,0,0,0,160,3300,4900,4900,300,0,0,0
3635,Man-Eating Titan,NPC33.png,NPC33,3,2,1,2,243,116701001|116702001,424130921,847483456,60478229,60478229,1185000,1185000,1340000,1340000,520926,10866,2036067,1908324,0,0,0,160,3300,4900,4900,300,0,0,0
3636,Tomb Priest,NPC34.png,NPC34,3,3,2,1,243,116801001|116802001,426013679,784092864,55954541,55954541,1206000,1206000,1344000,1344000,530158,11059,1883772,1765584,0,0,0,160,3300,4900,4900,300,0,0,0
3637,Graveyard Rider,NPC35.png,NPC35,3,2,1,3,244,113901001|114502001,427896437,797746222,56928874,56928874,1227000,1227000,1348000,1348000,539389,11252,1916574,1796328,0,0,0,160,3300,4900,4900,300,0,0,0
3638,Death Scryer,NPC36.png,NPC36,3,2,1,2,244,110301001|118002001,429779195,811399580,57903206,57903206,1248000,1248000,1352000,1352000,548621,11444,1949376,1827072,0,0,0,160,3300,4900,4900,300,0,0,0
3639,Sand Wraith,NPC37.png,NPC37,3,2,1,1,245,113901001|114001001,431661953,825052938,58877539,58877539,1269000,1269000,1356000,1356000,557852,11637,1982178,1857816,0,0,0,160,3300,4900,4900,300,0,0,0
3640,Tomb Guardian,NPC38.png,NPC38,3,2,1,3,245,113301001|110102001,433544711,922576926,65837059,65837059,1290000,1290000,1360000,1360000,567084,11829,2216478,2077416,0,0,0,160,3300,4900,4900,300,0,0,0
3641,Nether Wraith,NPC39.png,NPC39,3,2,1,2,246,123601001|100104001,435427469,852359655,60826205,60826205,1311000,1311000,1364000,1364000,576316,12022,2047782,1919304,0,0,0,160,3300,4900,4900,300,0,0,0
3642,Soul Seeker,NPC40.png,NPC40,3,2,1,1,246,115201001|115202001,437310227,866013013,61800538,61800538,1332000,1332000,1368000,1368000,585547,12214,2080584,1950048,0,0,0,160,3300,4900,4900,300,0,0,0
3643,Son of Nero,NPC41.png,NPC41,3,2,1,3,247,115401001|115402001,439192985,879666372,62774870,62774870,1353000,1353000,1372000,1372000,594779,12407,2113386,1980792,0,0,0,160,3300,4900,4900,300,0,0,0
3644,Sand Eagle,NPC42.png,NPC42,3,2,1,2,247,112002001|110301001,441075743,893319730,63749203,63749203,1374000,1374000,1376000,1376000,604010,12600,2146188,2011536,0,0,0,160,3300,4900,4900,300,0,0,0
3645,Aquatic Crocodile,NPC43.png,NPC43,3,2,1,1,248,114101001|117501001,442958501,997670397,71195890,71195890,1395000,1395000,1380000,1380000,613242,12792,2396889,2246508,0,0,0,160,3300,4900,4900,300,0,0,0
3646,Frenzy Zombie,NPC27.png,NPC27,3,3,2,1,248,112302001|113301001,444841259,920626447,65697869,65697869,1416000,1416000,1384000,1384000,622474,12985,2211792,2073024,0,0,0,160,3300,4900,4900,300,0,0,0
3647,Dormant Nightmare,NPC18.png,NPC18,3,3,2,2,249,100304001|100303001,446724017,934279805,66672202,66672202,1437000,1437000,1388000,1388000,631705,13177,2244594,2103768,0,0,0,160,3300,4900,4900,300,0,0,0
3648,Vine of Withering,NPC19.png,NPC19,3,3,2,3,249,110102001|114001001,448606775,947933163,67646534,67646534,1458000,1458000,1392000,1392000,640937,13370,2277396,2134512,0,0,0,160,3300,4900,4900,300,0,0,0
3649,Abomination,NPC20.png,NPC20,3,3,2,3,250,114901001|114902001,450489533,961586522,68620867,68620867,1479000,1479000,1396000,1396000,650168,13562,2310198,2165256,0,0,0,160,3300,4900,4900,300,0,0,0
3650,Dark Elf,NPC21.png,NPC21,3,3,2,2,250,115001001|115002001,452372291,1170287856,83514240,83514240,1500000,1500000,1400000,1400000,659400,13755,2811600,2635200,0,0,0,160,3300,4900,4900,300,0,0,0
3651,Wraith,NPC22.png,NPC22,3,3,2,1,251,113601001|113602001,454255049,988243078,70523136,70523136,1520000,1520000,1404000,1404000,668192,13938,2374240,2225280,0,0,0,170,3350,4950,4950,350,0,0,0
3652,Minotaur,NPC23.png,NPC23,3,3,2,3,251,123601001|100104001,456137807,1001246277,71451072,71451072,1540000,1540000,1408000,1408000,676984,14122,2405480,2254560,0,0,0,170,3350,4950,4950,350,0,0,0
3653,Faun,NPC24.png,NPC24,3,3,2,2,252,114601001|114602001,458020565,1014249475,72379008,72379008,1560000,1560000,1412000,1412000,685776,14305,2436720,2283840,0,0,0,170,3350,4950,4950,350,0,0,0
3654,Soul Ripper,NPC25.png,NPC25,3,3,2,1,252,114801001|114802001,459903323,1027252674,73306944,73306944,1580000,1580000,1416000,1416000,694568,14489,2467960,2313120,0,0,0,170,3350,4950,4950,350,0,0,0
3655,Corpse-Eating Demon,NPC26.png,NPC26,3,3,2,3,253,117401001|117402001,461786081,1144281459,81658368,81658368,1600000,1600000,1420000,1420000,703360,14672,2749120,2576640,0,0,0,170,3350,4950,4950,350,0,0,0
3656,Venomancer,NPC27.png,NPC27,3,4,3,2,253,117501001|117502001,463668839,1053259070,75162816,75162816,1620000,1620000,1424000,1424000,712152,14855,2530440,2371680,0,0,0,170,3350,4950,4950,350,0,0,0
3657,Fathom Patroller,NPC28.png,NPC28,3,3,2,1,254,112002001|123601001,465551597,1066262269,76090752,76090752,1640000,1640000,1428000,1428000,720944,15039,2561680,2400960,0,0,0,170,3350,4950,4950,350,0,0,0
3658,Evil Spirit,NPC29.png,NPC29,3,3,2,3,254,100111005|112302001,467434355,1079265467,77018688,77018688,1660000,1660000,1432000,1432000,729736,15222,2592920,2430240,0,0,0,170,3350,4950,4950,350,0,0,0
3659,Skeleton Knight,NPC30.png,NPC30,3,3,2,2,255,115501001|115502001,469317113,1092268666,77946624,77946624,1680000,1680000,1436000,1436000,738528,15406,2624160,2459520,0,0,0,170,3350,4950,4950,350,0,0,0
3660,Fallen Paladin,NPC31.png,NPC31,3,3,2,1,255,115601001|115602001,471199871,1215799050,86762016,86762016,1700000,1700000,1440000,1440000,747320,15589,2920940,2737680,0,0,0,170,3350,4950,4950,350,0,0,0
3661,Cursed Cleric,NPC32.png,NPC32,3,3,2,3,256,117801001|117802001,473082629,1118275062,79802496,79802496,1720000,1720000,1444000,1444000,756112,15772,2686640,2518080,0,0,0,170,3350,4950,4950,350,0,0,0
3662,Blackwing Angel,NPC33.png,NPC33,3,3,2,2,256,118101001|118102001,474965387,1131278261,80730432,80730432,1740000,1740000,1448000,1448000,764904,15956,2717880,2547360,0,0,0,170,3350,4950,4950,350,0,0,0
3663,Witch Hunter,NPC34.png,NPC34,3,3,2,1,257,116601001|116602001,476848145,1144281459,81658368,81658368,1760000,1760000,1452000,1452000,773696,16139,2749120,2576640,0,0,0,170,3350,4950,4950,350,0,0,0
3664,Skeleton Judge,NPC35.png,NPC35,3,3,2,3,257,110301001|110102001,478730903,1157284658,82586304,82586304,1780000,1780000,1456000,1456000,782488,16323,2780360,2605920,0,0,0,170,3350,4950,4950,350,0,0,0
3665,Soul Blacksmith,NPC36.png,NPC36,3,3,2,2,258,113301001|114502001,480613661,1287316642,91865664,91865664,1800000,1800000,1460000,1460000,791280,16506,3092760,2898720,0,0,0,170,3350,4950,4950,350,0,0,0
3666,Bloodthirst Priest,NPC37.png,NPC37,3,4,3,1,258,117301001|117302001,482496419,1183291054,84442176,84442176,1820000,1820000,1464000,1464000,800072,16689,2842840,2664480,0,0,0,170,3350,4950,4950,350,0,0,0
3667,Temple Destroyer,NPC38.png,NPC38,3,3,2,3,259,115901001|115902001,484379177,1196294253,85370112,85370112,1840000,1840000,1468000,1468000,808864,16873,2874080,2693760,0,0,0,170,3350,4950,4950,350,0,0,0
3668,Shepard of Souls,NPC39.png,NPC39,3,3,2,2,259,116401001|116402001,486261935,1209297451,86298048,86298048,1860000,1860000,1472000,1472000,817656,17056,2905320,2723040,0,0,0,170,3350,4950,4950,350,0,0,0
3669,Evil Governer,NPC40.png,NPC40,3,3,2,1,260,117601001|117602001,488144693,1222300650,87225984,87225984,1880000,1880000,1476000,1476000,826448,17240,2936560,2752320,0,0,0,170,3350,4950,4950,350,0,0,0
3670,Lord of the Abyss,NPC41.png,NPC41,3,3,2,3,260,117701001|117702001,490027451,1358834233,96969312,96969312,1900000,1900000,1480000,1480000,835240,17423,3264580,3059760,0,0,0,170,3350,4950,4950,350,0,0,0
3671,Vampire Counts,NPC42.png,NPC42,3,3,2,2,261,111101001|110702001,491910209,1248307046,89081856,89081856,1920000,1920000,1484000,1484000,844032,17606,2999040,2810880,0,0,0,170,3350,4950,4950,350,0,0,0
3672,吸血鬼大君,NPC43.png,NPC43,3,3,2,1,261,114001001|110301001,493792967,1261310245,90009792,90009792,1940000,1940000,1488000,1488000,852824,17790,3030280,2840160,0,0,0,170,3350,4950,4950,350,0,0,0
3673,Familiar,NPC44.png,NPC44,3,3,2,3,262,118201001|118202001,495675725,1274313443,90937728,90937728,1960000,1960000,1492000,1492000,861616,17973,3061520,2869440,0,0,0,170,3350,4950,4950,350,0,0,0
3674,Fathom Lurker,NPC45.png,NPC45,3,3,2,2,262,118301001|118302001,497558483,1287316642,91865664,91865664,1980000,1980000,1496000,1496000,870408,18157,3092760,2898720,0,0,0,170,3350,4950,4950,350,0,0,0
3675,Dragon Priest,NPC46.png,NPC46,3,3,2,1,263,123602001|112002001,499441241,1430351824,102072960,102072960,2000000,2000000,1500000,1500000,879200,18340,3436400,3220800,0,0,0,170,3350,4950,4950,350,0,0,0
3676,Beria,NPC47.png,NPC47,3,4,3,3,263,114502001|100303001,501323999,1313323038,93721536,93721536,2020000,2020000,1504000,1504000,887992,18523,3155240,2957280,0,0,0,170,3350,4950,4950,350,0,0,0
3677,Asmodeus,NPC48.png,NPC48,3,3,2,2,264,100111005|110301001,503206757,1326326237,94649472,94649472,2040000,2040000,1508000,1508000,896784,18707,3186480,2986560,0,0,0,170,3350,4950,4950,350,0,0,0
3678,Scythe-wielding Demon,NPC49.png,NPC49,3,3,2,1,264,110102001|114001001,505089515,1339329435,95577408,95577408,2060000,2060000,1512000,1512000,905576,18890,3217720,3015840,0,0,0,170,3350,4950,4950,350,0,0,0
3679,Fallen Angel,NPC50.png,NPC50,3,3,2,3,265,100303001|100104001,506972273,1352332634,96505344,96505344,2080000,2080000,1516000,1516000,914368,19074,3248960,3045120,0,0,0,170,3350,4950,4950,350,0,0,0
3680,Frost Reaver,NPC51.png,NPC51,3,3,2,2,265,113301001|114502001,508855031,1501869415,107176608,107176608,2100000,2100000,1520000,1520000,923160,19257,3608220,3381840,0,0,0,170,3350,4950,4950,350,0,0,0
3681,Frost Giant,NPC52.png,NPC52,3,3,2,1,266,110702001|100304001,510737789,1378339030,98361216,98361216,2120000,2120000,1524000,1524000,931952,19440,3311440,3103680,0,0,0,170,3350,4950,4950,350,0,0,0
