sid,type,is_normal,init_anger,use_need_anger,kill_enemy_trigger,cause_damage_trigger,before_fight_trigger,action_trigger,die_trigger,after_action_trigger,mp_cost,eid,open_level,show_popup,adjust_target_position,prepare_anim,skill_anim,multi_target_spacing_time,name,icon,info,simple_info,skill_tag,mr_skill_add_attr_info,mr_skill_awake_enhance_info,anger_skill_hero_bg,frame_id
137401001,1,0,0,0,0,0,0,0,0,0,200,137401101,1,1,0,MLMW_act,MLMW_att,0,Intricate Pattern,17401.jpg,Increase the upper limit of DMG split  by 15% and recovering HP effect will decrease by 15% additionally among enemies,Increase the upper limit of DMG split and recovering HP effect will decrease additionally among enemies.,3|8,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
137402001,1,0,0,0,0,0,0,0,0,0,300,137402101,1,1,0,JHZC_act,JHZC_att,0,Purity Fondle,17402.jpg,The teammate with the highest ATK will be granted a shield by 30% of Venus' Max HP for 3 rounds.,Shields allies with the highest ATK.,7,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
147401001,1,0,0,0,0,0,0,0,0,0,200,147401101,1,1,0,MLMW_act,MLMW_att,0,Frenzied Imprint,17421.jpg,Increase the upper limit of DMG split  by 15% and recovering HP effect will decrease by 15% additionally among enemies,Increase the upper limit of DMG split and recovering HP effect will decrease additionally among enemies.,3|8,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
147402001,1,0,0,0,0,0,0,0,0,0,300,147402101,1,1,0,JHZC_act,JHZC_att,0,Blessing Kiss,17422.jpg,The teammate with the highest ATK will be granted a shield by 30% of Venus' Max HP for 3 rounds.,Shields allies with the highest ATK.,7,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
157401001,1,0,0,0,0,0,1,0,0,0,0,157401101,1,1,0,,,0,<size=17>Pristine Haven</size>,17466.jpg,"When Venus enters the battle and when she dies, she bestows [Divine Haven] (cannot be dispelled) on all allies, which absorbs one attack (no more than 10x of Venus’ max HP) and increases ATK by 20%. [Divine Haven] fades away after blocking damage. Venus also ignores 50% Debuff RES when inflicting [Enchant].","When Venus enters a battle or dies, all allies gain a stack of [Holy Blessing], which blocks damage once and increases ATK. Venus has a higher chance of success in inflicting [Enchant] on the enemy.",4|8,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
157402001,1,0,0,0,0,0,0,0,0,0,0,157402101,1,1,0,,,0,<size=17>Pristine Haven</size>,17466.jpg,,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
167401001,1,0,0,500,0,0,0,0,0,0,0,167401101,1,1,0,SYHGWNS_act,SYHGWNS_att,0,Divine Radiance,17471.jpg,Grant all allies one layer of [Divine Haven] (cannot be dispelled). [Divine Haven] can absorb one attack (up to 30 times Venus’s Max HP). [Divine Haven] fades away after absorbing damage.,Grant all allies one layer of [Divine Haven].,8,,Grant all allies one layer of [Divine Haven] (cannot be dispelled). [Divine Haven] can absorb one attack (up to 30 times Venus’s Max HP). [Divine Haven] fades away after absorbing damage.,img_mr_2074.png,1
167411001,1,0,500,500,0,0,0,0,0,0,0,167401101,1,1,0,SYHGWNS_act,SYHGWNS_att,0,Divine Radiance,17472.jpg,Grant all allies one layer of [Divine Haven] (cannot be dispelled). [Divine Haven] can absorb one attack (up to 30 times Venus’s Max HP). [Divine Haven] fades away after absorbing damage.,Grant all allies one layer of [Divine Haven].,8,HP +15%\nDEF +15%,Venus gains 500 energy upon entering battle.,img_mr_2074.png,1
167421001,1,0,500,500,0,0,0,0,0,0,0,167421101,1,1,0,SYHGWNS_act,SYHGWNS_att,0,Divine Radiance,17473.jpg,Grant all allies two layers of [Divine Haven] (cannot be dispelled). [Divine Haven] can absorb one attack (up to 30 times Venus’s Max HP). [Divine Haven] fades away after absorbing damage.,Grant all allies two layers of [Divine Haven].,8,M.RES +20%\nLeech +25%,Grants an additional layer of [Divine Haven].,img_mr_2074.png,1
167431001,1,0,500,500,0,0,0,0,0,0,0,167431101,1,1,0,SYHGWNS_act,SYHGWNS_att,0,Divine Radiance,17474.jpg,Grant all allies two layers of [Divine Haven] (cannot be dispelled). [Divine Haven] can absorb one attack (up to 30 times Venus’s Max HP) and increase ATK by 20% per layer. [Divine Haven] fades away after absorbing damage.,Grant all allies two layers of [Divine Haven].,4|8,P.RES +30%\nDebuff RES +30%,Angels with [Divine Haven] have their ATK increased by 20%per layer.,img_mr_2074.png,1
167441001,1,0,500,500,0,0,0,0,0,0,0,167441101,1,1,0,SYHGWNS_act,SYHGWNS_att,0,Divine Radiance,17475.jpg,Grant all allies three layers of [Divine Haven] (cannot be dispelled). [Divine Haven] can absorb one attack (up to 30 times Venus’s Max HP) and increase ATK by 20% per layer. [Divine Haven] fades away after absorbing damage.,Grant all allies three layers of [Divine Haven].,4|8,"HP+20%, ATK+20%",Grants an additional layer of [Divine Haven].,img_mr_2074.png,1
167451001,1,0,500,500,0,0,0,0,0,0,0,167451101,1,1,0,SYHGWNS_act,SYHGWNS_att,0,Divine Radiance,17476.jpg,"Grant all allies three layers of [Divine Haven] (cannot be dispelled). [Divine Haven] can absorb one attack (up to 30 times Venus’s Max HP) and increase ATK by 20% per layer. [Divine Haven] fades away after absorbing damage. Additionally, Venus will dispel all buffs from all enemies and recover 200 energy points after using this ability.","Grant all allies three layers of [Divine Haven], dispel all buffs from enemies, and recover energy.",4|8|6|9,HP + 30%,"Dispels all buffs from all enemies, and Venus recovers 200 energy points after using this ability.",img_mr_2074.png,1
117501001,1,0,0,0,0,0,0,0,0,0,200,117501101,1,1,0,SDLC_act,SDLC_att,0,Lightning Field,17501.jpg,"Deals 100% M.DMG to 6 enemies, and grants [Zeus' Rule]（non-dispellable） for 3 rounds. Under the state of  [Zeus' Rule], deals 100% M.DMG to 6 enemies in Zeus' action round","Deal damage to 6 enemies, then each time it's Zeus's turn, deal damage to 6 enemies again.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
117502001,1,0,0,0,0,0,0,0,0,0,300,117502101,1,1,0,LHCJ_act,LHCJ_att,0,Soul Strike,17502.jpg,"Zeus deals 160% M.DMG to all enemies at the cost of 30% of her current HP. For every 1% HP lost, the M.DMG increases by 2%.","Zeus consumes her own health and deals damage to all enemies, and the more health she loses, the higher the damage.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
127501001,1,0,0,0,0,0,0,0,0,0,200,127501101,1,1,0,SDLC_act,SDLC_att,0,Thunder Sanctuary,17521.jpg,"Deals 120% M.DMG to 6 enemies, and grants [Zeus' Rule](non-dispellable) for 3 rounds and [Thunder Shield](non-dispellable) for 4 rounds. Under the state of  [Zeus' Rule], deals 120% M.DMG to 6 enemies in Zeus' action round. Under the state of [Thunder Shield], the enemy who attacks Zeus takes 30% M.DMG, which will not trigger DMG reflection and Retaliate effect.","Deal damage to 6 enemies, then each time it's Zeus's turn, deal damage to 6 enemies again. Zeus will counterattack the enemy every time she takes damage.",1|8,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
127502001,1,0,0,0,0,0,0,0,0,0,300,127502101,1,1,0,LHCJ_act,LHCJ_att,0,Soul Reaver,17522.jpg,"Zeus deals 180% M.DMG to all enemies at the cost of 30% of her current HP. For every 1% HP lost, the M.DMG increases by 3%. If the targeted enemy is killed, Zeus will restore HP by 20% of the target's Max HP.","Zeus consumes her own health and deals damage to all enemies, and the more health she loses, the higher the damage. Zeus restores her health after killing an enemy.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
137501001,1,0,0,0,0,0,0,0,0,0,200,137501101,1,1,0,SDLC_act,SDLC_att,0,Lightning Field,17501.jpg,"For enemies whose ATK is lower than Zeus, double the DMG dealt by [Zeus' rule]","For enemies whose ATK is lower than Zeus, double the DMG dealt by [Zeus' rule]",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
137502001,1,0,0,0,0,0,0,0,0,0,300,137502101,1,1,0,LHCJ_act,LHCJ_att,0,Soul Strike,17502.jpg,DMG dealt will not trigger DMG reflection,DMG dealt will not trigger DMG reflection,8,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
147501001,1,0,0,0,0,0,0,0,0,0,200,147501101,1,1,0,SDLC_act,SDLC_att,0,Thunder Sanctuary,17521.jpg,"For enemies whose ATK is lower than Zeus, double the DMG dealt by [Zeus' rule]","For enemies whose ATK is lower than Zeus, double the DMG dealt by [Zeus' rule]",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
147502001,1,0,0,0,0,0,0,0,0,0,300,147502101,1,1,0,LHCJ_act,LHCJ_att,0,Soul Reaver,17522.jpg,DMG dealt will not trigger DMG reflection,DMG dealt will not trigger DMG reflection,8,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
157501001,1,0,0,0,0,0,1,0,0,0,0,157501101,1,1,0,,,0,Apocalypse Avatar,17566.jpg,"If Zeus receives fatal damage, then her HP becomes 1 instead (takes priority over Law of Eternity), then becomes available again after 4 turns. When in action, Zeus sacrifices 50% of her current HP and enters [Overload] state for 1 round.\n\n[Overload]: Increase Skill DMG Reduction and Leech by 50%. Gains 1 ATK for every 5 points of health lost.”","Zeus will not die when receiving fatal damage; this effect triggers once every 4 rounds. Each round, Zeus increases Skill DMG Reduction, Leech, and ATK.",4|8,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
157502001,1,0,0,0,0,0,0,1,0,0,0,157502101,1,1,0,,,0,Apocalypse Avatar,17566.jpg,,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
167501001,1,0,0,200,0,0,0,0,0,0,0,167501101,1,1,0,ZSTLSJ_act,ZSTLSJ_att,0,Thunderous Strike,17571.jpg,"Deals a total of 2400% M.DMG to all enemies, divided evenly among them. Grants all allies [Raijin] (Neutral Status, cannot be dispelled, lasts 2 rounds), causing them to counterattack each time they take damage (does not trigger target's counter effects or DMG Reflection). Zeus deals True DMG equal to 30% of her ATK.\nPassive Effect: Whenever Zeus casts Revelation Skill, resets the cooldown of [Apocalypse Avatar] that prevents her from dying when fatal damage is received.","Deals M.DMG to all enemies and grants all allies [Raijin], causing them to counterattack each time they take damage.\nPassive Effect: Whenever Zeus casts Revelation Skill, resets the cooldown of [Apocalypse Avatar] that prevents her from dying when fatal damage is received.",1|8,,"Deals a total of 2400% M.DMG to all enemies, divided evenly among them. Grants all allies [Raijin] (Neutral Status, cannot be dispelled, lasts 2 rounds), causing them to counterattack each time they take damage (does not trigger target's counter effects or DMG Reflection). Zeus deals True DMG equal to 30% of her ATK.\nPassive Effect: Whenever Zeus casts Revelation Skill, resets the cooldown of [Apocalypse Avatar] that prevents her from dying when fatal damage is received.",img_mr_2075.png,1
167511001,1,0,200,200,0,0,0,0,0,0,0,167501101,1,1,0,ZSTLSJ_act,ZSTLSJ_att,0,Thunderous Strike,17572.jpg,"Deals a total of 2400% M.DMG to all enemies, divided evenly among them. Grants all allies [Raijin] (Neutral Status, cannot be dispelled, lasts 2 rounds), causing them to counterattack each time they take damage (does not trigger target's counter effects or DMG Reflection). Zeus deals True DMG equal to 30% of her ATK.\nPassive Effect: Whenever Zeus casts Revelation Skill, resets the cooldown of [Apocalypse Avatar] that prevents her from dying when fatal damage is received.","Deals M.DMG to all enemies and grants all allies [Raijin], causing them to counterattack each time they take damage.\nPassive Effect: Whenever Zeus casts Revelation Skill, resets the cooldown of [Apocalypse Avatar] that prevents her from dying when fatal damage is received.",1|8,"ATK +5%, CRIT +5%","At the start of the battle, Zeus gains 200 energy.",img_mr_2075.png,1
167521001,1,0,200,200,0,0,0,0,0,0,0,167501101,1,1,0,ZSTLSJ_act,ZSTLSJ_att,0,Thunderous Strike,17573.jpg,"Deals a total of 3000% M.DMG to all enemies, divided evenly among them. Grants all allies [Raijin] (Neutral Status, cannot be dispelled, lasts 2 rounds), causing them to counterattack each time they take damage (does not trigger target's counter effects or DMG Reflection). Zeus deals True DMG equal to 30% of her ATK.\nPassive Effect: Whenever Zeus casts Revelation Skill, resets the cooldown of [Apocalypse Avatar] that prevents her from dying when fatal damage is received.","Deals M.DMG to all enemies and grants all allies [Raijin], causing them to counterattack each time they take damage.\nPassive Effect: Whenever Zeus casts Revelation Skill, resets the cooldown of [Apocalypse Avatar] that prevents her from dying when fatal damage is received.",1|8,HP +10%\nDEF +10%,Increases M.DMG dealt by 600%.,img_mr_2075.png,1
167531001,1,0,200,200,0,0,0,0,0,0,0,167531101,1,1,0,ZSTLSJ_act,ZSTLSJ_att,0,Thunderous Strike,17574.jpg,"Deals a total of 3000% M.DMG to all enemies, divided evenly among them. Converts the damage dealt into her shield (undispellable, lasts 1 round). Grants all allies [Raijin] (Neutral Status, cannot be dispelled, lasts 2 rounds), causing them to counterattack each time they take damage (does not trigger target's counter effects or DMG Reflection). Zeus deals True DMG equal to 30% of her ATK.\nPassive Effect: Whenever Zeus casts Revelation Skill, resets the cooldown of [Apocalypse Avatar] that prevents her from dying when fatal damage is received.","Deals M.DMG to all enemies and grants all allies [Raijin], causing them to counterattack each time they take damage.\nPassive Effect: Whenever Zeus casts Revelation Skill, resets the cooldown of [Apocalypse Avatar] that prevents her from dying when fatal damage is received.",1|7|8,DMG Reduction +10%,"Converts M.DMG dealt into her shield (undispellable, lasts 1 round).",img_mr_2075.png,1
167541001,1,0,200,200,0,0,0,0,0,0,0,167541101,1,1,0,ZSTLSJ_act,ZSTLSJ_att,0,Thunderous Strike,17575.jpg,"Deals a total of 3000% M.DMG to all enemies, divided evenly among them. Converts the damage dealt into her shield (undispellable, lasts 1 round). Grants all allies [Raijin] (Neutral Status, cannot be dispelled, lasts 2 rounds), causing them to counterattack each time they take damage (does not trigger target's counter effects or DMG Reflection). Zeus deals True DMG equal to 50% of her ATK.\nPassive Effect: Whenever Zeus casts Revelation Skill, resets the cooldown of [Apocalypse Avatar] that prevents her from dying when fatal damage is received.","Deals M.DMG to all enemies and grants all allies [Raijin], causing them to counterattack each time they take damage.\nPassive Effect: Whenever Zeus casts Revelation Skill, resets the cooldown of [Apocalypse Avatar] that prevents her from dying when fatal damage is received.",1|7|8,"Leech +10%, M.RES +20%","Extends [Raijin] by 1 round, increasing True DMG dealt by 20%.",img_mr_2075.png,1
167551001,1,0,200,200,0,0,0,0,0,0,0,167551101,1,1,0,ZSTLSJ_act,ZSTLSJ_att,0,Thunderous Strike,17576.jpg,"Deals a total of 3600% M.DMG to all enemies, divided evenly among them. Converts the damage dealt into a personal shield (undispellable, lasts 1 round). Grants all allies [Raijin] (Neutral Status, cannot be dispelled, lasts 3 rounds), causing them to counterattack each time they take damage (does not trigger target's counter effects or DMG Reflection). Zeus deals True DMG equal to 50% of her ATK. (Damage is doubled if the target has a shield.)\nPassive Effect: Whenever Zeus casts Revelation Skill, resets the cooldown of [Apocalypse Avatar] that prevents her from dying when fatal damage is received.","Deals M.DMG to all enemies and grants all allies [Raijin], causing them to counterattack each time they take damage.\nPassive Effect: Whenever Zeus casts Revelation Skill, resets the cooldown of [Apocalypse Avatar] that prevents her from dying when fatal damage is received.",1|7|8,ATK +30%,Increases M.DMG dealt by 600%. Counterattacks in [Raijin] deal double damage to targets with shields.,img_mr_2075.png,1
117601001,1,0,0,0,0,0,0,0,0,0,200,117601101,1,1,0,HYMX_act,,0,Phantom Spell,17601.jpg,"Deals 500% P.DMG to 1 enemy with the highest attack and inflicts [Blind] for 2 rounds, reducing the enemy's ACC value by 50% of Loki's ACC value. Loki gains [Invisibility](non-dispellable) for 2 rounds. If Loki is under the state of [Invisibility] and there's another teammate alive, she is immune from individual skills","Deal damage to one enemy and inflict [Blind], reducing their ACC. Then Loki gains [Invisibility], making her untargetable by single-target skills while allies are present.",3|8,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
117602001,1,0,0,0,0,0,0,0,0,0,300,117602101,1,1,0,ZMJZ_act,ZMJZ0_att,0,Live or Die,17602.jpg,Loki rolls a dice to decide the fate of the enemy. Deals dice points*75% P.DMG to all enemies and dispel all bonus effects of 1 random enemy.,Deals damage to all enemies and dispels all buffs of 1 random enemy.,1|9,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
127601001,1,0,0,0,0,0,0,0,0,0,200,127601101,1,1,0,HYMX_act,,0,The Art of Invisibility,17621.jpg,"Deals 650% P.DMG to 1 enemy with the highest attack and inflicts [Blind](non-dispellable) for 2 rounds, reducing the enemy's ACC value by 100% of Loki's ACC value. Loki gains [Invisibility](non-dispellable) for 2 rounds, increase EVA probability by 20% . If Loki is under the state of [Invisibility] and there's another teammate alive, she is immune from individual skills","Deal damage to one enemy and inflict [Blind], reducing their ACC. Then Loki gains EVA increase and [Invisibility], making her untargetable by single-target skills while allies are present.",3|4|8,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
127602001,1,0,0,0,0,0,0,0,0,0,300,127602101,1,1,0,ZMJZ_act,ZMJZ0_att,0,Judgment of Fate,17622.jpg,Loki rolls a dice to decide the fate of the enemy. Deals dice points*100% P.DMG to all enemies and dispel all buffs on a number of randomly chosen enemies equal to the value on the dice roll.,Deals damage to all enemies and dispels all buffs of several enemies.,1|9,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
137601001,1,0,0,0,0,0,0,0,0,0,200,137601101,1,1,0,HYMX_act,,0,Phantom Spell,17601.jpg,"Increase the coefficient of P.DMG by 50%, additionally increase hit probability of [Blind] by 30%",Damage and hit probability of [Blind] increased.,1|3,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
137602001,1,0,0,0,0,0,0,0,0,0,300,137602101,1,1,0,ZMJZ_act,ZMJZ0_att,0,Live or Die,17602.jpg,Increase the probability of rolling big numbers of the dice,Increase the likelihood to cause higher damage and dispel more enemies.,1|9,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
147601001,1,0,0,0,0,0,0,0,0,0,200,147601101,1,1,0,HYMX_act,,0,The Art of Invisibility,17621.jpg,"Increase the coefficient of P.DMG by 50%, additionally increase hit probability of [Blind] by 30%",Damage and hit probability of [Blind] increased.,1|3,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
147602001,1,0,0,0,0,0,0,0,0,0,300,147602101,1,1,0,ZMJZ_act,ZMJZ0_att,0,Judgment of Fate,17622.jpg,Increase the probability of rolling big numbers of the dice,Increase the likelihood to cause higher damage and dispel more enemies.,1|9,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
157601001,1,0,0,0,0,0,1,0,0,0,0,157601101,1,1,0,,,0,<size=18>Divine Luck</size>,17666.jpg,"When entering the battle, Loki rolls a dice and grants all allies a [Lucky] status (Neutral Status, cannot be dispelled, lasts for 1 round), reducing the Skill DMG received by 10% times the number on the dice. Every 4 rounds, Loki rolls a dice and grants all allies the [Encourage] status, increasing their ATK by [40% + 5%*the number on the dice] of Loki’s ATK, and their DEF by [40% + 10%*the number on the dice] of Loki’s DEF, lasting for 3 rounds.","When entering battle, all allies gain the [Lucky] and take less skill damage. Every 4 rounds, all allies gain the [Encourage], and their ATK and DEF are increased.",4,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
157602001,1,0,0,0,0,0,0,1,0,0,0,157602101,1,1,0,,,0,<size=18>Divine Luck</size>,17666.jpg,,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
167601001,1,0,0,200,0,0,0,0,0,0,0,167601101,1,1,0,HHMY_act,,0,Illusionary Chant,17671.jpg,Loki deals 80% True DMG to a single enemy with a 75% chance of releasing the skill again.\nPassive Effect: Loki always rolls a 6 on the dice.,"Deals damage to an enemy, with a chance to cast it repeatedly.",1,,Loki deals 80% True DMG to a single enemy with a 75% chance of releasing the skill again.\nPassive Effect: Loki always rolls a 6 on the dice.,img_mr_2076.png,1
167611001,1,0,150,200,0,0,0,0,0,0,0,167601101,1,1,0,HHMY_act,,0,Illusionary Chant,17672.jpg,Loki deals 80% True DMG to a single enemy with a 75% chance of releasing the skill again.\nPassive Effect: Loki always rolls a 6 on the dice.,"Deals damage to an enemy, with a chance to cast it repeatedly.",1,"P.RES +5%, M.RES +5%",Loki gains 150 energy upon entering battle.,img_mr_2076.png,1
167621001,1,0,150,200,0,0,0,0,0,0,0,167621101,1,1,0,HHMY_act,,0,Illusionary Chant,17673.jpg,"Loki deals 80% True DMG to a single enemy with a 75% chance of releasing the skill again. Each chance grants Loki one stack of [Divine Fortune] (up to 10 stacks, undispellable, lasts until the end of the battle). Each stack of [Divine Fortune] increases Loki's ATK, DEF, and DMG Increase by 5%.\nPassive Effect: Loki always rolls a 6 on the dice.","Deals damage to an enemy, with a chance to cast it repeatedly. Each releasing chance grants Loki one stack of [Divine Fortune]. Each stack of [Divine Fortune] increases Loki's ATK, DEF, and DMG Increase.",1|4,ATK +10%\nLeech +10%,"Each releasing chance grants Loki one stack of [Divine Fortune] (up to 10 stacks, undispellable, lasts until the end of the battle). Each stack of [Divine Fortune] increases Loki's ATK, DEF, and DMG Increase by 5%.",img_mr_2076.png,1
167631001,1,0,150,200,0,0,0,0,0,0,0,167631101,1,1,0,HHMY_act,,0,Illusionary Chant,17674.jpg,"Loki deals 100% True DMG to a single enemy with a 75% chance of releasing the skill again. Each chance grants Loki one stack of [Divine Fortune] (up to 10 stacks, undispellable, lasts until the end of the battle). Each stack of [Divine Fortune] increases Loki's ATK, DEF, and DMG Increase by 5%.\nPassive Effect: Loki always rolls a 6 on the dice.","Deals damage to an enemy, with a chance to cast it repeatedly. Each releasing chance grants Loki one stack of [Divine Fortune]. Each stack of [Divine Fortune] increases Loki's ATK, DEF, and DMG Increase.",1|4,"HP + 15%, ACC +15%",Increases True DMG dealt by 20%.,img_mr_2076.png,1
167641001,1,0,150,200,0,0,0,0,0,0,0,167641001,1,1,0,HHMY_act,,0,Illusionary Chant,17675.jpg,"Grants all allies [Illusion] (Neutral Status, undispellable, lasts for 2 rounds), granting immunity to the next damage after receiving damage 3 times. Loki deals 100% True DMG to a single enemy with a 75% chance of releasing the skill again. Each chance grants Loki one stack of [Divine Fortune] (up to 10 stacks, undispellable, lasts until the end of the battle). Each stack of [Divine Fortune] increases Loki's ATK, DEF, and DMG Increase by 5%.\nPassive Effect: Loki always rolls a 6 on the dice.","Allies are immune to the next damage after receiving damage 3 times. Loki deals damage to an enemy, with a chance to cast it repeatedly. Each releasing chance grants Loki one stack of [Divine Fortune]. Each stack of [Divine Fortune] increases Loki's ATK, DEF, and DMG Increase.",1|4|8,"ATK +20%, CRIT +20%","Grants all allies [Illusion] (Neutral Status, undispellable, lasts for 2 rounds), granting immunity to the next damage after receiving damage 3 times.",img_mr_2076.png,1
167651001,1,0,150,200,0,0,0,0,0,0,0,167651001,1,1,0,HHMY_act,,0,Illusionary Chant,17676.jpg,"Grants all allies [Illusion] (Neutral Status, undispellable, lasts for 2 rounds), granting immunity to the next damage after receiving damage 2 times. Loki deals 100% True DMG to a single enemy with a 75% chance of releasing the skill again. Each chance grants Loki one stack of [Divine Fortune] (up to 10 stacks, undispellable, lasts until the end of the battle). Each stack of [Divine Fortune] increases Loki's ATK, DEF, and DMG Increase by 5%.\nPassive Effect: Loki always rolls a 6 on the dice.","Allies are immune to the next damage after receiving damage 2 times. Loki deals damage to an enemy, with a chance to cast it repeatedly. Each releasing chance grants Loki one stack of [Divine Fortune]. Each stack of [Divine Fortune] increases Loki's ATK, DEF, and DMG Increase.",1|4|8,ATK +30%,Reduces the number of times required for the [Illusion] to trigger immunity to damage.,img_mr_2076.png,1
117701001,1,0,0,0,0,0,0,0,0,0,200,117701101,1,1,0,FCDC_act,FCDC_att,0,Fast and Furious,17701.jpg,"Deals 300% P.DMG to enemy on the same column. If the speed of Thor is higher than that of enemy, the DMG will double.","Attack enemies on the same column. If the speed of Thor is higher than that of enemy, the DMG will double.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
117702001,1,0,0,0,0,0,0,0,0,0,300,117702101,1,1,0,LTWJ_act,LTWJ_att,0,Irresistible Thunder,17702.jpg,"Deals 200% P.DMG to 6 enemies.If the speed of Thor is higher than that of enemy, deals an extra 200% P.DMG to that enemy.","Attack 6 enemies. If the speed of Thor is higher than that of enemy, then deals damage again.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
127701001,1,0,0,0,0,0,0,0,0,0,200,127701101,1,1,0,FCDC_act,FCDC_att,0,Mighty Power of Thor,17721.jpg,"Deals 380% P.DMG to enemy on the same column. If the speed of Thor is higher than that of enemy, the DMG will double. If the enemy is killed, Thor will enter the state of [Mighty Power](non-dispellable) for 6 rounds. [Mighty Power] state increases the ATK by 30%, debuff RES by 50% and DEF PEN by 300 points.","Attack enemies on the same column. If the speed of Thor is higher than that of enemy, the DMG will double. If an enemy is killed, increases Thor’s ATK, Debuff RES, DEF PEN.",1|4,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
127702001,1,0,0,0,0,0,0,0,0,0,300,127702101,1,1,0,LTWJ_act,LTWJ_att,0,Space of Thunderstorm,17722.jpg,"Deals 220% P.DMG and an extra True DMG of 0.01% Thor's speed to 6 enemies. If the speed of Thor is higher than that of enemy, deals an extra 220% P.DMG to that enemy.","Attack 6 enemies. If the speed of Thor is higher than that of enemy, then deals damage again.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
137701001,1,0,0,0,0,0,0,0,0,0,200,137701101,1,1,0,FCDC_act,FCDC_att,0,Fast and Furious,17701.jpg,Increase the coefficient of P.DMG by 60%,DMG Increase,1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
137702001,1,0,0,0,0,0,0,0,0,0,300,137702101,1,1,0,LTWJ_act,LTWJ_att,0,Irresistible Thunder,17702.jpg,Every thunder-related attack will apply [Charged] state for 2 rounds (cannot stack). Enemies who are under the state of [Charged] increases DMG taken by 50% and their recovering HP effect will be reduced by 50%,Increases DMG taken and reduces recovering HP effect for every hit.,3,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
147701001,1,0,0,0,0,0,0,0,0,0,200,147701101,1,1,0,FCDC_act,FCDC_att,0,Mighty Power of Thor,17721.jpg,Increase the coefficient of P.DMG by 60%,DMG Increase,1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
147702001,1,0,0,0,0,0,0,0,0,0,300,147702101,1,1,0,LTWJ_act,LTWJ_att,0,Space of Thunderstorm,17722.jpg,Every thunder-related attack will apply [Charged] state for 2 rounds (cannot stack). Enemies who are under the state of [Charged] increases DMG taken by 50% and their recovering HP effect will be reduced by 50%,Increases DMG taken and reduces recovering HP effect for every hit.,3,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
157701001,1,0,0,0,0,0,1,0,0,0,0,157701101,1,1,0,,,0,Furious Thunderbolt,17766.jpg,"When entering battle, Thor gains 100 SPD (undispellable) until the end of battle. When Thor is in action, she has a chance to [Paralyze] a column of enemies (unable to move) for 1 round equal to 0.5% * [Thor’s SPD minus the target’s SPD]. Then, she deals True DMG to the column equal to 0.3% of Thor's ATK * [Thor’s SPD minus the target’s SPD].","When entering battle, Thor increases SPD. Each round, Thor has a chance to [paralyze] a column of enemies for 1 round, then deals damage to the target.",1|2|4,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
157702001,1,0,0,0,0,0,0,1,0,0,0,157702101,1,1,0,,,0,Furious Thunderbolt,17766.jpg,,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
