id,group,difficulty,boss_name,kill_reward,avatar_path,spine_name,image_id,role,quality,star,job,level,skill_id_list,fight_value,max_hp,min_attack,max_attack,defend,defend_ignore_level,physc_def,magic_def,hit,dehit,crit,decrit,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed
195,98,1,Chaos Scorpion King,5:3000104:3|5:3000106:1|1:2:100,NPC15.png,NPC15,9,22,6,5,2,200,113301001|112202001,905997312,34445147636,257164576,275533474,734327,4019570,1611691,1611691,2399999,484,3141809,157090,0,900,0,0,3940,2500000,2500000,3000,0,0,0
196,98,2,Chaos Scorpion King,5:3000127:1|5:3000107:1|5:3000107:1,NPC15.png,NPC15,9,22,7,5,2,200,113301001|112202001,905997312,64584651818,482183580,516625265,1376864,7536693,3021921,3021921,4499999,908,5890892,294545,0,900,0,0,3940,3000000,3000000,3000,0,0,0
197,99,1,Chaos Ice Dragon,5:3000104:3|5:3000106:1|1:2:100,NPC55.png,NPC55,3,22,6,5,3,200,111001001|112502001,905997312,36511856494,270022805,289310148,763701,4079863,1619750,1619750,2399999,488,3204646,160232,0,900,0,0,3970,2500000,2500000,3000,0,0,0
198,99,2,Chaos Ice Dragon,5:3000127:1|5:3000011:2|5:3000107:1,NPC55.png,NPC55,3,22,7,5,3,200,111001001|112502001,905997312,68459730926,506292759,542456528,1431939,7649744,3037031,3037031,4499999,915,6008711,300435,0,900,0,0,3970,3000000,3000000,3000,0,0,0
199,100,1,Void Demon Spirit,5:3000104:3|5:3000106:1|1:2:100,NPC47.png,NPC47,10,22,6,5,1,200,111401001|114801001,905997312,38702567883,283523945,303775656,794249,4141061,1627848,1627848,2399999,492,3268738,163437,0,900,0,0,4000,2500000,2500000,3000,0,0,0
200,100,2,Void Demon Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC47.png,NPC47,10,22,7,5,1,200,111401001|114801001,905997312,72567314781,531607397,569579354,1489217,7764489,3052215,3052215,4499999,923,6128885,306444,0,900,0,0,4000,3000000,3000000,3000,0,0,0
201,101,1,Lord of Chaos,5:3000105:2|5:3000106:1|1:2:100,NPC44.png,NPC44,6,22,6,5,1,200,110102001|110002001,905997312,38857378155 ,284941565,305294534,798220,4161766,1635987,1635987,2399999,496,3317770,165889,0,900,0,0,4005,2500000,2500000,3000,0,0,0
202,101,2,Lord of Chaos,5:3000127:1|5:3000066:5|5:3000107:1,NPC44.png,NPC44,6,22,7,5,1,200,110102001|110002001,905997312,72857584041 ,534265434,572427251,1496663,7803312,3067476,3067476,4499999,930,6220818,311042,0,900,0,0,4005,3001200,3001200,3000,0,0,0
203,102,1,Flame Demoness,5:3000105:2|5:3000106:1|1:2:100,NPC30.png,NPC30,8,22,6,5,2,200,113701001|114001001,905997312,39012807668 ,286366273,306821006,802211,4182575,1644167,1644167,2399999,500,3367536,168377,0,900,0,0,4010,2500000,2500000,3000,0,0,0
204,102,2,Flame Demoness,5:3000127:1|5:3000140:10|5:3000107:1,NPC30.png,NPC30,8,22,7,5,2,200,113701001|114001001,905997312,73149014378 ,536936762,575289387,1504146,7842329,3082814,3082814,4499999,938,6314130,315707,0,900,0,0,4010,3002400,3002400,3000,0,0,0
205,103,1,Fallen Angel,5:3000105:2|5:3000106:1|1:2:100,NPC53.png,NPC53,1,22,6,5,3,200,112701001|111201001,905997312,39168858898 ,287798104,308355112,806222,4203488,1652388,1652388,2399999,504,3418049,170902,0,900,0,0,4015,2500000,2500000,3000,0,0,0
206,103,2,Fallen Angel,5:3000127:1|5:2000008:1|5:3000107:1,NPC53.png,NPC53,1,22,7,5,3,200,112701001|111201001,905997312,73441610435 ,539621445,578165834,1511666,7881540,3098228,3098228,4499999,945,6408842,320442,0,900,0,0,4015,3003600,3003600,3000,0,0,0
207,104,1,Void Necromancer,5:3000105:2|5:3000106:1|1:2:100,NPC40.png,NPC40,4,22,6,5,1,200,112301001|112302001,905997312,39325534334 ,289237095,309896887,810253,4224506,1660650,1660650,2399999,508,3469320,173466,0,900,0,0,4020,2500000,2500000,3000,0,0,0
208,104,2,Void Necromancer,5:3000127:1|5:2:1000|5:3000107:1,NPC40.png,NPC40,4,22,7,5,1,200,112301001|112302001,905997312,73735376877 ,542319553,581056664,1519224,7920948,3113720,3113720,4499999,953,6504975,325248,0,900,0,0,4020,3004800,3004800,3000,0,0,0
209,105,1,Fallen Serpent Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC36.png,NPC36,2,22,6,5,2,200,111201001|116001001,905997312,39482836471 ,290683280,311446372,814304,4245628,1668954,1668954,2399999,512,3521359,176068,0,900,0,0,4025,2500000,2500000,3000,0,0,0
210,105,2,Fallen Serpent Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC36.png,NPC36,2,22,7,5,2,200,111201001|116001001,905997312,74030318384 ,545031150,583961947,1526820,7960553,3129288,3129288,4499999,960,6602549,330128,0,900,0,0,4025,3006000,3006000,3000,0,0,0
211,106,1,Chaos Feather,5:3000105:2|5:3000106:1|1:2:100,NPC54.png,NPC54,5,22,6,5,3,200,110002001|115102001,905997312,39640767818 ,292136696,313003603,818376,4266856,1677298,1677298,2399999,516,3574180,178709,0,900,0,0,4030,2500000,2500000,3000,0,0,0
212,106,2,Chaos Feather,5:3000127:1|5:3000111:1|5:3000107:1,NPC54.png,NPC54,5,22,7,5,3,200,110002001|115102001,905997312,74326439658 ,547756306,586881756,1534455,8000355,3144935,3144935,4499999,968,6701588,335079,0,900,0,0,4030,3007200,3007200,3000,0,0,0
213,107,1,Chaos Serpent Demon,5:3000105:2|5:3000106:1|1:2:100,NPC31.png,NPC31,7,22,6,5,1,200,114001001|115101001,905997312,39799330889 ,293597380,314568622,822468,4288190,1685685,1685685,2399999,520,3627793,181390,0,900,0,0,4035,2500000,2500000,3000,0,0,0
214,107,2,Chaos Serpent Demon,5:3000127:1|5:1000010:1|5:3000107:1,NPC31.png,NPC31,7,22,7,5,1,200,114001001|115101001,905997312,74623745417 ,550495088,589816166,1542128,8040357,3160659,3160659,4499999,975,6802112,340106,0,900,0,0,4035,3008400,3008400,3000,0,0,0
215,108,1,Chaos Scorpion King,5:3000105:2|5:3000106:1|1:2:100,NPC15.png,NPC15,9,22,6,5,2,200,112701001|124102001,905997312,39958528212 ,295065367,316141464,826580,4309631,1694113,1694113,2399999,524,3682210,184110,0,900,0,0,4040,2500000,2500000,3000,0,0,0
216,108,2,Chaos Scorpion King,5:3000127:1|5:3000107:1|5:3000107:1,NPC15.png,NPC15,9,22,7,5,2,200,112701001|124102001,905997312,74922240398 ,553247563,592765246,1549838,8080559,3176462,3176462,4499999,983,6904143,345207,0,900,0,0,4040,3009600,3009600,3000,0,0,0
217,109,1,Chaos Ice Dragon,5:3000105:2|5:3000106:1|1:2:100,NPC55.png,NPC55,3,22,6,5,3,200,115102001|110102001,905997312,40118362325 ,296540694,317722172,830713,4331179,1702583,1702583,2399999,528,3737442,186872,0,900,0,0,4045,2500000,2500000,3000,0,0,0
218,109,2,Chaos Ice Dragon,5:3000127:1|5:3000011:2|5:3000107:1,NPC55.png,NPC55,3,22,7,5,3,200,115102001|110102001,905997312,75221929359 ,556013801,595729073,1557587,8120961,3192344,3192344,4499999,990,7007705,350385,0,900,0,0,4045,3010800,3010800,3000,0,0,0
219,110,1,Void Demon Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC47.png,NPC47,10,22,6,5,1,200,110102001|110002001,905997312,40278835774 ,298023397,319310783,834866,4352835,1711097,1711097,2399999,532,3793504,189675,0,900,0,0,4050,2500000,2500000,3000,0,0,0
220,110,2,Void Demon Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC47.png,NPC47,10,22,7,5,1,200,124101001|124102001,905997312,75522817077 ,558793870,598707718,1565375,8161566,3208307,3208307,4499999,998,7112820,355641,0,900,0,0,4050,3012000,3012000,3000,0,0,0
221,111,1,Lord of Chaos,5:3000105:2|5:3000106:1|1:2:100,NPC44.png,NPC44,6,22,6,5,1,200,113901001|111201001,905997312,40439951118 ,299513514,320907337,839041,4374599,1719652,1719652,2399999,536,3850406,192520,0,900,0,0,4055,2500000,2500000,3000,0,0,0
222,111,2,Lord of Chaos,5:3000127:1|5:3000066:5|5:3000107:1,NPC44.png,NPC44,6,22,7,5,1,200,113901001|111201001,905997312,75824908346 ,561587839,601701257,1573202,8202374,3224348,3224348,4499999,1005,7219512,360975,0,900,0,0,4055,3013200,3013200,3000,0,0,0
223,112,1,Flame Demoness,5:3000105:2|5:3000106:1|1:2:100,NPC30.png,NPC30,8,22,6,5,2,200,110002001|110102001,905997312,40601710922 ,301011082,322511873,843236,4396472,1728250,1728250,2399999,540,3908163,195408,0,900,0,0,4060,2500000,2500000,3000,0,0,0
224,112,2,Flame Demoness,5:3000127:1|5:3000140:10|5:3000107:1,NPC30.png,NPC30,8,22,7,5,2,200,110002001|110102001,905997312,76128207978 ,564395778,604709762,1581068,8243385,3240470,3240470,4499999,1013,7327806,366390,0,900,0,0,4060,3014400,3014400,3000,0,0,0
225,113,1,Fallen Angel,5:3000105:2|5:3000106:1|1:2:100,NPC53.png,NPC53,1,22,6,5,3,200,114001001|113701001,905997312,40764117766 ,302516137,324124433,847452,4418454,1736891,1736891,2399999,544,3966786,198339,0,900,0,0,4065,2500000,2500000,3000,0,0,0
226,113,2,Fallen Angel,5:3000127:1|5:2000008:1|5:3000107:1,NPC53.png,NPC53,1,22,7,5,3,200,114001001|113701001,905997312,76432720811 ,567217757,607733312,1588973,8284602,3256671,3256671,4499999,1020,7437723,371886,0,900,0,0,4065,3015600,3015600,3000,0,0,0
227,114,1,Void Necromancer,5:3000105:2|5:3000106:1|1:2:100,NPC40.png,NPC40,4,22,6,5,1,200,111201001|112701001,905997312,40927174237 ,304028718,325745055,851690,4440547,1745576,1745576,2399999,548,4026287,201314,0,900,0,0,4070,2500000,2500000,3000,0,0,0
228,114,2,Void Necromancer,5:3000127:1|5:2:1000|5:3000107:1,NPC40.png,NPC40,4,22,7,5,1,200,111201001|112701001,905997312,76738451694 ,570053846,610771978,1596918,8326026,3272955,3272955,4499999,1028,7549289,377465,0,900,0,0,4070,3016800,3016800,3000,0,0,0
229,115,1,Fallen Serpent Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC36.png,NPC36,2,22,6,5,2,200,112302001|112301001,905997312,41090882934 ,305548862,327373780,855948,4462750,1754304,1754304,2399999,552,4086682,204334,0,900,0,0,4075,2500000,2500000,3000,0,0,0
230,115,2,Fallen Serpent Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC36.png,NPC36,2,22,7,5,2,200,112302001|112301001,905997312,77045405501 ,572904116,613825838,1604903,8367656,3289320,3289320,4499999,1035,7662528,383127,0,900,0,0,4075,3018000,3018000,3000,0,0,0
231,116,1,Chaos Feather,5:3000105:2|5:3000106:1|1:2:100,NPC54.png,NPC54,5,22,6,5,3,200,116001001|111201001,905997312,41255246465 ,307076606,329010649,860228,4485063,1763075,1763075,2399999,556,4147982,207399,0,900,0,0,4080,2500000,2500000,3000,0,0,0
232,116,2,Chaos Feather,5:3000127:1|5:3000111:1|5:3000107:1,NPC54.png,NPC54,5,22,7,5,3,200,116001001|111201001,905997312,77353587122 ,575768636,616894967,1612928,8409494,3305766,3305766,4499999,1043,7777466,388874,0,900,0,0,4080,3019200,3019200,3000,0,0,0
233,117,1,Chaos Serpent Demon,5:3000105:2|5:3000106:1|1:2:100,NPC31.png,NPC31,7,22,6,5,1,200,115102001|110002001,905997312,41420267451 ,308611989,330655702,864529,4507489,1771890,1771890,2399999,560,4210202,210510,0,900,0,0,4085,2500000,2500000,3000,0,0,0
234,117,2,Chaos Serpent Demon,5:3000127:1|5:1000010:1|5:3000107:1,NPC31.png,NPC31,7,22,7,5,1,200,115102001|110002001,905997312,77663001471 ,578647479,619979442,1620992,8451542,3322295,3322295,4499999,1050,7894128,394707,0,900,0,0,4085,3020400,3020400,3000,0,0,0
235,118,1,Chaos Scorpion King,5:3000105:2|5:3000106:1|1:2:100,NPC15.png,NPC15,9,22,6,5,2,200,115101001|114001001,905997312,41585948521 ,310155049,332308981,868851,4530026,1780750,1780750,2399999,564,4273354,213668,0,900,0,0,4090,2500000,2500000,3000,0,0,0
236,118,2,Chaos Scorpion King,5:3000127:1|5:3000107:1|5:3000107:1,NPC15.png,NPC15,9,22,7,5,2,200,115101001|114001001,905997312,77973653477 ,581540717,623079339,1629096,8493800,3338907,3338907,4499999,1058,8012540,400628,0,900,0,0,4090,3021600,3021600,3000,0,0,0
237,119,1,Chaos Ice Dragon,5:3000105:2|5:3000106:1|1:2:100,NPC55.png,NPC55,3,22,6,5,3,200,124102001|112701001,905997312,41752292315 ,311705824,333970526,873196,4552676,1789654,1789654,2399999,568,4337454,216873,0,900,0,0,4095,2500000,2500000,3000,0,0,0
238,119,2,Chaos Ice Dragon,5:3000127:1|5:3000011:2|5:3000107:1,NPC55.png,NPC55,3,22,7,5,3,200,124102001|112701001,905997312,78285548091 ,584448420,626194736,1637243,8536268,3355601,3355601,4499999,1065,8132727,406637,0,900,0,0,4095,3022800,3022800,3000,0,0,0
239,120,1,Void Demon Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC47.png,NPC47,10,22,6,5,1,200,113901001|111201001,905997312,41919301484 ,313264353,335640378,877562,4575440,1798602,1798602,2399999,572,4402517,220126,0,900,0,0,4100,2500000,2500000,3000,0,0,0
240,120,2,Void Demon Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC47.png,NPC47,10,22,7,5,1,200,113101001|113402001,905997312,78598690283 ,587370662,629325710,1645428,8578950,3372380,3372380,4499999,1073,8254719,412736,0,900,0,0,4100,3024000,3024000,3000,0,0,0
241,121,1,Lord of Chaos,5:3000105:2|5:3000106:1|1:2:100,NPC44.png,NPC44,6,22,6,5,1,200,110102001|115102001,905997312,42086978690 ,314830675,337318580,881950,4598317,1807595,1807595,2399999,576,4468554,223428,0,900,0,0,4105,2500000,2500000,3000,0,0,0
242,121,2,Lord of Chaos,5:3000127:1|5:3000066:5|5:3000107:1,NPC44.png,NPC44,6,22,7,5,1,200,110102001|115102001,905997312,78913085045 ,590307515,632472338,1653656,8621844,3389241,3389241,4499999,1080,8378540,418928,0,900,0,0,4105,3025200,3025200,3000,0,0,0
243,122,1,Flame Demoness,5:3000105:2|5:3000106:1|1:2:100,NPC30.png,NPC30,8,22,6,5,2,200,111201001|113901001,905997312,42255326605 ,316404828,339005173,886359,4621309,1816633,1816633,2399999,580,4535582,226779,0,900,0,0,4110,2500000,2500000,3000,0,0,0
244,122,2,Flame Demoness,5:3000127:1|5:3000140:10|5:3000107:1,NPC30.png,NPC30,8,22,7,5,2,200,111201001|113901001,905997312,79228737384 ,593259053,635634700,1661924,8664954,3406187,3406187,4499999,1088,8504217,425211,0,900,0,0,4110,3026400,3026400,3000,0,0,0
245,123,1,Fallen Angel,5:3000105:2|5:3000106:1|1:2:100,NPC53.png,NPC53,1,22,6,5,3,200,112701001|111201001,905997312,42424347911 ,317986852,340700199,890791,4644415,1825716,1825716,2399999,584,4603616,230181,0,900,0,0,4115,2500000,2500000,3000,0,0,0
246,123,2,Fallen Angel,5:3000127:1|5:2000008:1|5:3000107:1,NPC53.png,NPC53,1,22,7,5,3,200,112701001|111201001,905997312,79545652334 ,596225348,638812873,1670234,8708279,3423218,3423218,4499999,1095,8631780,431589,0,900,0,0,4115,3027600,3027600,3000,0,0,0
247,124,1,Void Necromancer,5:3000105:2|5:3000106:1|1:2:100,NPC40.png,NPC40,4,22,6,5,1,200,112301001|112302001,905997312,42594045303 ,319576787,342403700,895245,4667637,1834845,1834845,2399999,588,4672670,233634,0,900,0,0,4120,2500000,2500000,3000,0,0,0
248,124,2,Void Necromancer,5:3000127:1|5:2:1000|5:3000107:1,NPC40.png,NPC40,4,22,7,5,1,200,112301001|112302001,905997312,79863834944 ,599206475,642006938,1678584,8751819,3440334,3440334,4499999,1103,8761257,438063,0,900,0,0,4120,3028800,3028800,3000,0,0,0
249,125,1,Fallen Serpent Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC36.png,NPC36,2,22,6,5,2,200,111201001|116001001,905997312,42764421484 ,321174670,344115718,899722,4690975,1844019,1844019,2399999,592,4742761,237138,0,900,0,0,4125,2500000,2500000,3000,0,0,0
250,125,2,Fallen Serpent Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC36.png,NPC36,2,22,7,5,2,200,111201001|116001001,905997312,80183290283 ,602202507,645216972,1686978,8795579,3457536,3457536,4499999,1110,8892677,444635,0,900,0,0,4125,3030000,3030000,3000,0,0,0
251,126,1,Chaos Feather,5:3000105:2|5:3000106:1|1:2:100,NPC54.png,NPC54,5,22,6,5,3,200,115102001|110002001,905997312,42935479170 ,322780544,345836297,904220,4714430,1853239,1853239,2399999,596,4813902,240695,0,900,0,0,4130,2500000,2500000,3000,0,0,0
252,126,2,Chaos Feather,5:3000127:1|5:3000111:1|5:3000107:1,NPC54.png,NPC54,5,22,7,5,3,200,115102001|110002001,905997312,80504023445 ,605213520,648443057,1695413,8839557,3474824,3474824,4499999,1118,9026066,451304,0,900,0,0,4130,3031200,3031200,3000,0,0,0
253,127,1,Chaos Serpent Demon,5:3000105:2|5:3000106:1|1:2:100,NPC31.png,NPC31,7,22,6,5,1,200,115101001|114001001,905997312,43107221086 ,324394447,347565478,908741,4738002,1862506,1862506,2399999,600,4886110,244306,0,900,0,0,4135,2500000,2500000,3000,0,0,0
254,127,2,Chaos Serpent Demon,5:3000127:1|5:1000010:1|5:3000107:1,NPC31.png,NPC31,7,22,7,5,1,200,115101001|114001001,905997312,80826039537 ,608239588,651685272,1703889,8883755,3492198,3492198,4499999,1125,9161457,458073,0,900,0,0,4135,3032400,3032400,3000,0,0,0
255,128,1,Chaos Scorpion King,5:3000105:2|5:3000106:1|1:2:100,NPC15.png,NPC15,9,22,6,5,2,200,124102001|112701001,905997312,43279649971 ,326016419,349303306,913285,4761692,1871818,1871818,2399999,604,4959402,247970,0,900,0,0,4140,2500000,2500000,3000,0,0,0
256,128,2,Chaos Scorpion King,5:3000127:1|5:3000107:1|5:3000107:1,NPC15.png,NPC15,9,22,7,5,2,200,124102001|112701001,905997312,81149343696 ,611280785,654943699,1712409,8928173,3509658,3509658,4499999,1133,9298880,464945,0,900,0,0,4140,3033600,3033600,3000,0,0,0
257,129,1,Chaos Ice Dragon,5:3000105:2|5:3000106:1|1:2:100,NPC55.png,NPC55,3,22,6,5,3,200,110102001|115102001,905997312,43452768571 ,327646501,351049822,917851,4785501,1881177,1881177,2399999,608,5033793,251690,0,900,0,0,4145,2500000,2500000,3000,0,0,0
258,129,2,Chaos Ice Dragon,5:3000127:1|5:3000011:2|5:3000107:1,NPC55.png,NPC55,3,22,7,5,3,200,110102001|115102001,905997312,81473941071 ,614337189,658218417,1720971,8972814,3527207,3527207,4499999,1140,9438362,471918,0,900,0,0,4145,3034800,3034800,3000,0,0,0
259,130,1,Void Demon Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC47.png,NPC47,10,22,6,5,1,200,113901001|111201001,905997312,43626579646 ,329284734,352805072,922440,4809428,1890583,1890583,2399999,612,5109300,255465,0,900,0,0,4150,2500000,2500000,3000,0,0,0
260,130,2,Void Demon Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC47.png,NPC47,10,22,7,5,1,200,114702001|115102001,905997312,81799836836 ,617408876,661509509,1729575,9017678,3544844,3544844,4499999,1148,9579938,478997,0,900,0,0,4150,3036000,3036000,3000,0,0,0
261,131,1,Lord of Chaos,5:3000105:2|5:3000106:1|1:2:100,NPC44.png,NPC44,6,22,6,5,1,200,111201001|113901001,905997312,43801085964 ,330931157,354569097,927053,4833475,1900036,1900036,2399999,616,5185939,259297,0,900,0,0,4155,2500000,2500000,3000,0,0,0
262,131,2,Lord of Chaos,5:3000127:1|5:3000066:5|5:3000107:1,NPC44.png,NPC44,6,22,7,5,1,200,111201001|113901001,905997312,82127036183 ,620495920,664817057,1738224,9062766,3562568,3562568,4499999,1155,9723636,486182,0,900,0,0,4155,3037200,3037200,3000,0,0,0
263,132,1,Flame Demoness,5:3000105:2|5:3000106:1|1:2:100,NPC30.png,NPC30,8,22,6,5,2,200,110002001|110102001,905997312,43976290308 ,332585813,356341942,931688,4857643,1909536,1909536,2399999,620,5263729,263186,0,900,0,0,4160,2500000,2500000,3000,0,0,0
264,132,2,Flame Demoness,5:3000127:1|5:3000140:10|5:3000107:1,NPC30.png,NPC30,8,22,7,5,2,200,110002001|110102001,905997312,82455544328 ,623598399,668141142,1746915,9108081,3580380,3580380,4499999,1163,9869492,493475,0,900,0,0,4160,3038400,3038400,3000,0,0,0
265,133,1,Fallen Angel,5:3000105:2|5:3000106:1|1:2:100,NPC53.png,NPC53,1,22,6,5,3,200,114001001|113701001,905997312,44152195469 ,334248742,358123652,936346,4881931,1919084,1919084,2399999,624,5342685,267134,0,900,0,0,4165,2500000,2500000,3000,0,0,0
266,133,2,Fallen Angel,5:3000127:1|5:2000008:1|5:3000107:1,NPC53.png,NPC53,1,22,7,5,3,200,114001001|113701001,905997312,82785366504 ,626716391,671481848,1755650,9153621,3598283,3598283,4499999,1170,10017534,500877,0,900,0,0,4165,3039600,3039600,3000,0,0,0
267,134,1,Void Necromancer,5:3000105:2|5:3000106:1|1:2:100,NPC40.png,NPC40,4,22,6,5,1,200,111201001|112701001,905997312,44328804251 ,335919986,359914270,941028,4906341,1928679,1928679,2399999,628,5422825,271142,0,900,0,0,4170,2500000,2500000,3000,0,0,0
268,134,2,Void Necromancer,5:3000127:1|5:2:1000|5:3000107:1,NPC40.png,NPC40,4,22,7,5,1,200,111201001|112701001,905997312,83116507971 ,629849973,674839257,1764428,9199389,3616274,3616274,4499999,1178,10167797,508391,0,900,0,0,4170,3040800,3040800,3000,0,0,0
269,135,1,Fallen Serpent Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC36.png,NPC36,2,22,6,5,2,200,112302001|112301001,905997312,44506119468 ,337599586,361713842,945733,4930873,1938322,1938322,2399999,632,5504167,275208,0,900,0,0,4175,2500000,2500000,3000,0,0,0
270,135,2,Fallen Serpent Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC36.png,NPC36,2,22,7,5,2,200,112302001|112301001,905997312,83448974003 ,632999223,678213453,1773249,9245387,3634355,3634355,4499999,1185,10320314,516015,0,900,0,0,4175,3042000,3042000,3000,0,0,0
271,136,1,Chaos Feather,5:3000105:2|5:3000106:1|1:2:100,NPC54.png,NPC54,5,22,6,5,3,200,116001001|111201001,905997312,44684143946 ,339287584,363522411,950462,4955526,1948014,1948014,2399999,636,5586730,279337,0,900,0,0,4180,2500000,2500000,3000,0,0,0
272,136,2,Chaos Feather,5:3000127:1|5:3000111:1|5:3000107:1,NPC54.png,NPC54,5,22,7,5,3,200,116001001|111201001,905997312,83782769898 ,636164219,681604520,1782116,9291612,3652527,3652527,4499999,1193,10475118,523757,0,900,0,0,4180,3043200,3043200,3000,0,0,0
273,137,1,Chaos Serpent Demon,5:3000105:2|5:3000106:1|1:2:100,NPC31.png,NPC31,7,22,6,5,1,200,110002001|115102001,905997312,44862880522 ,340984022,365340023,955214,4980305,1957754,1957754,2399999,640,5670530,283526,0,900,0,0,4185,2500000,2500000,3000,0,0,0
274,137,2,Chaos Serpent Demon,5:3000127:1|5:1000010:1|5:3000107:1,NPC31.png,NPC31,7,22,7,5,1,200,110002001|115102001,905997312,84117900978 ,639345041,685012543,1791027,9338072,3670790,3670790,4499999,1200,10632245,531612,0,900,0,0,4185,3044400,3044400,3000,0,0,0
275,138,1,Chaos Scorpion King,5:3000105:2|5:3000106:1|1:2:100,NPC15.png,NPC15,9,22,6,5,2,200,114001001|115101001,905997312,45042332043 ,342688942,367166723,959990,5005206,1967543,1967543,2399999,644,5755589,287779,0,900,0,0,4190,2500000,2500000,3000,0,0,0
276,138,2,Chaos Scorpion King,5:3000127:1|5:3000107:1|5:3000107:1,NPC15.png,NPC15,9,22,7,5,2,200,114001001|115101001,905997312,84454372581 ,642541766,688437606,1799982,9384761,3689144,3689144,4499999,1208,10791729,539586,0,900,0,0,4190,3045600,3045600,3000,0,0,0
277,139,1,Chaos Ice Dragon,5:3000105:2|5:3000106:1|1:2:100,NPC55.png,NPC55,3,22,6,5,3,200,112701001|124102001,905997312,45222501372 ,344402386,369002557,964790,5030232,1977381,1977381,2399999,648,5841922,292096,0,900,0,0,4195,2500000,2500000,3000,0,0,0
278,139,2,Chaos Ice Dragon,5:3000127:1|5:3000011:2|5:3000107:1,NPC55.png,NPC55,3,22,7,5,3,200,112701001|124102001,905997312,84792190073 ,645754475,691879794,1808982,9431685,3707589,3707589,4499999,1215,10953605,547680,0,900,0,0,4195,3046800,3046800,3000,0,0,0
279,140,1,Void Demon Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC47.png,NPC47,10,22,6,5,1,200,113901001|111201001,905997312,45403391378 ,346124398,370847570,969614,5055383,1987268,1987268,2399999,652,5929551,296478,0,900,0,0,4200,2500000,2500000,3000,0,0,0
280,140,2,Void Demon Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC47.png,NPC47,10,22,7,5,1,200,116001001|116102001,905997312,85131358833 ,648983246,695339193,1818027,9478844,3726128,3726128,4499999,1223,11117909,555896,0,900,0,0,4200,3048000,3048000,3000,0,0,0
281,141,1,Lord of Chaos,5:3000105:2|5:3000106:1|1:2:100,NPC44.png,NPC44,6,22,6,5,1,200,112701001|111201001,905997312,45585004942 ,347855020,372701807,974462,5080660,1997204,1997204,2399999,656,6018494,300925,0,900,0,0,4205,2500000,2500000,3000,0,0,0
282,141,2,Lord of Chaos,5:3000127:1|5:3000066:5|5:3000107:1,NPC44.png,NPC44,6,22,7,5,1,200,112701001|111201001,905997312,85471884267 ,652228163,698815889,1827117,9526238,3744758,3744758,4499999,1230,11284677,564234,0,900,0,0,4205,3049200,3049200,3000,0,0,0
283,142,1,Flame Demoness,5:3000105:2|5:3000106:1|1:2:100,NPC30.png,NPC30,8,22,6,5,2,200,112301001|112302001,905997312,45767344962 ,349594295,374565316,979334,5106063,2007190,2007190,2399999,660,6108772,305438,0,900,0,0,4210,2500000,2500000,3000,0,0,0
284,142,2,Flame Demoness,5:3000127:1|5:3000140:10|5:3000107:1,NPC30.png,NPC30,8,22,7,5,2,200,112301001|112302001,905997312,85813771805 ,655489304,702309968,1836252,9573869,3763481,3763481,4499999,1238,11453948,572697,0,900,0,0,4210,3050400,3050400,3000,0,0,0
285,143,1,Fallen Angel,5:3000105:2|5:3000106:1|1:2:100,NPC53.png,NPC53,1,22,6,5,3,200,115102001|110102001,905997312,45950414342 ,351342267,376438143,984231,5131594,2017226,2017226,2399999,664,6200403,310020,0,900,0,0,4215,2500000,2500000,3000,0,0,0
286,143,2,Fallen Angel,5:3000127:1|5:2000008:1|5:3000107:1,NPC53.png,NPC53,1,22,7,5,3,200,115102001|110102001,905997312,86157026892 ,658766750,705821518,1845434,9621738,3782298,3782298,4499999,1245,11625756,581288,0,900,0,0,4215,3051600,3051600,3000,0,0,0
287,144,1,Void Necromancer,5:3000105:2|5:3000106:1|1:2:100,NPC40.png,NPC40,4,22,6,5,1,200,112302001|112301001,905997312,46134216000 ,353098978,378320334,989152,5157252,2027312,2027312,2399999,668,6293410,314670,0,900,0,0,4220,2500000,2500000,3000,0,0,0
288,144,2,Void Necromancer,5:3000127:1|5:2:1000|5:3000107:1,NPC40.png,NPC40,4,22,7,5,1,200,112302001|112301001,905997312,86501655000 ,662060584,709350626,1854660,9669848,3801210,3801210,4499999,1253,11800143,590007,0,900,0,0,4220,3052800,3052800,3000,0,0,0
