dungeon_id,name,map_id,group_id,dungeon_type,charpter,memory_product,unlock_memory_level,state_dialog,unlock_condition,start_dialog,end_dialog,unlock_hero,reward_first,reward,normal_monster_npc_id_list,max_round,fight_value,desc
9047, 12-4,9,12,2,3,56,1,0,,0,0,,5:3000190:5000,5:3000190:500,109033|109033|109033|109034|109034|109034,30,29095329,
9048, 12,9,12,1,3,57,1,30900094,,30900082,30900087,,5:3000190:5000,5:3000190:500,209012,30,26136786,
9049, EX,9,12,3,3,0,1,0,9048,30900096,30900101,,5:3000190:5000,5:3000190:500,209013,30,27241071,
10001, 1,10,1,1,1,10,1,0,,31000001,31000009,55,5:3000196:1000,5:3000196:100,210001,30,543714,
10002, 2-1,10,2,2,1,11,1,0,,0,0,,5:3000196:1100,5:3000196:110,110001|110002,30,885510,
10003, 2-2,10,2,2,1,12,1,0,,0,0,,5:3000196:1200,5:3000196:120,110002|110003,30,969845,
10004, 2-3,10,2,2,1,13,1,0,,0,0,,5:3000196:1300,5:3000196:130,110003|110002|110003,30,1475851,
10005, 2-4,10,2,2,1,14,1,0,,0,0,,5:3000196:1400,5:3000196:140,110003|110004|110004,30,1686686,
10006, 2,10,2,1,1,15,1,0,,31000013,31000021,56,5:3000196:1500,5:3000196:150,210002,30,1216429,
10007, 3-1,10,3,2,1,16,1,0,,0,0,,5:3000196:1700,5:3000196:170,110005|110006|110005,30,1939688,
10008, 3-2,10,3,2,1,17,1,0,,0,0,,5:3000196:1800,5:3000196:180,110005|110006|110007,30,2024022,
10009, 3-3,10,3,2,1,18,1,0,,0,0,,5:3000196:2000,5:3000196:200,110006|110007|110006,30,2076189,
10010, 3-4,10,3,2,1,19,1,0,,0,0,,5:3000196:2200,5:3000196:220,110006|110007|110008,30,2150524,
10011, 3,10,3,1,1,20,1,0,,0,0,,5:3000196:2400,5:3000196:240,210003,30,2822143,
10012, 4-1,10,4,2,1,21,1,0,,0,0,,5:3000196:2600,5:3000196:260,110009|110010|110009,30,3429594,
10013, 4-2,10,4,2,1,22,1,0,,0,0,,5:3000196:2800,5:3000196:280,110010|110011|110010,30,4722720,
10014, 4-3,10,4,2,1,23,1,0,,0,0,,5:3000196:3000,5:3000196:300,110011|110011|110012,30,4947612,
10015, 4-4,10,4,2,1,24,1,0,,0,0,,5:3000196:3200,5:3000196:320,110011|110012|110012,30,5060058,
10016, 4,10,4,1,1,25,1,0,,31000025,31000031,57,5:3000196:3500,5:3000196:350,210004,30,4956429,
10017, 5,10,5,1,2,26,1,0,,31000038,31000044,58,5:3000196:3600,5:3000196:360,210005,30,6608571,
10018, 6-1,10,6,2,2,27,1,0,,0,0,,5:3000196:3700,5:3000196:370,110013|110014|110013|110015,30,5790953,
10019, 6-2,10,6,2,2,28,1,0,,0,0,,5:3000196:3800,5:3000196:380,110014|110013|110014|110015,30,5847176,
10020, 6-3,10,6,2,2,29,1,0,,0,0,,5:3000196:3900,5:3000196:390,110014|110014|110015|110015,30,5959622,
10021, 6-4,10,6,2,2,30,1,0,,0,0,,5:3000196:4000,5:3000196:400,110015|110014|110015|110016,30,6184514,
10022, 6,10,6,1,2,31,1,0,,31000049,31000053,59,5:3000196:4100,5:3000196:410,210006,30,8346429,
10023, 7-1,10,7,2,2,32,1,0,,0,0,,5:3000196:4200,5:3000196:420,110016|110017|110018|110017,30,7196525,
10024, 7-2,10,7,2,2,33,1,0,,0,0,,5:3000196:4300,5:3000196:430,110017|110018|110017|110018|110019,30,9445439,
10025, 7-3,10,7,2,2,34,1,0,,0,0,,5:3000196:4400,5:3000196:440,110018|110019|110018|110019|110020,30,10007669,
10026, 7-4,10,7,2,2,35,1,0,,0,0,,5:3000196:4500,5:3000196:450,110019|110018|110019|110020|110020,30,10232561,
10027, 7,10,7,1,2,36,1,0,,0,0,,5:3000196:4600,5:3000196:460,210007,30,10460571,
10028, 8-1,10,8,2,2,37,1,0,,0,0,,5:3000196:4700,5:3000196:470,110021|110022|110021|110022|110023,30,14617943,
10029, 8-2,10,8,2,2,38,1,0,,0,0,,5:3000196:4800,5:3000196:480,110022|110021|110022|110023|110023,30,14899057,
10030, 8-3,10,8,2,2,39,1,0,,0,0,,5:3000196:4900,5:3000196:490,110022|110023|110022|110023|110024,30,15320728,
10031, 8-4,10,8,2,2,40,1,0,,0,0,,5:3000196:5000,5:3000196:500,110022|110023|110024|110023|110024,30,15601842,
10032, 8,10,8,1,2,41,1,0,,31000058,31000067,,5:3000196:5000,5:3000196:500,210008,30,15420000,
10033, 9,10,9,1,3,42,1,0,,31000071,31000078,,5:3000196:5000,5:3000196:500,210009,30,17622857,
10034, 10-1,10,10,2,3,43,1,0,,0,0,,5:3000196:5000,5:3000196:500,110025|110026|110025|110026|110027,30,17429086,
10035, 10-2,10,10,2,3,44,1,0,,0,0,,5:3000196:5000,5:3000196:500,110026|110025|110026|110027|110028|110027,30,21575522,
10036, 10-3,10,10,2,3,45,1,0,,0,0,,5:3000196:5000,5:3000196:500,110026|110027|110026|110028|110027|110028,30,22077472,
10037, 10-4,10,10,2,3,46,1,0,,0,0,,5:3000196:5000,5:3000196:500,110027|110027|110027|110028|110028|110028,30,22559421,
10038, 10,10,10,1,3,47,1,0,,31000085,31000094,,5:3000196:5000,5:3000196:500,210010,30,18254571,
10039, 11-1,10,11,2,3,48,1,0,,0,0,,5:3000196:5000,5:3000196:500,110029|110029|110029|110030|110030|110030,30,25721955,
10040, 11-2,10,11,2,3,49,1,0,,0,0,,5:3000196:5000,5:3000196:500,110029|110030|110029|110031|110030|110031,30,26143628,
10041, 11-3,10,11,2,3,50,1,0,,0,0,,5:3000196:5000,5:3000196:500,110030|110029|110030|110031|110030|110031,30,26284185,
10042, 11-4,10,11,2,3,51,1,0,,0,0,,5:3000196:5000,5:3000196:500,110030|110030|110030|110031|110031|110031,30,26565300,
10043, 11,10,11,1,3,52,1,0,,0,0,,5:3000196:5000,5:3000196:500,210011,30,23292857,
10044, 12-1,10,12,2,3,53,1,0,,0,0,,5:3000196:5000,5:3000196:500,110032|110032|110032|110033|110033|110033,30,28251987,
10045, 12-2,10,12,2,3,54,1,0,,0,0,,5:3000196:5000,5:3000196:500,110032|110033|110032|110034|110033|110034,30,28673658,
10046, 12-3,10,12,2,3,55,1,0,,0,0,,5:3000196:5000,5:3000196:500,110033|110032|110033|110034|110033|110034,30,28814215,
10047, 12-4,10,12,2,3,56,1,0,,0,0,,5:3000196:5000,5:3000196:500,110033|110033|110033|110034|110034|110034,30,29095329,
10048, 12,10,12,1,3,57,1,31000112,,31000100,31000108,,5:3000196:5000,5:3000196:500,210012,30,26136786,
10049, EX,10,12,3,3,0,1,0,10048,31000116,31000125,,5:3000196:5000,5:3000196:500,210013,30,27241071,
11001, 1,11,1,1,1,10,1,0,,31100001,31100010,61,5:3000197:1000,5:3000197:100,211001,30,543714,
11002, 2-1,11,2,2,1,11,1,0,,0,0,,5:3000197:1100,5:3000197:110,111001|111002,30,885510,
11003, 2-2,11,2,2,1,12,1,0,,0,0,,5:3000197:1200,5:3000197:120,111002|111003,30,969845,
11004, 2-3,11,2,2,1,13,1,0,,0,0,,5:3000197:1300,5:3000197:130,111003|111002|111003,30,1475851,
11005, 2-4,11,2,2,1,14,1,0,,0,0,,5:3000197:1400,5:3000197:140,111003|111004|111004,30,1686686,
11006, 2,11,2,1,1,15,1,0,,31100014,31100022,62,5:3000197:1500,5:3000197:150,211002,30,1216429,
11007, 3-1,11,3,2,1,16,1,0,,0,0,,5:3000197:1700,5:3000197:170,111005|111006|111005,30,1939688,
11008, 3-2,11,3,2,1,17,1,0,,0,0,,5:3000197:1800,5:3000197:180,111005|111006|111007,30,2024022,
11009, 3-3,11,3,2,1,18,1,0,,0,0,,5:3000197:2000,5:3000197:200,111006|111007|111006,30,2076189,
11010, 3-4,11,3,2,1,19,1,0,,0,0,,5:3000197:2200,5:3000197:220,111006|111007|111008,30,2150524,
11011, 3,11,3,1,1,20,1,0,,0,0,,5:3000197:2400,5:3000197:240,211003,30,2822143,
11012, 4-1,11,4,2,1,21,1,0,,0,0,,5:3000197:2600,5:3000197:260,111009|111010|111009,30,3429594,
11013, 4-2,11,4,2,1,22,1,0,,0,0,,5:3000197:2800,5:3000197:280,111010|111011|111010,30,4722720,
11014, 4-3,11,4,2,1,23,1,0,,0,0,,5:3000197:3000,5:3000197:300,111011|111011|111012,30,4947612,
11015, 4-4,11,4,2,1,24,1,0,,0,0,,5:3000197:3200,5:3000197:320,111011|111012|111012,30,5060058,
11016, 4,11,4,1,1,25,1,0,,31100030,31100036,63,5:3000197:3500,5:3000197:350,211004,30,4956429,
11017, 5,11,5,1,2,26,1,0,,31100040,31100051,64,5:3000197:3600,5:3000197:360,211005,30,6608571,
11018, 6-1,11,6,2,2,27,1,0,,0,0,,5:3000197:3700,5:3000197:370,111013|111014|111013|111015,30,5790953,
11019, 6-2,11,6,2,2,28,1,0,,0,0,,5:3000197:3800,5:3000197:380,111014|111013|111014|111015,30,5847176,
11020, 6-3,11,6,2,2,29,1,0,,0,0,,5:3000197:3900,5:3000197:390,111014|111014|111015|111015,30,5959622,
11021, 6-4,11,6,2,2,30,1,0,,0,0,,5:3000197:4000,5:3000197:400,111015|111014|111015|111016,30,6184514,
11022, 6,11,6,1,2,31,1,0,,31100055,31100068,65,5:3000197:4100,5:3000197:410,211006,30,8346429,
11023, 7-1,11,7,2,2,32,1,0,,0,0,,5:3000197:4200,5:3000197:420,111016|111017|111018|111017,30,7196525,
11024, 7-2,11,7,2,2,33,1,0,,0,0,,5:3000197:4300,5:3000197:430,111017|111018|111017|111018|111019,30,9445439,
11025, 7-3,11,7,2,2,34,1,0,,0,0,,5:3000197:4400,5:3000197:440,111018|111019|111018|111019|111020,30,10007669,
11026, 7-4,11,7,2,2,35,1,0,,0,0,,5:3000197:4500,5:3000197:450,111019|111018|111019|111020|111020,30,10232561,
11027, 7,11,7,1,2,36,1,0,,0,0,,5:3000197:4600,5:3000197:460,211007,30,10460571,
11028, 8-1,11,8,2,2,37,1,0,,0,0,,5:3000197:4700,5:3000197:470,111021|111022|111021|111022|111023,30,14617943,
11029, 8-2,11,8,2,2,38,1,0,,0,0,,5:3000197:4800,5:3000197:480,111022|111021|111022|111023|111023,30,14899057,
11030, 8-3,11,8,2,2,39,1,0,,0,0,,5:3000197:4900,5:3000197:490,111022|111023|111022|111023|111024,30,15320728,
11031, 8-4,11,8,2,2,40,1,0,,0,0,,5:3000197:5000,5:3000197:500,111022|111023|111024|111023|111024,30,15601842,
11032, 8,11,8,1,2,41,1,0,,31100074,31100083,,5:3000197:5000,5:3000197:500,211008,30,15420000,
11033, 9,11,9,1,3,42,1,0,,31100088,31100094,,5:3000197:5000,5:3000197:500,211009,30,17622857,
11034, 10-1,11,10,2,3,43,1,0,,0,0,,5:3000197:5000,5:3000197:500,111025|111026|111025|111026|111027,30,17429086,
11035, 10-2,11,10,2,3,44,1,0,,0,0,,5:3000197:5000,5:3000197:500,111026|111025|111026|111027|111028|111027,30,21575522,
11036, 10-3,11,10,2,3,45,1,0,,0,0,,5:3000197:5000,5:3000197:500,111026|111027|111026|111028|111027|111028,30,22077472,
11037, 10-4,11,10,2,3,46,1,0,,0,0,,5:3000197:5000,5:3000197:500,111027|111027|111027|111028|111028|111028,30,22559421,
11038, 10,11,10,1,3,47,1,0,,31100098,31100105,,5:3000197:5000,5:3000197:500,211010,30,18254571,
11039, 11-1,11,11,2,3,48,1,0,,0,0,,5:3000197:5000,5:3000197:500,111029|111029|111029|111030|111030|111030,30,25721955,
11040, 11-2,11,11,2,3,49,1,0,,0,0,,5:3000197:5000,5:3000197:500,111029|111030|111029|111031|111030|111031,30,26143628,
11041, 11-3,11,11,2,3,50,1,0,,0,0,,5:3000197:5000,5:3000197:500,111030|111029|111030|111031|111030|111031,30,26284185,
11042, 11-4,11,11,2,3,51,1,0,,0,0,,5:3000197:5000,5:3000197:500,111030|111030|111030|111031|111031|111031,30,26565300,
11043, 11,11,11,1,3,52,1,0,,0,0,,5:3000197:5000,5:3000197:500,211011,30,23292857,
11044, 12-1,11,12,2,3,53,1,0,,0,0,,5:3000197:5000,5:3000197:500,111032|111032|111032|111033|111033|111033,30,28251987,
11045, 12-2,11,12,2,3,54,1,0,,0,0,,5:3000197:5000,5:3000197:500,111032|111033|111032|111034|111033|111034,30,28673658,
11046, 12-3,11,12,2,3,55,1,0,,0,0,,5:3000197:5000,5:3000197:500,111033|111032|111033|111034|111033|111034,30,28814215,
11047, 12-4,11,12,2,3,56,1,0,,0,0,,5:3000197:5000,5:3000197:500,111033|111033|111033|111034|111034|111034,30,29095329,
11048, 12,11,12,1,3,57,1,31100126,,31100110,31100114,,5:3000197:5000,5:3000197:500,211012,30,26136786,
11049, EX,11,12,3,3,0,1,0,11048,31100128,31100132,,5:3000197:5000,5:3000197:500,211013,30,27241071,
12001, 1,12,1,1,1,10,1,0,,31200001,31200012,67,5:3000199:1000,5:3000199:100,212001,30,543714,
12002, 2-1,12,2,2,1,11,1,0,,0,0,,5:3000199:1100,5:3000199:110,112001|112002,30,885510,
12003, 2-2,12,2,2,1,12,1,0,,0,0,,5:3000199:1200,5:3000199:120,112002|112003,30,969845,
12004, 2-3,12,2,2,1,13,1,0,,0,0,,5:3000199:1300,5:3000199:130,112003|112002|112003,30,1475851,
12005, 2-4,12,2,2,1,14,1,0,,0,0,,5:3000199:1400,5:3000199:140,112003|112004|112004,30,1686686,
12006, 2,12,2,1,1,15,1,0,,31200016,31200022,68,5:3000199:1500,5:3000199:150,212002,30,1216429,
12007, 3-1,12,3,2,1,16,1,0,,0,0,,5:3000199:1700,5:3000199:170,112005|112006|112005,30,1939688,
12008, 3-2,12,3,2,1,17,1,0,,0,0,,5:3000199:1800,5:3000199:180,112005|112006|112007,30,2024022,
12009, 3-3,12,3,2,1,18,1,0,,0,0,,5:3000199:2000,5:3000199:200,112006|112007|112006,30,2076189,
12010, 3-4,12,3,2,1,19,1,0,,0,0,,5:3000199:2200,5:3000199:220,112006|112007|112008,30,2150524,
12011, 3,12,3,1,1,20,1,0,,0,0,,5:3000199:2400,5:3000199:240,212003,30,2822143,
12012, 4-1,12,4,2,1,21,1,0,,0,0,,5:3000199:2600,5:3000199:260,112009|112010|112009,30,3429594,
12013, 4-2,12,4,2,1,22,1,0,,0,0,,5:3000199:2800,5:3000199:280,112010|112011|112010,30,4722720,
12014, 4-3,12,4,2,1,23,1,0,,0,0,,5:3000199:3000,5:3000199:300,112011|112011|112012,30,4947612,
12015, 4-4,12,4,2,1,24,1,0,,0,0,,5:3000199:3200,5:3000199:320,112011|112012|112012,30,5060058,
12016, 4,12,4,1,1,25,1,0,,31200026,31200034,69,5:3000199:3500,5:3000199:350,212004,30,4956429,
12017, 5,12,5,1,2,26,1,0,,31200040,31200049,70,5:3000199:3600,5:3000199:360,212005,30,6608571,
12018, 6-1,12,6,2,2,27,1,0,,0,0,,5:3000199:3700,5:3000199:370,112013|112014|112013|112015,30,5790953,
12019, 6-2,12,6,2,2,28,1,0,,0,0,,5:3000199:3800,5:3000199:380,112014|112013|112014|112015,30,5847176,
12020, 6-3,12,6,2,2,29,1,0,,0,0,,5:3000199:3900,5:3000199:390,112014|112014|112015|112015,30,5959622,
12021, 6-4,12,6,2,2,30,1,0,,0,0,,5:3000199:4000,5:3000199:400,112015|112014|112015|112016,30,6184514,
12022, 6,12,6,1,2,31,1,0,,31200052,31200062,71,5:3000199:4100,5:3000199:410,212006,30,8346429,
12023, 7-1,12,7,2,2,32,1,0,,0,0,,5:3000199:4200,5:3000199:420,112016|112017|112018|112017,30,7196525,
12024, 7-2,12,7,2,2,33,1,0,,0,0,,5:3000199:4300,5:3000199:430,112017|112018|112017|112018|112019,30,9445439,
12025, 7-3,12,7,2,2,34,1,0,,0,0,,5:3000199:4400,5:3000199:440,112018|112019|112018|112019|112020,30,10007669,
12026, 7-4,12,7,2,2,35,1,0,,0,0,,5:3000199:4500,5:3000199:450,112019|112018|112019|112020|112020,30,10232561,
12027, 7,12,7,1,2,36,1,0,,0,0,,5:3000199:4600,5:3000199:460,212007,30,10460571,
12028, 8-1,12,8,2,2,37,1,0,,0,0,,5:3000199:4700,5:3000199:470,112021|112022|112021|112022|112023,30,14617943,
12029, 8-2,12,8,2,2,38,1,0,,0,0,,5:3000199:4800,5:3000199:480,112022|112021|112022|112023|112023,30,14899057,
12030, 8-3,12,8,2,2,39,1,0,,0,0,,5:3000199:4900,5:3000199:490,112022|112023|112022|112023|112024,30,15320728,
12031, 8-4,12,8,2,2,40,1,0,,0,0,,5:3000199:5000,5:3000199:500,112022|112023|112024|112023|112024,30,15601842,
12032, 8,12,8,1,2,41,1,0,,31200069,31200075,,5:3000199:5000,5:3000199:500,212008,30,15420000,
12033, 9,12,9,1,3,42,1,0,,31200078,31200087,,5:3000199:5000,5:3000199:500,212009,30,17622857,
12034, 10-1,12,10,2,3,43,1,0,,0,0,,5:3000199:5000,5:3000199:500,112025|112026|112025|112026|112027,30,17429086,
12035, 10-2,12,10,2,3,44,1,0,,0,0,,5:3000199:5000,5:3000199:500,112026|112025|112026|112027|112028|112027,30,21575522,
12036, 10-3,12,10,2,3,45,1,0,,0,0,,5:3000199:5000,5:3000199:500,112026|112027|112026|112028|112027|112028,30,22077472,
12037, 10-4,12,10,2,3,46,1,0,,0,0,,5:3000199:5000,5:3000199:500,112027|112027|112027|112028|112028|112028,30,22559421,
12038, 10,12,10,1,3,47,1,0,,31200089,31200093,,5:3000199:5000,5:3000199:500,212010,30,18254571,
12039, 11-1,12,11,2,3,48,1,0,,0,0,,5:3000199:5000,5:3000199:500,112029|112029|112029|112030|112030|112030,30,25721955,
12040, 11-2,12,11,2,3,49,1,0,,0,0,,5:3000199:5000,5:3000199:500,112029|112030|112029|112031|112030|112031,30,26143628,
12041, 11-3,12,11,2,3,50,1,0,,0,0,,5:3000199:5000,5:3000199:500,112030|112029|112030|112031|112030|112031,30,26284185,
12042, 11-4,12,11,2,3,51,1,0,,0,0,,5:3000199:5000,5:3000199:500,112030|112030|112030|112031|112031|112031,30,26565300,
12043, 11,12,11,1,3,52,1,0,,0,0,,5:3000199:5000,5:3000199:500,212011,30,23292857,
12044, 12-1,12,12,2,3,53,1,0,,0,0,,5:3000199:5000,5:3000199:500,112032|112032|112032|112033|112033|112033,30,28251987,
12045, 12-2,12,12,2,3,54,1,0,,0,0,,5:3000199:5000,5:3000199:500,112032|112033|112032|112034|112033|112034,30,28673658,
12046, 12-3,12,12,2,3,55,1,0,,0,0,,5:3000199:5000,5:3000199:500,112033|112032|112033|112034|112033|112034,30,28814215,
12047, 12-4,12,12,2,3,56,1,0,,0,0,,5:3000199:5000,5:3000199:500,112033|112033|112033|112034|112034|112034,30,29095329,
12048, 12,12,12,1,3,57,1,31200119,,31200100,31200111,,5:3000199:5000,5:3000199:500,212012,30,26136786,
12049, EX,12,12,3,3,0,1,0,12048,31200124,31200135,,5:3000199:5000,5:3000199:500,212013,30,27241071,
13001, 1,13,1,1,1,10,1,0,,31300001,31300013,73,5:3000200:1000,5:3000200:100,213001,30,543714,
13002, 2-1,13,2,2,1,11,1,0,,0,0,,5:3000200:1100,5:3000200:110,113001|113002,30,885510,
13003, 2-2,13,2,2,1,12,1,0,,0,0,,5:3000200:1200,5:3000200:120,113002|113003,30,969845,
13004, 2-3,13,2,2,1,13,1,0,,0,0,,5:3000200:1300,5:3000200:130,113003|113002|113003,30,1475851,
13005, 2-4,13,2,2,1,14,1,0,,0,0,,5:3000200:1400,5:3000200:140,113003|113004|113004,30,1686686,
13006, 2,13,2,1,1,15,1,0,,31300023,31300032,74,5:3000200:1500,5:3000200:150,213002,30,1216429,
13007, 3-1,13,3,2,1,16,1,0,,0,0,,5:3000200:1700,5:3000200:170,113005|113006|113005,30,1939688,
13008, 3-2,13,3,2,1,17,1,0,,0,0,,5:3000200:1800,5:3000200:180,113005|113006|113007,30,2024022,
13009, 3-3,13,3,2,1,18,1,0,,0,0,,5:3000200:2000,5:3000200:200,113006|113007|113006,30,2076189,
13010, 3-4,13,3,2,1,19,1,0,,0,0,,5:3000200:2200,5:3000200:220,113006|113007|113008,30,2150524,
13011, 3,13,3,1,1,20,1,0,,0,0,,5:3000200:2400,5:3000200:240,213003,30,2822143,
13012, 4-1,13,4,2,1,21,1,0,,0,0,,5:3000200:2600,5:3000200:260,113009|113010|113009,30,3429594,
13013, 4-2,13,4,2,1,22,1,0,,0,0,,5:3000200:2800,5:3000200:280,113010|113011|113010,30,4722720,
13014, 4-3,13,4,2,1,23,1,0,,0,0,,5:3000200:3000,5:3000200:300,113011|113011|113012,30,4947612,
13015, 4-4,13,4,2,1,24,1,0,,0,0,,5:3000200:3200,5:3000200:320,113011|113012|113012,30,5060058,
13016, 4,13,4,1,1,25,1,0,,31300046,31300059,75,5:3000200:3500,5:3000200:350,213004,30,4956429,
13017, 5,13,5,1,2,26,1,0,,31300067,31300085,76,5:3000200:3600,5:3000200:360,213005,30,6608571,
13018, 6-1,13,6,2,2,27,1,0,,0,0,,5:3000200:3700,5:3000200:370,113013|113014|113013|113015,30,5790953,
13019, 6-2,13,6,2,2,28,1,0,,0,0,,5:3000200:3800,5:3000200:380,113014|113013|113014|113015,30,5847176,
13020, 6-3,13,6,2,2,29,1,0,,0,0,,5:3000200:3900,5:3000200:390,113014|113014|113015|113015,30,5959622,
13021, 6-4,13,6,2,2,30,1,0,,0,0,,5:3000200:4000,5:3000200:400,113015|113014|113015|113016,30,6184514,
13022, 6,13,6,1,2,31,1,0,,31300093,31300097,77,5:3000200:4100,5:3000200:410,213006,30,8346429,
13023, 7-1,13,7,2,2,32,1,0,,0,0,,5:3000200:4200,5:3000200:420,113016|113017|113018|113017,30,7196525,
13024, 7-2,13,7,2,2,33,1,0,,0,0,,5:3000200:4300,5:3000200:430,113017|113018|113017|113018|113019,30,9445439,
13025, 7-3,13,7,2,2,34,1,0,,0,0,,5:3000200:4400,5:3000200:440,113018|113019|113018|113019|113020,30,10007669,
13026, 7-4,13,7,2,2,35,1,0,,0,0,,5:3000200:4500,5:3000200:450,113019|113018|113019|113020|113020,30,10232561,
13027, 7,13,7,1,2,36,1,0,,0,0,,5:3000200:4600,5:3000200:460,213007,30,10460571,
13028, 8-1,13,8,2,2,37,1,0,,0,0,,5:3000200:4700,5:3000200:470,113021|113022|113021|113022|113023,30,14617943,
13029, 8-2,13,8,2,2,38,1,0,,0,0,,5:3000200:4800,5:3000200:480,113022|113021|113022|113023|113023,30,14899057,
13030, 8-3,13,8,2,2,39,1,0,,0,0,,5:3000200:4900,5:3000200:490,113022|113023|113022|113023|113024,30,15320728,
13031, 8-4,13,8,2,2,40,1,0,,0,0,,5:3000200:5000,5:3000200:500,113022|113023|113024|113023|113024,30,15601842,
13032, 8,13,8,1,2,41,1,0,,31300112,31300117,,5:3000200:5000,5:3000200:500,213008,30,15420000,
13033, 9,13,9,1,3,42,1,0,,31300129,31300136,,5:3000200:5000,5:3000200:500,213009,30,17622857,
13034, 10-1,13,10,2,3,43,1,0,,0,0,,5:3000200:5000,5:3000200:500,113025|113026|113025|113026|113027,30,17429086,
13035, 10-2,13,10,2,3,44,1,0,,0,0,,5:3000200:5000,5:3000200:500,113026|113025|113026|113027|113028|113027,30,21575522,
13036, 10-3,13,10,2,3,45,1,0,,0,0,,5:3000200:5000,5:3000200:500,113026|113027|113026|113028|113027|113028,30,22077472,
13037, 10-4,13,10,2,3,46,1,0,,0,0,,5:3000200:5000,5:3000200:500,113027|113027|113027|113028|113028|113028,30,22559421,
13038, 10,13,10,1,3,47,1,0,,31300143,31300148,,5:3000200:5000,5:3000200:500,213010,30,18254571,
13039, 11-1,13,11,2,3,48,1,0,,0,0,,5:3000200:5000,5:3000200:500,113029|113029|113029|113030|113030|113030,30,25721955,
13040, 11-2,13,11,2,3,49,1,0,,0,0,,5:3000200:5000,5:3000200:500,113029|113030|113029|113031|113030|113031,30,26143628,
13041, 11-3,13,11,2,3,50,1,0,,0,0,,5:3000200:5000,5:3000200:500,113030|113029|113030|113031|113030|113031,30,26284185,
13042, 11-4,13,11,2,3,51,1,0,,0,0,,5:3000200:5000,5:3000200:500,113030|113030|113030|113031|113031|113031,30,26565300,
13043, 11,13,11,1,3,52,1,0,,0,0,,5:3000200:5000,5:3000200:500,213011,30,23292857,
13044, 12-1,13,12,2,3,53,1,0,,0,0,,5:3000200:5000,5:3000200:500,113032|113032|113032|113033|113033|113033,30,28251987,
13045, 12-2,13,12,2,3,54,1,0,,0,0,,5:3000200:5000,5:3000200:500,113032|113033|113032|113034|113033|113034,30,28673658,
13046, 12-3,13,12,2,3,55,1,0,,0,0,,5:3000200:5000,5:3000200:500,113033|113032|113033|113034|113033|113034,30,28814215,
13047, 12-4,13,12,2,3,56,1,0,,0,0,,5:3000200:5000,5:3000200:500,113033|113033|113033|113034|113034|113034,30,29095329,
13048, 12,13,12,1,3,57,1,31300178,,31300156,31300169,,5:3000200:5000,5:3000200:500,213012,30,26136786,
13049, EX,13,12,3,3,0,1,0,13048,31300181,31300186,,5:3000200:5000,5:3000200:500,213013,30,27241071,
14001, 1,14,1,1,1,10,1,0,,31400001,31400013,79,5:3000204:1000,5:3000204:100,214001,30,543714,
14002, 2-1,14,2,2,1,11,1,0,,0,0,,5:3000204:1100,5:3000204:110,114001|114002,30,885510,
14003, 2-2,14,2,2,1,12,1,0,,0,0,,5:3000204:1200,5:3000204:120,114002|114003,30,969845,
14004, 2-3,14,2,2,1,13,1,0,,0,0,,5:3000204:1300,5:3000204:130,114003|114002|114003,30,1475851,
14005, 2-4,14,2,2,1,14,1,0,,0,0,,5:3000204:1400,5:3000204:140,114003|114004|114004,30,1686686,
14006, 2,14,2,1,1,15,1,0,,31400016,31400022,80,5:3000204:1500,5:3000204:150,214002,30,1216429,
14007, 3-1,14,3,2,1,16,1,0,,0,0,,5:3000204:1700,5:3000204:170,114005|114006|114005,30,1939688,
14008, 3-2,14,3,2,1,17,1,0,,0,0,,5:3000204:1800,5:3000204:180,114005|114006|114007,30,2024022,
14009, 3-3,14,3,2,1,18,1,0,,0,0,,5:3000204:2000,5:3000204:200,114006|114007|114006,30,2076189,
14010, 3-4,14,3,2,1,19,1,0,,0,0,,5:3000204:2200,5:3000204:220,114006|114007|114008,30,2150524,
14011, 3,14,3,1,1,20,1,0,,0,0,,5:3000204:2400,5:3000204:240,214003,30,2822143,
14012, 4-1,14,4,2,1,21,1,0,,0,0,,5:3000204:2600,5:3000204:260,114009|114010|114009,30,3429594,
14013, 4-2,14,4,2,1,22,1,0,,0,0,,5:3000204:2800,5:3000204:280,114010|114011|114010,30,4722720,
14014, 4-3,14,4,2,1,23,1,0,,0,0,,5:3000204:3000,5:3000204:300,114011|114011|114012,30,4947612,
14015, 4-4,14,4,2,1,24,1,0,,0,0,,5:3000204:3200,5:3000204:320,114011|114012|114012,30,5060058,
14016, 4,14,4,1,1,25,1,0,,31400031,31400039,81,5:3000204:3500,5:3000204:350,214004,30,4956429,
14017, 5,14,5,1,2,26,1,0,,31400042,31400052,82,5:3000204:3600,5:3000204:360,214005,30,6608571,
14018, 6-1,14,6,2,2,27,1,0,,0,0,,5:3000204:3700,5:3000204:370,114013|114014|114013|114015,30,5790953,
14019, 6-2,14,6,2,2,28,1,0,,0,0,,5:3000204:3800,5:3000204:380,114014|114013|114014|114015,30,5847176,
14020, 6-3,14,6,2,2,29,1,0,,0,0,,5:3000204:3900,5:3000204:390,114014|114014|114015|114015,30,5959622,
14021, 6-4,14,6,2,2,30,1,0,,0,0,,5:3000204:4000,5:3000204:400,114015|114014|114015|114016,30,6184514,
14022, 6,14,6,1,2,31,1,0,,31400057,31400067,83,5:3000204:4100,5:3000204:410,214006,30,8346429,
