id,angel_cid,level,need_exp,strength,agility,intelligence,stamina,fight_attr
798,16,48,16500,0,0,0,0,3:1:241|3:2:241|3:4:241
799,16,49,16500,0,0,0,0,3:1:244|3:2:244|3:4:244
800,16,50,16500,0,0,0,0,3:1:250|3:2:250|3:4:250
801,17,1,0,0,0,0,0,3:1:100|3:2:100|3:4:100
802,17,2,1000,0,0,0,0,3:1:103|3:2:103|3:4:103
803,17,3,1500,0,0,0,0,3:1:106|3:2:106|3:4:106
804,17,4,2200,0,0,0,0,3:1:109|3:2:109|3:4:109
805,17,5,3000,0,0,0,0,3:1:112|3:2:112|3:4:112
806,17,6,3700,0,0,0,0,3:1:115|3:2:115|3:4:115
807,17,7,4500,0,0,0,0,3:1:118|3:2:118|3:4:118
808,17,8,5300,0,0,0,0,3:1:121|3:2:121|3:4:121
809,17,9,6100,0,0,0,0,3:1:124|3:2:124|3:4:124
810,17,10,6900,0,0,0,0,3:1:127|3:2:127|3:4:127
811,17,11,7700,0,0,0,0,3:1:130|3:2:130|3:4:130
812,17,12,8600,0,0,0,0,3:1:133|3:2:133|3:4:133
813,17,13,9500,0,0,0,0,3:1:136|3:2:136|3:4:136
814,17,14,10300,0,0,0,0,3:1:139|3:2:139|3:4:139
815,17,15,11200,0,0,0,0,3:1:142|3:2:142|3:4:142
816,17,16,12100,0,0,0,0,3:1:145|3:2:145|3:4:145
817,17,17,13000,0,0,0,0,3:1:148|3:2:148|3:4:148
818,17,18,14000,0,0,0,0,3:1:151|3:2:151|3:4:151
819,17,19,14900,0,0,0,0,3:1:154|3:2:154|3:4:154
820,17,20,15800,0,0,0,0,3:1:157|3:2:157|3:4:157
821,17,21,16500,0,0,0,0,3:1:160|3:2:160|3:4:160
822,17,22,16500,0,0,0,0,3:1:163|3:2:163|3:4:163
823,17,23,16500,0,0,0,0,3:1:166|3:2:166|3:4:166
824,17,24,16500,0,0,0,0,3:1:169|3:2:169|3:4:169
825,17,25,16500,0,0,0,0,3:1:172|3:2:172|3:4:172
826,17,26,16500,0,0,0,0,3:1:175|3:2:175|3:4:175
827,17,27,16500,0,0,0,0,3:1:178|3:2:178|3:4:178
828,17,28,16500,0,0,0,0,3:1:181|3:2:181|3:4:181
829,17,29,16500,0,0,0,0,3:1:184|3:2:184|3:4:184
830,17,30,16500,0,0,0,0,3:1:187|3:2:187|3:4:187
831,17,31,16500,0,0,0,0,3:1:190|3:2:190|3:4:190
832,17,32,16500,0,0,0,0,3:1:193|3:2:193|3:4:193
833,17,33,16500,0,0,0,0,3:1:196|3:2:196|3:4:196
834,17,34,16500,0,0,0,0,3:1:199|3:2:199|3:4:199
835,17,35,16500,0,0,0,0,3:1:202|3:2:202|3:4:202
836,17,36,16500,0,0,0,0,3:1:205|3:2:205|3:4:205
837,17,37,16500,0,0,0,0,3:1:208|3:2:208|3:4:208
838,17,38,16500,0,0,0,0,3:1:211|3:2:211|3:4:211
839,17,39,16500,0,0,0,0,3:1:214|3:2:214|3:4:214
840,17,40,16500,0,0,0,0,3:1:217|3:2:217|3:4:217
841,17,41,16500,0,0,0,0,3:1:220|3:2:220|3:4:220
842,17,42,16500,0,0,0,0,3:1:223|3:2:223|3:4:223
843,17,43,16500,0,0,0,0,3:1:226|3:2:226|3:4:226
844,17,44,16500,0,0,0,0,3:1:229|3:2:229|3:4:229
845,17,45,16500,0,0,0,0,3:1:232|3:2:232|3:4:232
846,17,46,16500,0,0,0,0,3:1:235|3:2:235|3:4:235
847,17,47,16500,0,0,0,0,3:1:238|3:2:238|3:4:238
848,17,48,16500,0,0,0,0,3:1:241|3:2:241|3:4:241
849,17,49,16500,0,0,0,0,3:1:244|3:2:244|3:4:244
850,17,50,16500,0,0,0,0,3:1:250|3:2:250|3:4:250
851,18,1,0,0,0,0,0,3:1:100|3:2:100|3:4:100
852,18,2,1000,0,0,0,0,3:1:103|3:2:103|3:4:103
853,18,3,1500,0,0,0,0,3:1:106|3:2:106|3:4:106
854,18,4,2200,0,0,0,0,3:1:109|3:2:109|3:4:109
855,18,5,3000,0,0,0,0,3:1:112|3:2:112|3:4:112
856,18,6,3700,0,0,0,0,3:1:115|3:2:115|3:4:115
857,18,7,4500,0,0,0,0,3:1:118|3:2:118|3:4:118
858,18,8,5300,0,0,0,0,3:1:121|3:2:121|3:4:121
859,18,9,6100,0,0,0,0,3:1:124|3:2:124|3:4:124
860,18,10,6900,0,0,0,0,3:1:127|3:2:127|3:4:127
861,18,11,7700,0,0,0,0,3:1:130|3:2:130|3:4:130
862,18,12,8600,0,0,0,0,3:1:133|3:2:133|3:4:133
863,18,13,9500,0,0,0,0,3:1:136|3:2:136|3:4:136
864,18,14,10300,0,0,0,0,3:1:139|3:2:139|3:4:139
865,18,15,11200,0,0,0,0,3:1:142|3:2:142|3:4:142
866,18,16,12100,0,0,0,0,3:1:145|3:2:145|3:4:145
867,18,17,13000,0,0,0,0,3:1:148|3:2:148|3:4:148
868,18,18,14000,0,0,0,0,3:1:151|3:2:151|3:4:151
869,18,19,14900,0,0,0,0,3:1:154|3:2:154|3:4:154
870,18,20,15800,0,0,0,0,3:1:157|3:2:157|3:4:157
871,18,21,16500,0,0,0,0,3:1:160|3:2:160|3:4:160
872,18,22,16500,0,0,0,0,3:1:163|3:2:163|3:4:163
873,18,23,16500,0,0,0,0,3:1:166|3:2:166|3:4:166
874,18,24,16500,0,0,0,0,3:1:169|3:2:169|3:4:169
875,18,25,16500,0,0,0,0,3:1:172|3:2:172|3:4:172
876,18,26,16500,0,0,0,0,3:1:175|3:2:175|3:4:175
877,18,27,16500,0,0,0,0,3:1:178|3:2:178|3:4:178
878,18,28,16500,0,0,0,0,3:1:181|3:2:181|3:4:181
879,18,29,16500,0,0,0,0,3:1:184|3:2:184|3:4:184
880,18,30,16500,0,0,0,0,3:1:187|3:2:187|3:4:187
881,18,31,16500,0,0,0,0,3:1:190|3:2:190|3:4:190
882,18,32,16500,0,0,0,0,3:1:193|3:2:193|3:4:193
883,18,33,16500,0,0,0,0,3:1:196|3:2:196|3:4:196
884,18,34,16500,0,0,0,0,3:1:199|3:2:199|3:4:199
885,18,35,16500,0,0,0,0,3:1:202|3:2:202|3:4:202
886,18,36,16500,0,0,0,0,3:1:205|3:2:205|3:4:205
887,18,37,16500,0,0,0,0,3:1:208|3:2:208|3:4:208
888,18,38,16500,0,0,0,0,3:1:211|3:2:211|3:4:211
889,18,39,16500,0,0,0,0,3:1:214|3:2:214|3:4:214
890,18,40,16500,0,0,0,0,3:1:217|3:2:217|3:4:217
891,18,41,16500,0,0,0,0,3:1:220|3:2:220|3:4:220
892,18,42,16500,0,0,0,0,3:1:223|3:2:223|3:4:223
893,18,43,16500,0,0,0,0,3:1:226|3:2:226|3:4:226
894,18,44,16500,0,0,0,0,3:1:229|3:2:229|3:4:229
895,18,45,16500,0,0,0,0,3:1:232|3:2:232|3:4:232
896,18,46,16500,0,0,0,0,3:1:235|3:2:235|3:4:235
897,18,47,16500,0,0,0,0,3:1:238|3:2:238|3:4:238
898,18,48,16500,0,0,0,0,3:1:241|3:2:241|3:4:241
899,18,49,16500,0,0,0,0,3:1:244|3:2:244|3:4:244
900,18,50,16500,0,0,0,0,3:1:250|3:2:250|3:4:250
901,19,1,0,0,0,0,0,3:1:100|3:2:100|3:4:100
902,19,2,1000,0,0,0,0,3:1:103|3:2:103|3:4:103
903,19,3,1500,0,0,0,0,3:1:106|3:2:106|3:4:106
904,19,4,2200,0,0,0,0,3:1:109|3:2:109|3:4:109
905,19,5,3000,0,0,0,0,3:1:112|3:2:112|3:4:112
906,19,6,3700,0,0,0,0,3:1:115|3:2:115|3:4:115
907,19,7,4500,0,0,0,0,3:1:118|3:2:118|3:4:118
908,19,8,5300,0,0,0,0,3:1:121|3:2:121|3:4:121
909,19,9,6100,0,0,0,0,3:1:124|3:2:124|3:4:124
910,19,10,6900,0,0,0,0,3:1:127|3:2:127|3:4:127
911,19,11,7700,0,0,0,0,3:1:130|3:2:130|3:4:130
912,19,12,8600,0,0,0,0,3:1:133|3:2:133|3:4:133
913,19,13,9500,0,0,0,0,3:1:136|3:2:136|3:4:136
914,19,14,10300,0,0,0,0,3:1:139|3:2:139|3:4:139
915,19,15,11200,0,0,0,0,3:1:142|3:2:142|3:4:142
916,19,16,12100,0,0,0,0,3:1:145|3:2:145|3:4:145
917,19,17,13000,0,0,0,0,3:1:148|3:2:148|3:4:148
918,19,18,14000,0,0,0,0,3:1:151|3:2:151|3:4:151
919,19,19,14900,0,0,0,0,3:1:154|3:2:154|3:4:154
920,19,20,15800,0,0,0,0,3:1:157|3:2:157|3:4:157
921,19,21,16500,0,0,0,0,3:1:160|3:2:160|3:4:160
922,19,22,16500,0,0,0,0,3:1:163|3:2:163|3:4:163
923,19,23,16500,0,0,0,0,3:1:166|3:2:166|3:4:166
924,19,24,16500,0,0,0,0,3:1:169|3:2:169|3:4:169
925,19,25,16500,0,0,0,0,3:1:172|3:2:172|3:4:172
926,19,26,16500,0,0,0,0,3:1:175|3:2:175|3:4:175
927,19,27,16500,0,0,0,0,3:1:178|3:2:178|3:4:178
928,19,28,16500,0,0,0,0,3:1:181|3:2:181|3:4:181
929,19,29,16500,0,0,0,0,3:1:184|3:2:184|3:4:184
930,19,30,16500,0,0,0,0,3:1:187|3:2:187|3:4:187
931,19,31,16500,0,0,0,0,3:1:190|3:2:190|3:4:190
932,19,32,16500,0,0,0,0,3:1:193|3:2:193|3:4:193
933,19,33,16500,0,0,0,0,3:1:196|3:2:196|3:4:196
934,19,34,16500,0,0,0,0,3:1:199|3:2:199|3:4:199
935,19,35,16500,0,0,0,0,3:1:202|3:2:202|3:4:202
936,19,36,16500,0,0,0,0,3:1:205|3:2:205|3:4:205
937,19,37,16500,0,0,0,0,3:1:208|3:2:208|3:4:208
938,19,38,16500,0,0,0,0,3:1:211|3:2:211|3:4:211
939,19,39,16500,0,0,0,0,3:1:214|3:2:214|3:4:214
940,19,40,16500,0,0,0,0,3:1:217|3:2:217|3:4:217
941,19,41,16500,0,0,0,0,3:1:220|3:2:220|3:4:220
942,19,42,16500,0,0,0,0,3:1:223|3:2:223|3:4:223
943,19,43,16500,0,0,0,0,3:1:226|3:2:226|3:4:226
944,19,44,16500,0,0,0,0,3:1:229|3:2:229|3:4:229
945,19,45,16500,0,0,0,0,3:1:232|3:2:232|3:4:232
946,19,46,16500,0,0,0,0,3:1:235|3:2:235|3:4:235
947,19,47,16500,0,0,0,0,3:1:238|3:2:238|3:4:238
948,19,48,16500,0,0,0,0,3:1:241|3:2:241|3:4:241
949,19,49,16500,0,0,0,0,3:1:244|3:2:244|3:4:244
950,19,50,16500,0,0,0,0,3:1:250|3:2:250|3:4:250
951,20,1,0,0,0,0,0,3:1:100|3:2:100|3:4:100
952,20,2,1000,0,0,0,0,3:1:103|3:2:103|3:4:103
953,20,3,1500,0,0,0,0,3:1:106|3:2:106|3:4:106
954,20,4,2200,0,0,0,0,3:1:109|3:2:109|3:4:109
955,20,5,3000,0,0,0,0,3:1:112|3:2:112|3:4:112
956,20,6,3700,0,0,0,0,3:1:115|3:2:115|3:4:115
957,20,7,4500,0,0,0,0,3:1:118|3:2:118|3:4:118
958,20,8,5300,0,0,0,0,3:1:121|3:2:121|3:4:121
959,20,9,6100,0,0,0,0,3:1:124|3:2:124|3:4:124
960,20,10,6900,0,0,0,0,3:1:127|3:2:127|3:4:127
961,20,11,7700,0,0,0,0,3:1:130|3:2:130|3:4:130
962,20,12,8600,0,0,0,0,3:1:133|3:2:133|3:4:133
963,20,13,9500,0,0,0,0,3:1:136|3:2:136|3:4:136
964,20,14,10300,0,0,0,0,3:1:139|3:2:139|3:4:139
965,20,15,11200,0,0,0,0,3:1:142|3:2:142|3:4:142
966,20,16,12100,0,0,0,0,3:1:145|3:2:145|3:4:145
967,20,17,13000,0,0,0,0,3:1:148|3:2:148|3:4:148
968,20,18,14000,0,0,0,0,3:1:151|3:2:151|3:4:151
969,20,19,14900,0,0,0,0,3:1:154|3:2:154|3:4:154
970,20,20,15800,0,0,0,0,3:1:157|3:2:157|3:4:157
971,20,21,16500,0,0,0,0,3:1:160|3:2:160|3:4:160
972,20,22,16500,0,0,0,0,3:1:163|3:2:163|3:4:163
973,20,23,16500,0,0,0,0,3:1:166|3:2:166|3:4:166
974,20,24,16500,0,0,0,0,3:1:169|3:2:169|3:4:169
975,20,25,16500,0,0,0,0,3:1:172|3:2:172|3:4:172
976,20,26,16500,0,0,0,0,3:1:175|3:2:175|3:4:175
977,20,27,16500,0,0,0,0,3:1:178|3:2:178|3:4:178
978,20,28,16500,0,0,0,0,3:1:181|3:2:181|3:4:181
979,20,29,16500,0,0,0,0,3:1:184|3:2:184|3:4:184
980,20,30,16500,0,0,0,0,3:1:187|3:2:187|3:4:187
981,20,31,16500,0,0,0,0,3:1:190|3:2:190|3:4:190
982,20,32,16500,0,0,0,0,3:1:193|3:2:193|3:4:193
983,20,33,16500,0,0,0,0,3:1:196|3:2:196|3:4:196
984,20,34,16500,0,0,0,0,3:1:199|3:2:199|3:4:199
985,20,35,16500,0,0,0,0,3:1:202|3:2:202|3:4:202
986,20,36,16500,0,0,0,0,3:1:205|3:2:205|3:4:205
987,20,37,16500,0,0,0,0,3:1:208|3:2:208|3:4:208
988,20,38,16500,0,0,0,0,3:1:211|3:2:211|3:4:211
989,20,39,16500,0,0,0,0,3:1:214|3:2:214|3:4:214
990,20,40,16500,0,0,0,0,3:1:217|3:2:217|3:4:217
991,20,41,16500,0,0,0,0,3:1:220|3:2:220|3:4:220
992,20,42,16500,0,0,0,0,3:1:223|3:2:223|3:4:223
993,20,43,16500,0,0,0,0,3:1:226|3:2:226|3:4:226
994,20,44,16500,0,0,0,0,3:1:229|3:2:229|3:4:229
995,20,45,16500,0,0,0,0,3:1:232|3:2:232|3:4:232
996,20,46,16500,0,0,0,0,3:1:235|3:2:235|3:4:235
997,20,47,16500,0,0,0,0,3:1:238|3:2:238|3:4:238
998,20,48,16500,0,0,0,0,3:1:241|3:2:241|3:4:241
999,20,49,16500,0,0,0,0,3:1:244|3:2:244|3:4:244
1000,20,50,16500,0,0,0,0,3:1:250|3:2:250|3:4:250
1001,21,1,0,0,0,0,0,3:1:100|3:2:100|3:4:100
1002,21,2,1000,0,0,0,0,3:1:103|3:2:103|3:4:103
1003,21,3,1500,0,0,0,0,3:1:106|3:2:106|3:4:106
1004,21,4,2200,0,0,0,0,3:1:109|3:2:109|3:4:109
1005,21,5,3000,0,0,0,0,3:1:112|3:2:112|3:4:112
1006,21,6,3700,0,0,0,0,3:1:115|3:2:115|3:4:115
1007,21,7,4500,0,0,0,0,3:1:118|3:2:118|3:4:118
1008,21,8,5300,0,0,0,0,3:1:121|3:2:121|3:4:121
1009,21,9,6100,0,0,0,0,3:1:124|3:2:124|3:4:124
1010,21,10,6900,0,0,0,0,3:1:127|3:2:127|3:4:127
1011,21,11,7700,0,0,0,0,3:1:130|3:2:130|3:4:130
1012,21,12,8600,0,0,0,0,3:1:133|3:2:133|3:4:133
1013,21,13,9500,0,0,0,0,3:1:136|3:2:136|3:4:136
1014,21,14,10300,0,0,0,0,3:1:139|3:2:139|3:4:139
1015,21,15,11200,0,0,0,0,3:1:142|3:2:142|3:4:142
1016,21,16,12100,0,0,0,0,3:1:145|3:2:145|3:4:145
1017,21,17,13000,0,0,0,0,3:1:148|3:2:148|3:4:148
1018,21,18,14000,0,0,0,0,3:1:151|3:2:151|3:4:151
1019,21,19,14900,0,0,0,0,3:1:154|3:2:154|3:4:154
1020,21,20,15800,0,0,0,0,3:1:157|3:2:157|3:4:157
1021,21,21,16500,0,0,0,0,3:1:160|3:2:160|3:4:160
1022,21,22,16500,0,0,0,0,3:1:163|3:2:163|3:4:163
1023,21,23,16500,0,0,0,0,3:1:166|3:2:166|3:4:166
1024,21,24,16500,0,0,0,0,3:1:169|3:2:169|3:4:169
1025,21,25,16500,0,0,0,0,3:1:172|3:2:172|3:4:172
1026,21,26,16500,0,0,0,0,3:1:175|3:2:175|3:4:175
1027,21,27,16500,0,0,0,0,3:1:178|3:2:178|3:4:178
1028,21,28,16500,0,0,0,0,3:1:181|3:2:181|3:4:181
1029,21,29,16500,0,0,0,0,3:1:184|3:2:184|3:4:184
1030,21,30,16500,0,0,0,0,3:1:187|3:2:187|3:4:187
1031,21,31,16500,0,0,0,0,3:1:190|3:2:190|3:4:190
1032,21,32,16500,0,0,0,0,3:1:193|3:2:193|3:4:193
1033,21,33,16500,0,0,0,0,3:1:196|3:2:196|3:4:196
1034,21,34,16500,0,0,0,0,3:1:199|3:2:199|3:4:199
1035,21,35,16500,0,0,0,0,3:1:202|3:2:202|3:4:202
1036,21,36,16500,0,0,0,0,3:1:205|3:2:205|3:4:205
1037,21,37,16500,0,0,0,0,3:1:208|3:2:208|3:4:208
1038,21,38,16500,0,0,0,0,3:1:211|3:2:211|3:4:211
1039,21,39,16500,0,0,0,0,3:1:214|3:2:214|3:4:214
1040,21,40,16500,0,0,0,0,3:1:217|3:2:217|3:4:217
1041,21,41,16500,0,0,0,0,3:1:220|3:2:220|3:4:220
1042,21,42,16500,0,0,0,0,3:1:223|3:2:223|3:4:223
1043,21,43,16500,0,0,0,0,3:1:226|3:2:226|3:4:226
1044,21,44,16500,0,0,0,0,3:1:229|3:2:229|3:4:229
1045,21,45,16500,0,0,0,0,3:1:232|3:2:232|3:4:232
1046,21,46,16500,0,0,0,0,3:1:235|3:2:235|3:4:235
1047,21,47,16500,0,0,0,0,3:1:238|3:2:238|3:4:238
1048,21,48,16500,0,0,0,0,3:1:241|3:2:241|3:4:241
1049,21,49,16500,0,0,0,0,3:1:244|3:2:244|3:4:244
1050,21,50,16500,0,0,0,0,3:1:250|3:2:250|3:4:250
1051,22,1,0,0,0,0,0,3:1:100|3:2:100|3:4:100
1052,22,2,1000,0,0,0,0,3:1:103|3:2:103|3:4:103
1053,22,3,1500,0,0,0,0,3:1:106|3:2:106|3:4:106
1054,22,4,2200,0,0,0,0,3:1:109|3:2:109|3:4:109
1055,22,5,3000,0,0,0,0,3:1:112|3:2:112|3:4:112
1056,22,6,3700,0,0,0,0,3:1:115|3:2:115|3:4:115
1057,22,7,4500,0,0,0,0,3:1:118|3:2:118|3:4:118
1058,22,8,5300,0,0,0,0,3:1:121|3:2:121|3:4:121
1059,22,9,6100,0,0,0,0,3:1:124|3:2:124|3:4:124
1060,22,10,6900,0,0,0,0,3:1:127|3:2:127|3:4:127
1061,22,11,7700,0,0,0,0,3:1:130|3:2:130|3:4:130
1062,22,12,8600,0,0,0,0,3:1:133|3:2:133|3:4:133
1063,22,13,9500,0,0,0,0,3:1:136|3:2:136|3:4:136
1064,22,14,10300,0,0,0,0,3:1:139|3:2:139|3:4:139
1065,22,15,11200,0,0,0,0,3:1:142|3:2:142|3:4:142
1066,22,16,12100,0,0,0,0,3:1:145|3:2:145|3:4:145
1067,22,17,13000,0,0,0,0,3:1:148|3:2:148|3:4:148
1068,22,18,14000,0,0,0,0,3:1:151|3:2:151|3:4:151
1069,22,19,14900,0,0,0,0,3:1:154|3:2:154|3:4:154
1070,22,20,15800,0,0,0,0,3:1:157|3:2:157|3:4:157
1071,22,21,16500,0,0,0,0,3:1:160|3:2:160|3:4:160
1072,22,22,16500,0,0,0,0,3:1:163|3:2:163|3:4:163
1073,22,23,16500,0,0,0,0,3:1:166|3:2:166|3:4:166
1074,22,24,16500,0,0,0,0,3:1:169|3:2:169|3:4:169
1075,22,25,16500,0,0,0,0,3:1:172|3:2:172|3:4:172
1076,22,26,16500,0,0,0,0,3:1:175|3:2:175|3:4:175
1077,22,27,16500,0,0,0,0,3:1:178|3:2:178|3:4:178
1078,22,28,16500,0,0,0,0,3:1:181|3:2:181|3:4:181
1079,22,29,16500,0,0,0,0,3:1:184|3:2:184|3:4:184
1080,22,30,16500,0,0,0,0,3:1:187|3:2:187|3:4:187
1081,22,31,16500,0,0,0,0,3:1:190|3:2:190|3:4:190
1082,22,32,16500,0,0,0,0,3:1:193|3:2:193|3:4:193
1083,22,33,16500,0,0,0,0,3:1:196|3:2:196|3:4:196
1084,22,34,16500,0,0,0,0,3:1:199|3:2:199|3:4:199
1085,22,35,16500,0,0,0,0,3:1:202|3:2:202|3:4:202
1086,22,36,16500,0,0,0,0,3:1:205|3:2:205|3:4:205
1087,22,37,16500,0,0,0,0,3:1:208|3:2:208|3:4:208
1088,22,38,16500,0,0,0,0,3:1:211|3:2:211|3:4:211
1089,22,39,16500,0,0,0,0,3:1:214|3:2:214|3:4:214
1090,22,40,16500,0,0,0,0,3:1:217|3:2:217|3:4:217
1091,22,41,16500,0,0,0,0,3:1:220|3:2:220|3:4:220
1092,22,42,16500,0,0,0,0,3:1:223|3:2:223|3:4:223
1093,22,43,16500,0,0,0,0,3:1:226|3:2:226|3:4:226
1094,22,44,16500,0,0,0,0,3:1:229|3:2:229|3:4:229
1095,22,45,16500,0,0,0,0,3:1:232|3:2:232|3:4:232
1096,22,46,16500,0,0,0,0,3:1:235|3:2:235|3:4:235
1097,22,47,16500,0,0,0,0,3:1:238|3:2:238|3:4:238
1098,22,48,16500,0,0,0,0,3:1:241|3:2:241|3:4:241
1099,22,49,16500,0,0,0,0,3:1:244|3:2:244|3:4:244
1100,22,50,16500,0,0,0,0,3:1:250|3:2:250|3:4:250
1101,23,1,0,0,0,0,0,3:1:100|3:2:100|3:4:100
1102,23,2,1000,0,0,0,0,3:1:103|3:2:103|3:4:103
1103,23,3,1500,0,0,0,0,3:1:106|3:2:106|3:4:106
1104,23,4,2200,0,0,0,0,3:1:109|3:2:109|3:4:109
1105,23,5,3000,0,0,0,0,3:1:112|3:2:112|3:4:112
1106,23,6,3700,0,0,0,0,3:1:115|3:2:115|3:4:115
1107,23,7,4500,0,0,0,0,3:1:118|3:2:118|3:4:118
1108,23,8,5300,0,0,0,0,3:1:121|3:2:121|3:4:121
1109,23,9,6100,0,0,0,0,3:1:124|3:2:124|3:4:124
1110,23,10,6900,0,0,0,0,3:1:127|3:2:127|3:4:127
1111,23,11,7700,0,0,0,0,3:1:130|3:2:130|3:4:130
1112,23,12,8600,0,0,0,0,3:1:133|3:2:133|3:4:133
1113,23,13,9500,0,0,0,0,3:1:136|3:2:136|3:4:136
1114,23,14,10300,0,0,0,0,3:1:139|3:2:139|3:4:139
1115,23,15,11200,0,0,0,0,3:1:142|3:2:142|3:4:142
1116,23,16,12100,0,0,0,0,3:1:145|3:2:145|3:4:145
1117,23,17,13000,0,0,0,0,3:1:148|3:2:148|3:4:148
1118,23,18,14000,0,0,0,0,3:1:151|3:2:151|3:4:151
1119,23,19,14900,0,0,0,0,3:1:154|3:2:154|3:4:154
1120,23,20,15800,0,0,0,0,3:1:157|3:2:157|3:4:157
1121,23,21,16500,0,0,0,0,3:1:160|3:2:160|3:4:160
1122,23,22,16500,0,0,0,0,3:1:163|3:2:163|3:4:163
1123,23,23,16500,0,0,0,0,3:1:166|3:2:166|3:4:166
1124,23,24,16500,0,0,0,0,3:1:169|3:2:169|3:4:169
1125,23,25,16500,0,0,0,0,3:1:172|3:2:172|3:4:172
1126,23,26,16500,0,0,0,0,3:1:175|3:2:175|3:4:175
1127,23,27,16500,0,0,0,0,3:1:178|3:2:178|3:4:178
1128,23,28,16500,0,0,0,0,3:1:181|3:2:181|3:4:181
1129,23,29,16500,0,0,0,0,3:1:184|3:2:184|3:4:184
1130,23,30,16500,0,0,0,0,3:1:187|3:2:187|3:4:187
1131,23,31,16500,0,0,0,0,3:1:190|3:2:190|3:4:190
1132,23,32,16500,0,0,0,0,3:1:193|3:2:193|3:4:193
1133,23,33,16500,0,0,0,0,3:1:196|3:2:196|3:4:196
1134,23,34,16500,0,0,0,0,3:1:199|3:2:199|3:4:199
1135,23,35,16500,0,0,0,0,3:1:202|3:2:202|3:4:202
1136,23,36,16500,0,0,0,0,3:1:205|3:2:205|3:4:205
1137,23,37,16500,0,0,0,0,3:1:208|3:2:208|3:4:208
1138,23,38,16500,0,0,0,0,3:1:211|3:2:211|3:4:211
1139,23,39,16500,0,0,0,0,3:1:214|3:2:214|3:4:214
1140,23,40,16500,0,0,0,0,3:1:217|3:2:217|3:4:217
1141,23,41,16500,0,0,0,0,3:1:220|3:2:220|3:4:220
1142,23,42,16500,0,0,0,0,3:1:223|3:2:223|3:4:223
1143,23,43,16500,0,0,0,0,3:1:226|3:2:226|3:4:226
1144,23,44,16500,0,0,0,0,3:1:229|3:2:229|3:4:229
1145,23,45,16500,0,0,0,0,3:1:232|3:2:232|3:4:232
1146,23,46,16500,0,0,0,0,3:1:235|3:2:235|3:4:235
1147,23,47,16500,0,0,0,0,3:1:238|3:2:238|3:4:238
1148,23,48,16500,0,0,0,0,3:1:241|3:2:241|3:4:241
1149,23,49,16500,0,0,0,0,3:1:244|3:2:244|3:4:244
1150,23,50,16500,0,0,0,0,3:1:250|3:2:250|3:4:250
